Eastern Mediterranean Region,,,,,,
"Iran (Islamic Republic
of)",73303,1617,4585,111,"Community
transmission",0
Pakistan,5716,342,96,3,Clusters of cases,0
Saudi Arabia,4934,472,65,6,Clusters of cases,0
United Arab Emirates,4521,398,25,3,Pending,0
Qatar,3231,252,7,0,Pending,0
Egypt,2190,125,164,5,Clusters of cases,0
Morocco,1763,102,126,8,Clusters of cases,0
Iraq,1378,26,78,2,Clusters of cases,0
Bahrain,1362,226,7,1,Clusters of cases,0
Kuwait,1300,66,2,1,Clusters of cases,0
Oman,813,86,4,0,Clusters of cases,0
Tunisia,726,19,34,3,"Community
transmission",0
Afghanistan,665,58,22,3,Clusters of cases,0
Lebanon,632,2,20,0,Clusters of cases,0
Jordan,391,2,7,0,Clusters of cases,0
Djibouti,298,83,2,0,Clusters of cases,0
Somalia,60,35,2,0,Sporadic cases,0
Sudan,29,10,4,2,Sporadic cases,0
Libya,26,1,1,0,Clusters of cases,0
Syrian Arab Republic,25,0,2,0,"Community
transmission",2
Yemen,1,0,0,0,Pending,3
Territories **,,,,,,
"occupied Palestinian
territory",274,3,2,0,Clusters of cases,0
Region of the Americas,,,,,,
"United States of
America",553822,29308,21972,1528,"Community
transmission",0
Canada,24786,1084,734,60,"Community
transmission",0
Brazil,22169,1442,1223,99,"Community
transmission",0
Ecuador,7529,63,355,22,"Community
transmission",0

Chile,7525,312,82,2,"Community
transmission",0
Peru,7519,671,193,12,"Community
transmission",0
Mexico,4661,442,296,23,"Community
transmission",0
Panama,3400,166,87,8,"Community
transmission",0
Dominican Republic,3167,200,177,4,"Community
transmission",0
Colombia,2776,67,109,9,"Community
transmission",0
Argentina,2252,277,95,13,"Community
transmission",0
Cuba,726,57,21,3,Clusters of cases,0
Costa Rica,595,18,3,0,Clusters of cases,0
Uruguay,512,11,7,0,Clusters of cases,0
Honduras,397,4,25,0,Clusters of cases,0
"Bolivia (Plurinational
State of)",330,30,27,3,Clusters of cases,0
"Venezuela (Bolivarian
Republic of)",181,10,9,0,Clusters of cases,0
Guatemala,156,3,5,2,Clusters of cases,0
Paraguay,147,13,6,0,"Community
transmission",0
El Salvador,137,12,6,0,Clusters of cases,0
Trinidad and Tobago,113,1,8,0,Clusters of cases,0
Jamaica,72,3,4,0,Clusters of cases,0
Barbados,71,3,4,0,Clusters of cases,0
Bahamas,47,5,8,0,Clusters of cases,0
Guyana,47,10,6,0,Clusters of cases,0
Haiti,40,9,3,1,"Community
transmission",0
Antigua and Barbuda,23,2,2,0,Clusters of cases,0
Dominica,16,0,0,0,Clusters of cases,3
Saint Lucia,15,0,0,0,Sporadic cases,2
Belize,14,1,2,0,Sporadic cases,0
Grenada,14,0,0,0,Clusters of cases,2
Saint Kitts and Nevis,12,0,0,0,Sporadic cases,2
"Saint Vincent and the
Grenadines",12,0,0,0,Sporadic cases,3
Suriname,10,0,1,0,Sporadic cases,10
Nicaragua,9,0,1,0,Pending,1
Territories **,,,,,,
Puerto Rico,903,6,45,1,Clusters of cases,0
Martinique,157,1,8,2,Clusters of cases,0
Guadeloupe,143,0,8,0,Clusters of cases,3
Aruba,92,0,0,0,Clusters of cases,2
French Guiana,88,2,0,0,Clusters of cases,0
Bermuda,57,7,4,0,Clusters of cases,0
Cayman Islands,53,0,1,0,Clusters of cases,1

Sint Maarten,52,2,9,0,Clusters of cases,0
"United States Virgin
Islands",51,0,1,0,Clusters of cases,3
Saint Martin,33,0,2,0,Sporadic cases,2
Curaçao,14,0,1,0,Sporadic cases,5
Montserrat,11,2,0,0,Sporadic cases,0
"Turks and Caicos
Islands",9,0,1,0,Sporadic cases,1
Saint Barthelemy,6,0,0,0,Sporadic cases,14
"Falkland Islands
(Malvinas)",5,0,0,0,Clusters of cases,5
Anguilla,3,0,0,0,Sporadic cases,10
"Bonaire, Sint Eustatius
and Saba",3,0,0,0,Sporadic cases,1
British Virgin Islands,3,0,0,0,Sporadic cases,13
"Saint Pierre and
Miquelon",1,0,0,0,Sporadic cases,6
African Region,,,,,,
South Africa,2272,99,27,2,"Community
transmission",0
Algeria,1983,69,313,20,"Community
transmission",0
Cameroon,803,0,10,0,Clusters of cases,3
Côte d’Ivoire,626,93,6,2,Clusters of cases,0
Ghana,566,0,8,0,Clusters of cases,1
Niger,548,19,13,1,Clusters of cases,0
Burkina Faso,497,54,27,8,Clusters of cases,0
Nigeria,343,20,10,0,Clusters of cases,0
Mauritius,324,0,9,0,Clusters of cases,1
Guinea,319,69,0,0,Clusters of cases,0
Senegal,291,11,2,0,Clusters of cases,0
"Democratic Republic
of the Congo",241,6,20,0,Clusters of cases,0
Kenya,208,11,9,1,Clusters of cases,0
Rwanda,127,1,0,0,Sporadic cases,0
Mali,116,29,9,2,Sporadic cases,0
Madagascar,106,0,0,0,Clusters of cases,1
Togo,76,0,3,0,Sporadic cases,1
Congo,74,4,5,0,Clusters of cases,0
Ethiopia,74,3,3,0,Sporadic cases,0
Gabon,57,0,1,0,Sporadic cases,1
Uganda,54,0,0,0,Sporadic cases,1
Liberia,51,1,6,1,Sporadic cases,0
"United Republic of
Tanzania",49,17,3,0,Sporadic cases,0
Zambia,45,2,2,0,Sporadic cases,0
Guinea-Bissau,39,0,0,0,Sporadic cases,1
Benin,35,0,1,0,Sporadic cases,2
Eritrea,34,0,0,0,Sporadic cases,1
Chad,23,5,0,0,Sporadic cases,0
Equatorial Guinea,21,3,0,0,Sporadic cases,0

,Mozambique,21,1,0,0,Sporadic cases,0
,Angola,19,0,2,0,Sporadic cases,5
,Zimbabwe,17,3,3,0,Sporadic cases,0
,Malawi,16,3,2,0,Sporadic cases,0
,Namibia,16,0,0,0,Sporadic cases,8
,Eswatini,14,0,0,0,Sporadic cases,1
,Botswana,13,0,1,0,Sporadic cases,4
,"Central African
Republic",11,0,0,0,Sporadic cases,3
,Seychelles,11,0,0,0,Sporadic cases,7
,Cabo Verde,10,3,1,0,Sporadic cases,0
,Sierra Leone,10,0,0,0,Sporadic cases,1
,Gambia,9,0,1,0,Sporadic cases,2
,Mauritania,7,0,1,0,Sporadic cases,3
,Burundi,5,0,0,0,Sporadic cases,1
,"São Tomé and
Príncipe",4,0,0,0,Pending,7
,South Sudan,4,0,0,0,Pending,2
,Territories **,,,,,,
,Réunion,391,2,0,0,Clusters of cases,0
,Mayotte,207,0,3,0,Clusters of cases,1
,Subtotal for all,1844151,71779,117009,5369,,
,Regions,,,,,,
,"International
conveyance (Diamond
Princess)",712,0,12,0,Not Applicable ††,29
,Grand total,1844863,71779,117021,5369,,
*,,,,,,,
Numbers include both domestic and repatriated cases,,,,,,,
† The designations employed and the presentation of the material in this publication do not imply the expression of any opinion whatsoever on,,,,,,,
"the part of WHO concerning the legal status of any country, territory, city or area or of its authorities, or concerning the delimitation of its",,,,,,,
frontiers or boundaries. Dotted and dashed lines on maps represent approximate border lines for which there may not yet be full agreement.,,,,,,,
‡ Case classifications are based on WHO case definitions for COVID-19.,,,,,,,
§ Transmission classification is based on a process of country/territory/area self-reporting. Classifications are reviewed on a weekly basis and may,,,,,,,
be upgraded or downgraded as new information becomes available. Not all locations within a given country/territory/area are equally affected;,,,,,,,
countries/territories/areas experiencing multiple types of transmission are classified in the highest category reported. Within a given,,,,,,,
"transmission category, different countries/territories/areas may have differing degrees of transmission as indicated by the differing numbers of",,,,,,,
"cases, recency of cases, and other factors.",,,,,,,
Terms:,,,,,,,
-,No cases: Countries/territories/areas with no confirmed cases (not shown in table),,,,,,
-,"Sporadic cases: Countries/territories/areas with one or more cases, imported or locally detected",,,,,,
-,"Clusters of cases: Countries/territories/areas experiencing cases, clustered in time, geographic location and/or by common exposures",,,,,,
-,Community transmission: Countries/area/territories experiencing larger outbreaks of local transmission defined through an assessment of,,,,,,
,"factors including, but not limited to:",,,,,,
,-,Large numbers of cases not linkable to transmission chains,,,,,
,-,Large numbers of cases from sentinel lab surveillance,,,,,
,-,Multiple unrelated clusters in several areas of the country/territory/area,,,,,
"** “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status",,,,,,,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council resolution 1244 (1999).,,,,,,,
"†† As the international conveyance (Diamond Princess) is no longer occupied, transmission classification cannot be applied.",,,,,,,
"Due to differences in reporting methods, retrospective data consolidation, and reporting delays, the number of new cases may not always",,,,,,,
reflect the exact difference between yesterday’s and today’s totals. WHO COVID-19 Situation Reports present official counts of confirmed,,,,,,,
"COVID-19 cases, thus differences between WHO reports and other sources of COVID-19 data using different inclusion criteria and different",,,,,,,
data cutoff times are to be expected.,,,,,,,

"Figure 1. Epidemic curve of confirmed COVID-19, by date of report and WHO region through 14 April 2020",
STRATEGIC OBJECTIVES,
WHO’s strategic objectives for this response are to:,
•,Interrupt human-to-human transmission including reducing secondary infections among close contacts
,"and health care workers, preventing transmission amplification events, and preventing further
international spread*;"
•,"Identify, isolate and care for patients early, including providing optimized care for infected patients;"
•,Identify and reduce transmission from the animal source;
•,"Address crucial unknowns regarding clinical severity, extent of transmission and infection, treatment"
,"options, and accelerate the development of diagnostics, therapeutics and vaccines;"
•,Communicate critical risk and event information to all communities and counter misinformation;
•,Minimize social and economic impact through multisectoral partnerships.
"*This can be achieved through a combination of public health measures, such as rapid identification, diagnosis",
"and management of the cases, identification and follow up of the contacts, infection prevention and control in",
"health care settings, implementation of health measures for travelers, awareness-raising in the population and",
risk communication.,

PREPAREDNESS AND RESPONSE,,
•,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",
•,"WHO has developed interim guidance for laboratory diagnosis, advice on the use of masks during home care and",
,"in health care settings in the context of COVID-19 outbreak, clinical management, infection prevention and",
,"control in health care settings, home care for patients with suspected novel coronavirus, risk communication and",
,community engagement and Global Surveillance for human infection with COVID-19.,
•,WHO is working closely with International Air Transport Association (IATA) and have jointly developed a,
,"guidance document to provide advice to cabin crew and airport workers, based on country queries. The",
,guidance can be found on the IATA webpage.,
•,WHO has been in regular and direct contact with Member States where cases have been reported. WHO is also,
,informing other countries about the situation and providing support as requested.,
•,"WHO is working with its networks of researchers and other experts to coordinate global work on surveillance,",
,"epidemiology, mathematical modelling, diagnostics and virology, clinical care and treatment, infection",
,"prevention and control, and risk communication. WHO has issued interim guidance for countries, which are",
,updated regularly.,
•,"WHO has prepared a disease commodity package that includes an essential list of biomedical equipment,",
,medicines and supplies necessary to care for patients with COVID-19.,
•,WHO has provided recommendations to reduce risk of transmission from animals to humans.,
•,WHO has published an updated recommendations for international traffic in relation to COVID-19 outbreak .,
•,"WHO has activated the R&D blueprint to accelerate diagnostics, vaccines, and therapeutics.",
•,"OpenWHO is an interactive, web-based, knowledge-transfer platform offering online courses to improve the",
,response to health emergencies. COVID-19 courses can be found here and courses in additional national,
,"languages here. Specifically, WHO has developed online courses on the following topics:",
,o,"Introduction to Go.Data – Field data collection, chains of transmission and contact follow-up. The"
,,"Go.Data tool is available globally to WHO staff, member states and partners to support outbreak"
,,"investigation, focusing on field data collection, contact tracing and visualisation of chains of"
,,transmission.
,o,"A general introduction to emerging respiratory viruses, including novel coronaviruses (available in"
,,"Arabic, Chinese, English, French, Russian, Spanish, Hindi, Indian Sign Language, Persian, Portuguese,"
,,Serbian and Turkish);
,o,"Clinical care for Severe Acute Respiratory Infections (available in English, French, Russian, Indonesian"
,,and Vietnamese);
,o,"Health and safety briefing for respiratory diseases - ePROTECT (available in Chinese, English, French,"
,,"Russian, Spanish, Indonesian and Portuguese);"
,o,"Infection Prevention and Control for Novel Coronavirus (COVID-19) (available in Chinese, English, French,"
,,"Russian, Spanish, Indonesian, Italian, Japanese, Portuguese and Serbian); and"
,o,COVID-19 Operational Planning Guidelines and COVID-19 Partners Platform to support country
,,preparedness and response (available in English and coming soon in additional languages).
•,"WHO is providing guidance on early investigations, which are critical in an outbreak of a new virus. The data",
,"collected from the protocols can be used to refine recommendations for surveillance and case definitions, to",
,"characterize the key epidemiological transmission features of COVID-19, help understand spread, severity,",
,"spectrum of disease, impact on the community and to inform operational models for implementation of",
,"countermeasures such as case isolation, contact tracing and isolation. Several protocols are available here. One",
,such protocol is for the investigation of early COVID-19 cases and contacts (the “First Few X (FFX) Cases and,
,contact investigation protocol for 2019-novel coronavirus (2019-nCoV) infection”). The protocol is designed to,
,"gain an early understanding of the key clinical, epidemiological and virological characteristics of the first cases of",
,"COVID-19 infection detected in any individual country, to inform the development and updating of public health",
,guidance to manage cases and reduce the potential spread and impact of infection.,

RECOMMENDATIONS AND ADVICE FOR THE PUBLIC,,
If you are not in an area where COVID-19 is spreading or have not travelled from an area where COVID-19 is,,
"spreading or have not been in contact with an infected patient, your risk of infection is low. It is understandable that",,
you may feel anxious about the outbreak. Get the facts from reliable sources to help you accurately determine your,,
"risks so that you can take reasonable precautions (see Frequently Asked Questions). Seek guidance from WHO, your",,
"healthcare provider, your national public health authority or your employer for accurate information on COVID-19",,
and whether COVID-19 is circulating where you live. It is important to be informed of the situation and take,,
appropriate measures to protect yourself and your family (see Protection measures for everyone).,,
If you are in an area where there are cases of COVID-19 you need to take the risk of infection seriously. Follow the,,
"advice of WHO and guidance issued by national and local health authorities. For most people, COVID-19 infection",,
"will cause mild illness however, it can make some people very ill and, in some people, it can be fatal. Older people,",,
"and those with pre-existing medical conditions (such as cardiovascular disease, chronic respiratory disease or",,
diabetes) are at risk for severe disease (See Protection measures for persons who are in or have recently visited (past,,
14 days) areas where COVID-19 is spreading).,,
CASE DEFINITIONS,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,
document which includes case definitions.,,
"For easy reference, case definitions are included below.",,
Suspect case,,
A.,"A patient with acute respiratory illness (fever and at least one sign/symptom of respiratory disease, e.g., cough,",
,"shortness of breath), AND a history of travel to or residence in a location reporting community transmission of",
,COVID-19 disease during the 14 days prior to symptom onset.,
,OR,
B.,A patient with any acute respiratory illness AND having been in contact with a confirmed or probable COVID-19,
,case (see definition of contact) in the last 14 days prior to symptom onset;,
,OR,
C.,"A patient with severe acute respiratory illness (fever and at least one sign/symptom of respiratory disease, e.g.,",
,"cough, shortness of breath; AND requiring hospitalization) AND in the absence of an alternative diagnosis that",
,fully explains the clinical presentation.,
Probable case,,
A.,A suspect case for whom testing for the COVID-19 virus is inconclusive.,
,a.,Inconclusive being the result of the test reported by the laboratory.
,OR,
B.,A suspect case for whom testing could not be performed for any reason.,
Confirmed case,,
"A person with laboratory confirmation of COVID-19 infection, irrespective of clinical signs and symptoms.",,
• Technical guidance for laboratory testing can be found here.,,

Definition of contact,
A contact is a person who experienced any one of the following exposures during the 2 days before and the 14 days,
after the onset of symptoms of a probable or confirmed case:,
1.,Face-to-face contact with a probable or confirmed case within 1 meter and for more than 15 minutes;
2.,Direct physical contact with a probable or confirmed case;
3.,Direct care for a patient with probable or confirmed COVID-19 disease without using proper personal
,protective equipment1; OR
4.,Other situations as indicated by local risk assessments.
"Note: for confirmed asymptomatic cases, the period of contact is measured as the 2 days before through the 14 days",
after the date on which the sample was taken which led to confirmation.,
1World Health Organization. Infection prevention and control during health care when COVID-19 is suspected,
https://www.who.int/publications-detail/infection-prevention-and-control-during-health-care-when-novel-coronavirus-(ncov)-,
infection-is-suspected-20200125,
