Coronavirus disease,,
(COVID-19),,
Situation Report – 137,,
"Data as received by WHO from national authorities by 10:00 CEST, 05 June 2020",,
Highlights,,
"At the media briefing on COVID-19 today, WHO Director-General Dr Tedros announced updated guidance on",,
"the use of masks for the control of COVID-19. This guidance is based on evolving evidence, and provides",,
"updated advice on who should wear a mask, when it should be worn and of what it should be made. There is",,
further guidance for the public available here.,,
Digital tools offer opportunities to strengthen contact tracing for COVID-19. WHO has published interim,,
"guidance on considerations, opportunities and challenges of integrating digital tools into contact tracing",,
methods.,,
WHO has published interim guidance for the poliomyelitis (polio) surveillance network in the context of,,
COVID-19. One of its aims is to highlight the decision-making framework to guide the level of polio surveillance,,
activities at country level in the context of the ongoing pandemic.,,
"A nurse who was infected with, and recovered from, COVID-19 in Austria shares his experience and how he",,
"uses this experience to lift the spirits of his patients, colleagues, and friends who have been affected by COVID-",,
19.,,
"Since the beginning of the COVID-19 pandemic, air passenger and cargo services have been severely disrupted.",,
"To address the impact of the pandemic, the International Civil Aviation Organization has published ‘Take-off:",,
"Guidance for Air Travel through the COVID-19 Public Health Crisis’. For more information, see ‘Subject in",,
Focus’ below.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,6 535 354 cases (118 526),387 155 deaths (4 288)
Africa,121 104 cases (5 465),2 958 deaths (100)
Americas,3 084 517 cases (61 693),172 276 deaths (3 723)
Eastern Mediterranean,587 030 cases (17 004),13 720 deaths (262)
Europe,2 230 706 cases (19 558),182 165 deaths (-143)
South-East Asia,322 863 cases (13 266),8 942 deaths (332)
Western Pacific,188 393 cases (1 540),7 081 deaths (14)

Subject in Focus: Take-off: Guidance for Air Travel through the COVID-19 Public
Health Crisis
The COVID-19 pandemic has had a significant impact on global air transport. The International Civil Aviation
"Organization (ICAO) estimates that global passenger traffic at airports will decrease by 50 per cent in 2020,"
compared to 2019 figures - with up to 71 per cent reduced seat capacity and up to 1.5 billion fewer
"passengers globally. According to ICAO, airlines and airports face a potential loss of revenue of up to US$ 314"
"billion and US$ 100 billion respectively, for 2020."
ICAO’s Council Aviation Recovery Task Force (CART) was established on 9 March 2020 to address the
"challenges of COVID-19 and to provide global guidance for a safe, secure and sustainable restart and"
recovery of the aviation sector. This task force is composed of representatives from Member States and
"international, regional and industry organizations, including WHO and the World Tourism Organization"
(UNWTO).
The task force has recently published ‘Take-off: Guidance for Air Travel through the COVID-19 Public Health
"Crisis’, a document that lays out a set of measures aimed at reducing health risks to air travellers, aviation"
"workers, and the general public."
The document provides a framework for addressing the impact of the COVID-19 pandemic on the global
aviation transportation system and is divided in two sections.
"The first section contains risk mitigation measures that apply generally to air passenger and cargo transport,"
"such as: public education, physical distancing, face covering and masks, routine sanitation, health screening,"
"contact tracing, health declarations and testing."
"The second section describes, in four operational modules, the risk mitigation measures applicable to airport,"
"aircraft, crew and cargo."
"When implementing these measures, care should be taken to follow all applicable laws, regulations,"
"requirements, standards, and guidance issued by relevant sub-national, national and international"
authorities. Nothing in these guidelines is intended to supersede or contradict such requirements.
ICAO endorses a phased approach to make possible the safe return to high-volume domestic and
international air travel for passengers and cargo. Risk-based stages for mitigation measures will also
"contribute to the efficient, safe, secure, and sustainable transport by air of an increasing number of"
passengers and cargo.

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 30 May to 05 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 05 June 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 05 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Venezuela (Bolivarian Republic of),1 952,133,20,2,Community transmission,0
Nicaragua,1 309,0,46,0,Community transmission,1
Costa Rica,1 157,52,10,0,Clusters of cases,0
Paraguay,1 086,16,11,0,Community transmission,0
Uruguay,828,2,23,0,Clusters of cases,0
Jamaica,590,0,9,0,Clusters of cases,1
Guyana,153,0,12,0,Clusters of cases,3
Trinidad and Tobago,117,0,8,0,Sporadic cases,4
Bahamas,102,0,11,0,Clusters of cases,3
Barbados,92,0,7,0,Clusters of cases,11
Suriname,82,28,1,0,Sporadic cases,0
Saint Vincent and the Grenadines,26,0,0,0,Sporadic cases,4
Antigua and Barbuda,25,0,3,0,Clusters of cases,32
Grenada,23,0,0,0,Clusters of cases,9
Belize,18,0,2,0,Sporadic cases,51
Saint Lucia,18,0,0,0,Sporadic cases,31
Dominica,16,0,0,0,Clusters of cases,55
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,45
Territoriesii,,,,,,
Puerto Rico,4 508,485,140,0,Community transmission,0
French Guiana,556,23,1,0,Clusters of cases,0
Martinique,200,0,14,0,Clusters of cases,5
Guadeloupe,162,0,14,0,Clusters of cases,6
Cayman Islands,156,5,1,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,141,0,9,0,Clusters of cases,2
Aruba,101,0,3,0,No cases,30
Sint Maarten,78,0,15,0,Sporadic cases,22
United States Virgin Islands,71,1,6,0,Clusters of cases,0
Saint Martin,41,0,3,0,Sporadic cases,5
Curaçao,21,1,1,0,Sporadic cases,0
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,40
Turks and Caicos Islands,12,0,1,0,Sporadic cases,38
Montserrat,11,0,1,0,Sporadic cases,52
British Virgin Islands,8,0,1,0,Sporadic cases,20
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,10
Saint Barthélemy,6,0,0,0,Sporadic cases,66
Anguilla,3,0,0,0,Sporadic cases,62
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,58
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),164 270,3 574,8 071,59,Community transmission,0
Saudi Arabia,93 157,1 975,611,32,Clusters of cases,0
Pakistan,89 249,3 985,1 838,68,Clusters of cases,0
Qatar,63 741,1 581,45,0,Community transmission,0
United Arab Emirates,37 018,659,273,3,Pending,0
Kuwait,29 921,562,236,6,Clusters of cases,0
Egypt,29 767,1 152,1 126,38,Clusters of cases,0
Afghanistan,18 969,1 078,309,10,Clusters of cases,0
Oman,14 316,779,67,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,13 229,414,21,1,Clusters of cases,0
Iraq,8 840,672,271,15,Clusters of cases,0
Morocco,8 003,81,208,2,Clusters of cases,0
Sudan,5 714,215,333,19,Community transmission,0
Djibouti,4 054,119,26,0,Clusters of cases,0
Somalia,2 204,58,79,0,Sporadic cases,0
Lebanon,1 306,50,28,1,Clusters of cases,0
Tunisia,1 087,0,49,0,Community transmission,1
Jordan,765,8,9,0,Clusters of cases,0
Yemen,457,34,104,8,Pending,0
Libya,196,0,5,0,Clusters of cases,1
Syrian Arab Republic,124,1,6,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,643,7,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,449 834,8 726,5 528,144,Clusters of cases,0
The United Kingdom,281 665,1 805,39 904,176,Community transmission,0
Spain,240 660,334,27 133,- 807,Community transmission,0
Italy,234 013,177,33 689,88,Community transmission,0
Germany,183 271,507,8 613,32,Community transmission,0
Turkey,167 410,988,4 630,21,Community transmission,0
France,148 941,678,29 007,43,Community transmission,0
Belgium,58 767,82,9 548,26,Community transmission,0
Netherlands,46 942,209,5 990,13,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,45 981,865,253,5,Community transmission,0
Sweden,41 883,1 080,4 562,20,Community transmission,0
Portugal,33 592,331,1 455,8,Community transmission,0
Switzerland,30 830,20,1 659,0,Community transmission,0
Ukraine,25 964,553,762,14,Community transmission,0
Ireland,25 142,31,1 664,5,Community transmission,0
Poland,25 048,653,1 117,25,Community transmission,0
Romania,19 907,238,1 299,11,Community transmission,0
Israel,17 495,276,291,4,Pending,0
Austria,16 741,36,670,0,Community transmission,0
Kazakhstan,12 312,245,48,0,Clusters of cases,0
Armenia,11 817,596,183,7,Community transmission,0
Denmark,11 811,40,582,2,Community transmission,0
Serbia,11 571,48,246,1,Pending,0
Czechia,9 494,56,326,2,Clusters of cases,0
Republic of Moldova,9 018,223,315,1,Community transmission,0
Norway,8 477,31,238,1,Clusters of cases,0
Finland,6 911,0,322,1,Pending,1
Azerbaijan,6 522,262,78,2,Clusters of cases,0
Tajikistan,4 289,98,48,0,Pending,0
Luxembourg,4 027,7,110,0,Clusters of cases,0
Uzbekistan,3 965,91,16,0,Clusters of cases,0
Hungary,3 954,23,539,5,Community transmission,0
Greece,2 937,0,179,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
North Macedonia,2 612,120,147,2,Clusters of cases,0
Bosnia and Herzegovina,2 593,43,158,2,Community transmission,0
Bulgaria,2 585,0,147,0,Clusters of cases,1
Croatia,2 247,1,103,0,Sporadic cases,0
Kyrgyzstan,1 936,37,22,2,Clusters of cases,0
Estonia,1 890,10,69,0,Pending,0
Iceland,1 806,0,10,0,Community transmission,5
Lithuania,1 687,3,71,0,Community transmission,0
Slovakia,1 526,1,28,0,Clusters of cases,0
Slovenia,1 477,0,108,0,Clusters of cases,1
Albania,1 212,15,33,0,Clusters of cases,0
Latvia,1 082,3,25,1,Clusters of cases,0
Cyprus,958,0,17,0,Clusters of cases,1
Andorra,852,1,51,0,Community transmission,0
Georgia,806,5,13,0,Community transmission,0
San Marino,695,8,42,0,Community transmission,0
Malta,622,0,9,0,Sporadic cases,1
Montenegro,324,0,9,0,Clusters of cases,30
Monaco,98,0,1,0,Sporadic cases,12
Liechtenstein,83,0,1,0,Pending,40
Holy See,12,0,0,0,Sporadic cases,29
Territoriesii,,,,,,
Kosovo[1],1 142,0,30,0,Community transmission,1
Isle of Man,336,0,24,0,Pending,14

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,309,1,30,0,Community transmission,0
Guernsey,252,0,13,0,Community transmission,33
Faroe Islands,187,0,0,0,Pending,42
Gibraltar,173,1,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,7
South-East Asia,,,,,,
India,226 770,9 851,6 348,273,Clusters of cases,0
Bangladesh,57 563,2 423,781,35,Community transmission,0
Indonesia,28 818,585,1 721,23,Community transmission,0
Thailand,3 102,1,58,0,Clusters of cases,0
Nepal,2 634,334,10,1,Sporadic cases,0
Maldives,1 872,22,7,0,Clusters of cases,0
Sri Lanka,1 797,48,11,0,Clusters of cases,0
Myanmar,236,2,6,0,Clusters of cases,0
Bhutan,47,0,0,0,Sporadic cases,3
Timor-Leste,24,0,0,0,Clusters of cases,42
Western Pacific,,,,,,
China,84 614,11,4 645,0,Clusters of cases,0
Singapore,36 922,517,24,0,Clusters of cases,0
Philippines,20 382,634,984,10,Community transmission,0
Japan,17 064,46,907,4,Clusters of cases,0
Republic of Korea,11 668,39,273,0,Clusters of cases,0
Malaysia,8 247,277,115,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 240,11,102,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,14
Viet Nam,328,0,0,0,Clusters of cases,5
Mongolia,186,1,0,0,Sporadic cases,0
Brunei Darussalam,141,0,2,0,Clusters of cases,28
Cambodia,125,0,0,0,Sporadic cases,6
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,53
Fiji,18,0,0,0,Sporadic cases,45
Papua New Guinea,8,0,0,0,Sporadic cases,43
Territoriesii,,,,,,
Guam,171,1,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,30
Northern Mariana Islands,26,2,2,0,Pending,0
(Commonwealth of the),,,,,,
New Caledonia,20,1,0,0,Sporadic cases,0
Subtotal for all regions,6 534 613,118 526,387 142,4 288,,
Other*,741,0,13,0,Not applicable,-
Grand total,6 535 354,118 526,387 155,4 288,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible,,,,
"illness in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that",,,,
cannot be related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery,,,,
between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using",
different inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy,
"and reliability, all data are subject to continuous verification and change. Case detection, definitions,",
"testing strategies, reporting practice, and lag times differ between countries/territories/areas. These",
"factors, amongst others, influence the counts presented, with variable underestimation of true case",
"and death counts, and variable delays to reflecting these data at global level.",
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not,
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by",
initial capital letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security,
"Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999)",
have been aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate . This will aid readers in identifying,
when such adjustments occur. When additional details become available that allow the subtractions to,
"be suitably apportioned to previous days, graphics will be updated accordingly. Prior situation reports",
will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmission classification is based on a process of country/territory/area self -reporting.,
"Classifications are reviewed on a weekly basis, and may be revised as new information becomes",
available. and. Differing degrees of transmission may be present within countries/territories/areas;,
classification is based on the highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected."
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures.

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
•,"Update 5 June 2020, Spain: Counts adjusted retrospectively by national authorities: 807"
,deaths were excluded.
