Coronavirus disease,,
(COVID-19),,
Situation Report – 193,,
"Data as received by WHO from national authorities by 10:00 CEST, 31 July 2020",,
Highlights,,
"In his regular media briefing, WHO Director-General Dr Tedros highlighted the high rates of COVID-19 in long-",,
"term care facilities, drawing attention to a recently published WHO policy brief. Dr Tedros also reminded us",,
that COVID-19 is not only a disease that affects the elderly and that “young people must take the same,,
precautions to protect themselves and protect others as everyone else. They can be leaders – they should be,,
leaders and drivers of change.”,,
"During this pandemic, even the strongest health systems in the world have been overwhelmed and unable to",,
adequately provide essential health services and care for conditions not associated with COVID-19. In an,,
"address to the Virtual Symposium on the Impact of the COVID-19 Pandemic and HIV on SDG 3.3, WHO Regional",,
"Director for Europe, Dr Hans Henri P. Kluge emphasized the need to “be on the alert to expand capacity to",,
"deal with a resurgence of COVID-19 and, at the same time, to maintain essential health services.”",,
"WHO has published interim guidance on the provision of safe water, sanitation and waste management and",,
hygienic conditions which is essential for preventing disease and for protecting human health during all,,
"infectious disease outbreaks, including during the COVID-19 pandemic.",,
Today’s Subject in Focus highlights new guidance on public health considerations while resuming international,,
travel.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,17 106 007 cases (292 527),668 910 deaths (6 812)
Africa,770 421 cases (16 031),13 234 deaths (396)
Americas,9 152 173 cases (171 946),351 121 deaths (4 567)
Eastern Mediterranean,1 533 357 cases (12 612),39 661 deaths (458)
Europe,3 333 300 cases (25 241),212 520 deaths (438)
South-East Asia,2 009 963 cases (60 113),44 031 deaths (914)
Western Pacific,306 052 cases (6 584),8 330 deaths (39)

Subject in Focus: Public health considerations while resuming international
travel
"In response to the COVID-19 pandemic,198 countries/areas/territories have implemented measures that"
are significantly interfering with international traffic as defined under Article 43 of the International
Health Regulations (IHR 2005). Only one third of the 198 countries have provided a public health
"rationale for these measures, and only a few countries conduct and communicate regular risk"
"assessments and reviews of measures. As of 23 July 2020, only 63 of 198 countries/areas/territories"
have lifted measures that were implemented to restrict the international movement of people.
As countries consider to either gradually lift or re-introduce restrictions with the intention of controlling
"virus transmission, WHO published “Public health considerations while resuming international travel” in"
order to inform national decision-making processes. The publication advises countries to conduct risk
"assessments, as not doing so while restricting travel may have adverse effects on the overall public"
health situation.
"The multi-sectoral risk assessment should take into account country context, the local epidemiology and"
"transmission patterns, the national health and social measures to control the outbreak, and the"
"capacities of health systems in both departure and destination countries, including at points of entry."
Measures must be proportionate to the public health risks and should be regularly reassessed and
communicated to the public.
"The guidance underlines the importance of basic surveillance, isolation of cases, contact tracing and self-"
monitoring as well as risk communication and community engagement. Support for countries in defining
their needs and priorities is also provided in the form of an overview of capacities at points of entry
along with considerations for the use of digital tools and immunity certificates.

Surveillance
"Figure 1. Number of confirmed* COVID-19 cases reported in the last seven days by country, territory or area, 25 July to 31 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed* COVID-19 cases, by date of report and WHO region, 30 December through 31 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed* COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 31 July 2020**",,,,,,
Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
Ecuador,84 370,1 177,5 657,34,Community transmission,0
Bolivia (Plurinational State of),73 534,1 207,2 808,88,Community transmission,0
Dominican Republic,67 915,1 733,1 146,23,Community transmission,0
Panama,63 269,1 046,1 374,25,Community transmission,0
Guatemala,48 826,1 221,1 867,32,Community transmission,0
Honduras,40 944,484,1 259,45,Community transmission,0
Venezuela (Bolivarian Republic of),17 159,588,154,3,Community transmission,0
Costa Rica,16 800,456,133,8,Community transmission,0
El Salvador,16 230,389,439,9,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Haiti,7 378,7,159,1,Community transmission,0
Paraguay,4 866,192,46,1,Community transmission,0
Nicaragua,3 080,0,116,0,Community transmission,2
Cuba,2 597,9,87,0,Clusters of cases,0
Suriname,1 607,97,26,2,Clusters of cases,0
Uruguay,1 237,19,35,0,Clusters of cases,0
Jamaica,856,1,10,0,Clusters of cases,0
Bahamas,484,37,11,0,Clusters of cases,0
Guyana,398,2,20,0,Clusters of cases,0
Trinidad and Tobago,157,1,8,0,Sporadic cases,0
Barbados,110,0,7,0,Clusters of cases,3
Antigua and Barbuda,91,5,3,0,Clusters of cases,0
Saint Vincent and the Grenadines,52,0,0,0,Sporadic cases,7
Belize,48,0,2,0,Sporadic cases,5
Saint Lucia,25,1,0,0,Sporadic cases,0
Grenada,24,1,0,0,Clusters of cases,0
Dominica,18,0,0,0,Clusters of cases,48
Saint Kitts and Nevis,17,0,0,0,No cases,20
Territoriesii,,,,,,
Puerto Rico,16 572,511,214,3,Community transmission,0
French Guiana,7 728,81,43,0,Community transmission,0
United States Virgin Islands,398,13,8,0,Community transmission,0
Martinique,269,0,15,0,Clusters of cases,6
Guadeloupe,244,0,14,0,Clusters of cases,1

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cayman Islands,203,0,1,0,Sporadic cases,16
Bermuda,156,0,9,0,Sporadic cases,1
Sint Maarten,126,5,15,0,Community transmission,0
Aruba,119,0,3,0,Sporadic cases,3
Turks and Caicos Islands,104,5,2,0,Clusters of cases,0
Saint Martin,53,0,3,0,Sporadic cases,1
Curaçao,29,0,1,0,Sporadic cases,6
Falkland Islands (Malvinas),13,0,0,0,No cases,96
Montserrat,13,0,1,0,No cases,4
"Bonaire, Sint Eustatius and Saba",11,0,0,0,Sporadic cases,7
British Virgin Islands,8,0,1,0,No cases,76
Saint Barthélemy,8,0,0,0,No cases,1
Saint Pierre and Miquelon,4,0,0,0,Sporadic cases,14
Anguilla,3,0,0,0,No cases,118
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),301 530,2 621,16 569,226,Community transmission,0
Pakistan,278 305,903,5 951,27,Clusters of cases,0
Saudi Arabia,274 219,1 629,2 869,53,Clusters of cases,0
Iraq,121 263,2 963,4 671,68,Community transmission,0
Qatar,110 460,307,171,2,Community transmission,0
Egypt,93 757,401,4 774,46,Clusters of cases,0
Oman,79 159,590,421,9,Community transmission,0
Kuwait,66 529,626,445,1,Clusters of cases,0
United Arab Emirates,60 223,302,349,2,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,40 755,444,146,2,Clusters of cases,0
Afghanistan,36 542,0,1 271,0,Clusters of cases,1
Morocco,23 259,1 046,346,12,Clusters of cases,0
Sudan,11 496,0,725,0,Community transmission,3
Djibouti,5 081,0,58,0,Clusters of cases,1
Lebanon,4 334,129,57,2,Clusters of cases,0
Libya,3 222,205,71,4,Clusters of cases,0
Somalia,3 212,0,93,0,Sporadic cases,2
Yemen,1 730,15,488,2,Community transmission,0
Tunisia,1 514,26,50,0,Sporadic cases,0
Jordan,1 191,4,11,0,Clusters of cases,0
Syrian Arab Republic,738,21,41,1,Community transmission,0
Territoriesii,,,,,,
14 838,,380,84,1,Clusters of cases,0
occupied Palestinian territory,,,,,,
Europe,,,,,,
Russian Federation,839 981,5 482,13 963,161,Clusters of cases,0
The United Kingdom,302 305,846,45 999,38,Community transmission,0
Spain,285 430,2 789,28 443,2,Clusters of cases,0
Italy,247 158,382,35 132,3,Clusters of cases,0
Turkey,229 891,967,5 674,15,Community transmission,0
Germany,207 828,902,9 134,6,Clusters of cases,0
France,174 648,1 193,30 136,16,Clusters of cases,0
Kazakhstan,89 078,1 414,793,0,Clusters of cases,0
Sweden,80 100,318,5 739,9,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Ukraine,69 884,1 090,1 693,20,Community transmission,0
Israel,68 492,1 965,493,7,Community transmission,0
Belgium,67 913,0,9 840,0,Community transmission,1
Belarus,67 808,143,559,6,Community transmission,0
Netherlands,53 963,342,6 147,0,Community transmission,0
Portugal,50 868,255,1 727,2,Clusters of cases,0
Romania,49 591,1 356,2 304,35,Community transmission,0
Poland,45 031,615,1 709,15,Community transmission,0
Armenia,38 550,354,738,10,Community transmission,0
Kyrgyzstan,35 805,662,1 378,14,Clusters of cases,0
Switzerland,34 933,219,1 703,1,Community transmission,0
Azerbaijan,31 560,339,441,3,Clusters of cases,0
Ireland,26 027,85,1 763,0,Clusters of cases,0
Serbia,25 213,321,565,7,Community transmission,0
Republic of Moldova,24 343,396,771,9,Community transmission,0
Uzbekistan,23 558,686,137,5,Clusters of cases,0
Austria,21 009,163,718,2,Community transmission,0
Czechia,16 342,249,379,5,Clusters of cases,0
Denmark,13 725,91,615,1,Community transmission,0
Bosnia and Herzegovina,11 442,313,324,12,Community transmission,0
Bulgaria,11 420,265,374,6,Clusters of cases,0
North Macedonia,10 617,117,480,4,Clusters of cases,0
Norway,9 172,22,255,0,Clusters of cases,0
Finland,7 423,9,329,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Tajikistan,7 366,46,60,0,Pending,0
Luxembourg,6 616,83,114,0,Community transmission,0
Albania,5 197,92,154,4,Clusters of cases,0
Croatia,5 071,148,144,3,Clusters of cases,0
Hungary,4 505,21,596,0,Community transmission,0
Greece,4 401,65,203,0,Clusters of cases,0
Montenegro,3 111,46,48,1,Clusters of cases,0
Slovakia,2 265,20,28,0,Clusters of cases,0
Slovenia,2 139,24,117,0,Clusters of cases,0
Lithuania,2 062,19,80,0,Community transmission,0
Estonia,2 051,9,69,0,Sporadic cases,0
Iceland,1 872,11,10,0,Community transmission,0
Latvia,1 228,4,31,0,Clusters of cases,0
Georgia,1 168,8,17,0,Sporadic cases,0
Cyprus,1 084,4,19,0,Clusters of cases,0
Andorra,922,4,52,0,Community transmission,0
Malta,814,28,9,0,Sporadic cases,0
San Marino,716,0,42,0,Community transmission,21
Monaco,99,0,1,0,Sporadic cases,54
Liechtenstein,89,1,1,0,Sporadic cases,0
Holy See,12,0,0,0,Sporadic cases,85
Territoriesii,,,,,,
Kosovo [1],8 061,258,202,16,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,70
Jersey,335,0,31,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,89
Faroe Islands,220,0,0,0,Sporadic cases,2
Gibraltar,186,0,0,0,Clusters of cases,1
Greenland,14,0,0,0,No cases,2
South-East Asia,,,,,,
India,1 638 870,55 078,35 747,779,Clusters of cases,0
Bangladesh,234 889,2 695,3 083,48,Community transmission,0
Indonesia,106 336,1 904,5 058,83,Community transmission,0
Nepal,19 547,274,52,3,Clusters of cases,0
Maldives,3 719,152,16,1,Clusters of cases,0
Thailand,3 310,6,58,0,Clusters of cases,0
Sri Lanka,2 814,4,11,0,Clusters of cases,0
Myanmar,353,0,6,0,Clusters of cases,1
Bhutan,101,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,No cases,98
Western Pacific,,,,,,
Philippines,89 374,3 888,1 983,21,Community transmission,0
China,87 956,276,4 666,1,Clusters of cases,0
Singapore,51 809,278,27,0,Clusters of cases,0
Japan,34 372,1 323,1 006,2,Clusters of cases,0
Australia,16 303,721,189,13,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Republic of Korea,14 305,36,301,1,Clusters of cases,0
Malaysia,8 964,8,124,0,Clusters of cases,0
New Zealand,1 210,0,22,0,Clusters of cases,1
Viet Nam,509,50,0,0,Clusters of cases,0
Mongolia,291,0,0,0,Sporadic cases,1
Cambodia,234,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,3,0,No cases,84
Papua New Guinea,63,0,2,1,Sporadic cases,2
Fiji,27,0,0,0,Sporadic cases,10
Lao People's Democratic Republic,20,0,0,0,Sporadic cases,6
Territoriesii,,,,,,
Guam,348,2,5,0,Clusters of cases,0
French Polynesia,62,0,0,0,Sporadic cases,33
Northern Mariana Islands,42,2,2,0,Pending,0
(Commonwealth of the),,,,,,
New Caledonia,22,0,0,0,Sporadic cases,16
Subtotal for all regions,17 105 266,292 527,668 897,6 812,,
Other†,741,0,13,0,Not applicable,-
Grand total,17 106 007,292 527,668 910,6 812,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness,,,,
"in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the,,,,
illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here,,,,
and here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or",
"of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines",
"on maps represent approximate border lines for which there may not yet be full agreement. Countries,",
territories and areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital",
letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
*A small number ofcountries/territories/areas report combined probable and laboratory-confirmed cases;,
efforts are underway to identify these for notation in the data table.†Other: includes cases reported from,
international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting. Classifications,
are reviewed on a weekly basis and may be revised as new information becomes available. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases;
•,"Sporadic cases: with one or more cases, imported or locally detected;"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures;

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area;
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific notes, updates and errata",
•,"Update 31 July 2020, Ireland: Counts adjusted retrospectively by national authorities: case and death"
,"counts adjusted for 1–19 March, 25 May, 31 May, 26–30 July."
•,"Update 31 July 2020, Belgium: Counts adjusted retrospectively by national authorities: case and death"
,counts adjusted for 18–30 July.
•,"Update 31 July 2020, Guadeloupe: Counts adjusted retrospectively by national authorities: case counts"
,adjusted on 30 July.
•,"Update 31 July 2020, Saint Barthélemy: Counts adjusted retrospectively by national authorities: case"
,counts adjusted on 30 July.
•,"Update 31 July 2020, Saint Martin: Counts adjusted retrospectively by national authorities: case counts"
,adjusted on 30 July.
