Coronavirus disease,,
(COVID-19),,
Situation Report – 173,,
"Data as received by WHO from national authorities by 10:00 CEST, 11 July 2020",,
Highlights,,
"Yesterday, WHO launched the Access Initiative for Quitting Tobacco, which aims to help the world's 1.3 billion",,
tobacco users quit during the pandemic. Smoking kills eight million people a year and smokers are more,,
vulnerable to developing a severe case of COVID-19. WHO received its first-ever donation of nicotine,,
replacement therapies for the project from Johnson & Johnson Consumer Health. The Initiative also enlists the,,
"help of WHO's - and the world’s - first ever virtual health worker, Florence. You can speak with Florence, to",,
"dispel myths around COVID-19 and smoking, and to help develop a personalized plan to quit tobacco. WHO is",,
in the final stages of adding more partners and encourages pharmaceutical and technology companies to join,,
this initiative.,,
WHO has published guidance on maintaining a safe and adequate blood supply during the coronavirus disease,,
pandemic.,,
Last Thursday WHO Director-General Dr Tedros announced the establishment of the Independent panel for,,
Pandemic Preparedness and Response (IPPR) to evaluate the world’s response to the COVID-19 pandemic.,,
"“This is a time for self-reflection, to look at the world we live in and to find ways to strengthen our collaboration",,
as we work together to save lives and bring this pandemic under control” said Dr Tedros.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,12 322 395 cases (219 983),556 335 deaths (5 286)
Africa,443 412 cases (15 361),7 930 deaths (197)
Americas,6 397 230 cases (132 520),279 857 deaths (3 487)
Eastern Mediterranean,1 255 977 cases (17 198),30 145 deaths (455)
Europe,2 888 850 cases (20 770),202 837 deaths (497)
South-East Asia,1 097 074 cases (31 981),27 990 deaths (608)
Western Pacific,239 111 cases (2 153),7 563 deaths (42)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 5 July to 11 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 11 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 11 July 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Sao Tome and Principe,407,1,12,0,Clusters of cases,0
Mauritius,342,0,10,0,Clusters of cases,4
Botswana,314,0,1,0,Clusters of cases,4
Comoros,314,1,7,0,Community transmission,0
Burundi,250,31,1,0,Clusters of cases,0
Eritrea,232,0,0,0,Sporadic cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Lesotho 184 50 1 0 Sporadic cases 0,,,,,,
Seychelles 100 0 0 0 Clusters of cases 1,,,,,,
Gambia,64,0,3,0,Sporadic cases,1
Territoriesii,,,,,,
Mayotte,2 711,9,40,0,Clusters of cases,0
Réunion,571,5,3,0,Clusters of cases,0
Americas,,,,,,
United States of America,3 097 300,58 975,132 683,799,Community transmission,0
Brazil,1 755 779,42 619,69 184,1 220,Community transmission,0
Peru,316 448,3 537,11 314,181,Community transmission,0
Chile,309 274,3 058,6 781,99,Community transmission,0
Mexico,282 283,7 280,33 526,730,Community transmission,0
Colombia,133 973,5 335,4 714,187,Community transmission,0
Canada,106 805,371,8 749,12,Community transmission,0
Argentina,90 693,3 663,1 749,42,Community transmission,0
Ecuador,65 801,783,4 983,44,Community transmission,0
Bolivia (Plurinational State of),44 113,1 129,1 638,61,Community transmission,0
Panama,42 216,965,839,20,Community transmission,0
Dominican Republic,41 915,1 125,864,22,Community transmission,0
Guatemala,26 658,1 247,1 092,39,Community transmission,0
Honduras,26 384,406,704,10,Community transmission,0
El Salvador,9 142,298,249,6,Community transmission,0
Venezuela (Bolivarian Republic of),8 372,362,80,5,Community transmission,0
Haiti,6 582,96,130,7,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,6 485,649,26,2,Community transmission,0
Paraguay,2 736,98,20,0,Community transmission,0
Cuba,2 413,10,86,0,Clusters of cases,0
Nicaragua,2 411,0,91,0,Community transmission,2
Uruguay,977,3,29,0,Clusters of cases,0
Jamaica,753,2,10,0,Clusters of cases,0
Suriname,726,55,17,0,Clusters of cases,0
Guyana,286,1,16,0,Clusters of cases,0
Trinidad and Tobago,133,0,8,0,Sporadic cases,4
Bahamas,107,1,11,0,Clusters of cases,0
Barbados,98,0,7,0,Clusters of cases,4
Antigua and Barbuda,73,0,3,0,Clusters of cases,1
Belize,33,3,2,0,Sporadic cases,0
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,23
Grenada,23,0,0,0,Clusters of cases,45
Saint Lucia,22,0,0,0,Sporadic cases,7
Dominica,18,0,0,0,Clusters of cases,28
Saint Kitts and Nevis,17,1,0,0,No cases,0
Territoriesii,,,,,,
Puerto Rico,9 137,275,159,0,Community transmission,0
French Guiana,5 704,146,23,1,Community transmission,0
Martinique,249,0,14,0,Clusters of cases,6
Cayman Islands,201,0,1,0,Clusters of cases,8
Guadeloupe,190,6,14,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
United States Virgin Islands,153,9,6,0,Clusters of cases,0
Bermuda,149,0,9,0,Sporadic cases,2
Aruba,105,0,3,0,Sporadic cases,4
Sint Maarten,78,0,15,0,No cases,7
Turks and Caicos Islands,66,11,2,0,Clusters of cases,0
Saint Martin,44,0,3,0,Sporadic cases,6
Curaçao,25,0,1,0,Sporadic cases,10
Falkland Islands (Malvinas),13,0,0,0,No cases,76
Montserrat,12,1,1,0,No cases,0
British Virgin Islands,8,0,1,0,No cases,56
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,46
Saint Barthélemy,6,0,0,0,No cases,102
Anguilla,3,0,0,0,No cases,98
Saint Pierre and Miquelon,2,0,0,0,No cases,1
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),252 720,2 262,12 447,142,Community transmission,0
Pakistan,246 351,2 755,5 123,65,Clusters of cases,0
Saudi Arabia,226 486,3 159,2 151,51,Clusters of cases,0
Qatar,102 630,520,146,4,Community transmission,0
Egypt,80 235,981,3 702,85,Clusters of cases,0
Iraq,72 460,2 848,2 960,78,Community transmission,0
United Arab Emirates,54 050,473,329,1,Community transmission,0
Oman,53 614,1 889,244,8,Community transmission,0
Kuwait,53 580,740,383,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,34 351,157,975,4,Clusters of cases,0
Bahrain,32 039,511,104,1,Clusters of cases,0
Morocco,15 443,364,244,2,Clusters of cases,0
Sudan,10 204,0,649,0,Community transmission,1
Djibouti,4 968,13,56,0,Clusters of cases,0
Somalia,3 038,0,92,0,Sporadic cases,1
Lebanon,2 082,71,36,0,Clusters of cases,0
Yemen,1 352,24,355,3,Community transmission,0
Libya,1 342,0,38,0,Clusters of cases,1
Tunisia,1 240,9,50,0,Sporadic cases,0
Jordan,1 173,4,10,0,Clusters of cases,0
Syrian Arab Republic,394,22,16,2,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,6 225,396,35,8,Clusters of cases,0
Europe,,,,,,
Russian Federation,720 547,6 611,11 205,188,Clusters of cases,0
The United Kingdom,288 137,512,44 650,48,Community transmission,0
Spain,253 908,852,28 403,2,Clusters of cases,0
Italy,242 639,276,34 938,12,Community transmission,0
Turkey,210 965,1 003,5 323,23,Community transmission,0
Germany,198 556,378,9 060,6,Clusters of cases,0
France,161 275,492,29 907,21,Clusters of cases,0
Sweden,74 898,565,5 526,26,Community transmission,0
Belarus,64 604,193,454,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,62 469,259,9 782,1,Community transmission,0
Kazakhstan,56 455,1 708,332,36,Clusters of cases,0
Ukraine,52 843,800,1 372,27,Community transmission,0
Netherlands,50 785,42,6 127,0,Community transmission,0
Portugal,45 679,402,1 646,2,Community transmission,0
Poland,37 216,265,1 562,11,Community transmission,0
Israel,35 426,1 523,349,3,Pending,0
Switzerland,32 605,104,1 685,0,Community transmission,0
Armenia,31 392,489,559,13,Community transmission,0
Romania,31 381,592,1 847,13,Community transmission,0
Ireland,25 589,24,1 744,1,Clusters of cases,0
Azerbaijan,22 990,526,292,8,Clusters of cases,0
Republic of Moldova,18 924,258,635,8,Community transmission,0
Austria,18 687,74,706,0,Community transmission,0
Serbia,17 728,386,370,18,Pending,0
Czechia,13 062,143,352,0,Clusters of cases,0
Denmark,12 946,30,609,0,Community transmission,0
Uzbekistan,12 206,483,55,3,Clusters of cases,0
Kyrgyzstan,9 910,552,125,3,Clusters of cases,0
Norway,8 965,11,252,0,Clusters of cases,0
North Macedonia,7 770,198,367,5,Clusters of cases,0
Finland,7 279,6,329,0,Clusters of cases,0
Bulgaria,6 672,0,262,0,Clusters of cases,1
Tajikistan,6 456,47,55,1,Pending,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,6 402,315,215,2,Community transmission,0
Luxembourg,4 777,58,110,0,Community transmission,0
Hungary,4 223,3,593,2,Community transmission,0
Greece,3 732,60,193,0,Clusters of cases,0
Croatia,3 532,116,117,2,Clusters of cases,0
Albania,3 371,93,89,4,Clusters of cases,0
Estonia,2 013,2,69,0,Clusters of cases,0
Iceland,1 886,4,10,0,Community transmission,0
Slovakia,1 870,19,28,0,Clusters of cases,0
Lithuania,1 861,4,79,0,Community transmission,0
Slovenia,1 793,17,111,0,Clusters of cases,0
Latvia,1 154,0,30,0,Sporadic cases,1
Montenegro,1 077,58,19,0,Clusters of cases,0
Cyprus,1 013,3,19,0,Clusters of cases,0
Georgia,981,8,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,22
San Marino,713,0,42,0,Community transmission,21
Malta,674,0,9,0,Sporadic cases,1
Monaco,99,0,1,0,Sporadic cases,34
Liechtenstein,85,0,1,0,Sporadic cases,4
Holy See,12,0,0,0,Sporadic cases,65
Territoriesii,,,,,,
Kosovo[1],,,,,,
,4 469,205,87,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,50
Jersey,325,0,31,0,Community transmission,3
Guernsey,252,0,13,0,Community transmission,69
Faroe Islands,188,0,0,0,Pending,3
Gibraltar,180,1,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,43
South-East Asia,,,,,,
India,820 916,27 114,22 123,519,Clusters of cases,0
Bangladesh,178 443,2 949,2 275,37,Community transmission,0
Indonesia,72 347,1 611,3 469,52,Community transmission,0
Nepal,16 649,118,35,0,Clusters of cases,0
Thailand,3 216,14,58,0,Clusters of cases,0
Maldives,2 617,64,13,0,Clusters of cases,0
Sri Lanka,2 454,104,11,0,Clusters of cases,0
Myanmar,326,5,6,0,Clusters of cases,0
Bhutan,82,2,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,No cases,78
Western Pacific,,,,,,
China,85 487,42,4 648,0,Clusters of cases,0
Philippines,52 914,1 160,1 360,42,Community transmission,0
Singapore,45 614,191,26,0,Clusters of cases,0
Japan,21 129,410,982,0,Clusters of cases,0
Republic of Korea,13 373,35,288,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,9 359,300,106,0,Clusters of cases,0
Malaysia,8 696,13,121,0,Clusters of cases,0
New Zealand,1 193,1,22,0,Clusters of cases,0
Viet Nam,370,1,0,0,Clusters of cases,0
Mongolia,227,0,0,0,Sporadic cases,2
Brunei Darussalam,141,0,3,0,No cases,64
Cambodia,141,0,0,0,Sporadic cases,12
Fiji,21,0,0,0,Sporadic cases,3
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,89
Papua New Guinea,11,0,0,0,Sporadic cases,15
Territoriesii,,,,,,
Guam,302,0,5,0,Clusters of cases,1
French Polynesia,62,0,0,0,Sporadic cases,13
Northern Mariana Islands,,,,,,
(Commonwealth of the),31,0,2,0,Pending,8
New Caledonia,21,0,0,0,Sporadic cases,31
Subtotal for all regions,12 321 654,219 983,556 322,5 286,,
Other*,741,0,13,0,Not applicable,-
Grand total,12 322 395,219 983,556 335,5 286,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness in,,,,
"a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the illness,,,,
and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here and,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or of its",
"authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines on maps",
"represent approximate border lines for which there may not yet be full agreement. Countries, territories and",
areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital letters.",
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmission classification is based on a process of country/territory/area self -reporting. Classifications are,
reviewed on a weekly basis and may be revised as new information becomes available. Differing degrees of,
transmission may be present within countries/territories/areas; classification is based on the highest,
category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific updates and errata",
•,"Erratum 11 July, 2020, Paraguay: Counts adjusted retrospectively to align with national authorities: 84"
,additional cases have been added.
•,"Erratum 11 July, 2020 Philippines: The original publication of the 10 July 2020 Situation Report excluded"
,4 new deaths. Counts have been corrected.
