Coronavirus disease,,
(COVID-19),,
Situation Report – 161,,
"Data as received by WHO from national authorities by 10:00 CEST, 29 June 2020",,
Today we document a somber landmark: 10 million cases and nearly 500 000 deaths of COVID-19 have now,,
"been reported globally. This comes amidst recent record numbers of new cases, with several countries",,
reporting their highest number of new cases in a 24-hour period. As some countries start to reopen their,,
"societies and economies, WHO strongly encourages individuals, communities, and nations to take measures to",,
"reduce transmission, extend testing and contact tracing, and provide optimal care for every case. WHO has",,
"published advice for the public and an extensive range of guidance documents, and is working across the globe",,
to support countries in the response to the pandemic.,,
WHO has released a timeline of the response to the COVID-19 pandemic listing some milestones and events,,
since the start of the outbreak 6 months ago.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,10 021 401 cases (178 328),499 913 deaths (4 153)
Africa,288 347 cases (9 532),5 879 deaths (94)
Americas,5 042 486 cases (108 514),244 791 deaths (2 860)
Eastern Mediterranean,1 041 774 cases (17 552),23 888 deaths (439)
Europe,2 673 131 cases (16 694),196 835 deaths (294)
South-East Asia,760 816 cases (24 962),21 078 deaths (457)
Western Pacific,214 106 cases (1 074),7 429 deaths (9)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 23 June to 29 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 29 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 29 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Uganda,833,0,0,0,Sporadic cases,2
Eswatini,781,36,11,3,Clusters of cases,0
Liberia,768,84,34,0,Community transmission,0
Togo,615,0,14,0,Community transmission,1
Zimbabwe,567,0,6,- 1,Sporadic cases,1
United Republic of Tanzania,509,0,21,0,Community transmission,52
Sao Tome and Principe,393,0,11,0,Clusters of cases,1
Mauritius,341,0,10,0,Clusters of cases,4
Comoros,293,21,7,0,Community transmission,0
Angola,267,8,11,1,Clusters of cases,0
Eritrea,191,0,0,0,Sporadic cases,1
Botswana,175,50,1,0,Clusters of cases,0
Burundi,170,26,1,0,Clusters of cases,0
Namibia,150,14,0,0,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Seychelles 77 7 0 0 Clusters of cases 0,,,,,,
Gambia 45 0 2 0 Sporadic cases 1,,,,,,
Lesotho,27,3,0,0,Sporadic cases,0
Territoriesii,,,,,,
Mayotte,2 540,0,35,0,Clusters of cases,1
Réunion,521,1,2,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 496 628,44 580,125 318,507,Community transmission,0
Brazil,1 313 667,38 693,57 070,1 109,Community transmission,0
Peru,275 989,3 625,9 135,196,Community transmission,0
Chile,271 982,4 216,5 509,162,Community transmission,0
Mexico,212 802,4 410,26 381,602,Community transmission,0
Canada,103 032,238,8 516,8,Community transmission,0
Colombia,88 591,4 149,2 939,128,Community transmission,0
Argentina,57 744,2 401,1 217,25,Community transmission,0
Ecuador,55 255,681,4 429,5,Community transmission,0
Dominican Republic,31 373,754,726,8,Community transmission,0
Bolivia (Plurinational State of),30 676,1 253,970,36,Community transmission,0
Panama,30 658,753,592,17,Community transmission,0
Honduras,17 007,1 013,479,8,Community transmission,0
Guatemala,16 397,569,706,34,Community transmission,0
El Salvador,5 934,207,152,9,Community transmission,0
Haiti,5 722,0,98,0,Community transmission,1
Venezuela (Bolivarian Republic of),5 130,351,42,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,2 979,143,13,1,Clusters of cases,0
Cuba,2 332,2,86,0,Clusters of cases,0
Nicaragua,2 014,0,74,0,Community transmission,11
Paraguay,1 942,231,15,2,Community transmission,0
Uruguay,924,5,26,0,Clusters of cases,0
Jamaica,686,0,10,0,Clusters of cases,1
Suriname,467,76,11,1,Clusters of cases,0
Guyana,230,0,12,0,Clusters of cases,1
Trinidad and Tobago,126,2,8,0,Sporadic cases,0
Bahamas,104,0,11,0,Clusters of cases,13
Barbados,97,0,7,0,Clusters of cases,13
Antigua and Barbuda,65,39,3,0,Clusters of cases,0
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,11
Belize,24,0,2,0,Sporadic cases,1
Grenada,23,0,0,0,Clusters of cases,33
Saint Lucia,19,0,0,0,Sporadic cases,23
Dominica,18,0,0,0,Clusters of cases,16
Saint Kitts and Nevis,15,0,0,0,No cases,69
Territoriesii,,,,,,
Puerto Rico,7 189,123,153,1,Community transmission,0
French Guiana,3 461,0,12,0,Community transmission,1
Martinique,242,0,14,0,Clusters of cases,1
Cayman Islands,196,0,1,0,Clusters of cases,3
Guadeloupe,182,0,14,0,Clusters of cases,2

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,8
Aruba,101,0,3,0,No cases,54
United States Virgin Islands,81,0,6,0,Clusters of cases,2
Sint Maarten,77,0,15,0,No cases,23
Saint Martin,42,0,3,0,Sporadic cases,12
Curaçao,23,0,1,0,No cases,2
Turks and Caicos Islands,16,0,1,0,No cases,2
Falkland Islands (Malvinas),13,0,0,0,No cases,64
Montserrat,11,0,1,0,No cases,76
British Virgin Islands,8,0,1,0,No cases,44
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,34
Saint Barthélemy,6,0,0,0,No cases,90
Anguilla,3,0,0,0,No cases,86
Saint Pierre and Miquelon,1,0,0,0,No cases,82
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),222 669,2 489,10 508,144,Community transmission,0
Pakistan,206 512,3 557,4 167,49,Clusters of cases,0
Saudi Arabia,182 493,3 989,1 551,40,Clusters of cases,0
Qatar,94 413,750,110,0,Community transmission,0
Egypt,65 188,1 265,2 789,81,Clusters of cases,0
United Arab Emirates,47 797,437,313,2,Community transmission,0
Iraq,45 402,2 140,1 756,96,Community transmission,0
Kuwait,44 942,551,348,4,Clusters of cases,0
Oman,38 150,1 197,163,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,31 238,271,733,4,Clusters of cases,0
Bahrain,25 705,438,83,5,Clusters of cases,0
Morocco,12 052,175,221,1,Clusters of cases,0
Sudan,9 258,0,572,0,Community transmission,2
Djibouti,4 643,0,52,0,Clusters of cases,2
Somalia,2 894,16,90,0,Sporadic cases,0
Lebanon,1 740,21,33,0,Clusters of cases,0
Tunisia,1 169,1,50,0,Sporadic cases,0
Yemen,1 122,15,303,6,Community transmission,0
Jordan,1 121,10,9,0,Clusters of cases,0
Libya,762,35,21,3,Clusters of cases,0
Syrian Arab Republic,256,0,9,0,Community transmission,1
Territoriesii,,,,,,
occupied Palestinian territory,2 248,195,7,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,641 156,6 719,9 166,93,Clusters of cases,0
The United Kingdom,311 155,901,43 550,36,Community transmission,0
Spain,248 770,301,28 343,2,Community transmission,0
Italy,240 310,174,34 738,22,Community transmission,0
Turkey,197 239,1 356,5 097,15,Community transmission,0
Germany,193 761,262,8 961,4,Clusters of cases,0
France,156 156,0,29 700,0,Community transmission,2
Sweden,65 137,0,5 280,0,Community transmission,2
Belarus,61 475,380,383,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,61 361,152,9 732,0,Community transmission,0
Netherlands,50 147,73,6 105,0,Community transmission,0
Ukraine,43 628,646,1 147,18,Community transmission,0
Portugal,41 646,457,1 564,3,Community transmission,0
Poland,33 907,193,1 438,3,Community transmission,0
Switzerland,31 534,62,1 681,0,Community transmission,0
Romania,26 313,291,1 612,23,Community transmission,0
Ireland,25 439,2,1 735,1,Clusters of cases,0
Armenia,25 127,482,433,7,Community transmission,0
Israel,23 457,938,318,6,Pending,0
Kazakhstan,21 327,547,183,10,Clusters of cases,0
Austria,17 625,63,702,2,Community transmission,0
Azerbaijan,16 424,534,198,5,Clusters of cases,0
Republic of Moldova,16 250,170,533,7,Community transmission,0
Serbia,14 046,254,270,3,Pending,0
Denmark,12 675,0,604,0,Community transmission,2
Czechia,11 603,305,348,1,Clusters of cases,0
Norway,8 815,0,249,0,Clusters of cases,2
Uzbekistan,8 031,306,22,2,Clusters of cases,0
Finland,7 191,0,328,0,Pending,2
North Macedonia,6 092,186,286,9,Clusters of cases,0
Tajikistan,5 849,50,52,0,Pending,0
Kyrgyzstan,5 017,504,50,4,Clusters of cases,0
Bulgaria,4 691,66,219,3,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Luxembourg,4 242,25,110,0,Clusters of cases,0
Hungary,4 142,4,581,3,Community transmission,0
Bosnia and Herzegovina,4 107,0,179,0,Community transmission,1
Greece,3 376,10,191,0,Clusters of cases,0
Croatia,2 691,67,107,0,Sporadic cases,0
Albania,2 466,64,58,3,Clusters of cases,0
Estonia,1 987,1,69,0,Clusters of cases,0
Iceland,1 838,2,10,0,Community transmission,0
Lithuania,1 816,3,78,0,Community transmission,0
Slovakia,1 664,7,28,0,Clusters of cases,0
Slovenia,1 581,9,111,0,Clusters of cases,0
Latvia,1 116,1,30,0,Sporadic cases,0
Cyprus,994,0,19,0,Clusters of cases,1
Georgia,926,2,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,10
San Marino,713,0,42,0,Community transmission,9
Malta,670,0,9,0,Sporadic cases,2
Montenegro,481,37,11,2,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,22
Liechtenstein,83,0,1,0,Pending,64
Holy See,12,0,0,0,Sporadic cases,53
Territoriesii,,,,,,
Kosovo,2 634,87,38,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,38
Jersey,319,0,31,0,Community transmission,3
Guernsey,252,0,13,0,Community transmission,57
Faroe Islands,187,0,0,0,Pending,66
Gibraltar,177,1,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,31
South-East Asia,,,,,,
India,548 318,19 459,16 475,380,Clusters of cases,0
Bangladesh,137 787,3 809,1 738,43,Community transmission,0
Indonesia,54 010,1 198,2 754,34,Community transmission,0
Nepal,12 772,463,28,0,Sporadic cases,0
Thailand,3 169,7,58,0,Clusters of cases,0
Maldives,2 324,19,8,0,Clusters of cases,0
Sri Lanka,2 037,4,11,0,Clusters of cases,0
Myanmar,299,3,6,0,Clusters of cases,0
Bhutan,76,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,No cases,66
Western Pacific,,,,,,
China,85 204,14,4 648,0,Clusters of cases,0
Singapore,43 459,213,26,0,Clusters of cases,0
Philippines,35 455,652,1 244,8,Community transmission,0
Japan,18 476,86,972,1,Clusters of cases,0
Republic of Korea,12 757,42,282,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 634,18,121,0,Clusters of cases,0
Australia,7 686,45,104,0,Clusters of cases,0
New Zealand,1 178,2,22,0,Clusters of cases,0
Viet Nam,355,0,0,0,Clusters of cases,1
Mongolia,219,0,0,0,Sporadic cases,2
Brunei Darussalam,141,0,3,0,No cases,52
Cambodia,141,2,0,0,Sporadic cases,0
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,77
Fiji,18,0,0,0,Sporadic cases,69
Papua New Guinea,11,0,0,0,Sporadic cases,3
Territoriesii,,,,,,
Guam,240,0,5,0,Clusters of cases,2
French Polynesia,62,0,0,0,Sporadic cases,1
Northern Mariana Islands,,,,,,
(Commonwealth of the),30,0,2,0,Pending,19
New Caledonia,21,0,0,0,Sporadic cases,19
Subtotal for all regions,10 020 660,178 328,499 900,4 153,,
Other*,741,0,13,0,Not applicable,-
Grand total,10 021 401,178 328,499 913,4 153,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness in,,,,
"a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the illness,,,,
and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here and,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or of its",
"authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines on maps",
"represent approximate border lines for which there may not yet be full agreement. Countries, territories and",
areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital letters.",
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmission classification is based on a process of country/territory/area self -reporting. Classifications are,
reviewed on a weekly basis and may be revised as new information becomes available. and. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific updates and errata",
• None,
