Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Haiti,6 727,0,141,2,Community transmission,1
Paraguay,2 980,0,25,0,Community transmission,1
Nicaragua,2 712,301,99,8,Community transmission,0
Cuba,2 432,4,87,0,Clusters of cases,0
Uruguay,989,2,31,0,Clusters of cases,0
Suriname,780,18,18,0,Clusters of cases,0
Jamaica,759,1,10,0,Clusters of cases,0
Guyana,300,3,17,0,Clusters of cases,0
Trinidad and Tobago,133,0,8,0,Sporadic cases,8
Bahamas,113,2,11,0,Clusters of cases,0
Barbados,103,0,7,0,Clusters of cases,2
Antigua and Barbuda,74,0,3,0,Clusters of cases,3
Belize,37,0,2,0,Sporadic cases,3
Saint Vincent and the Grenadines,35,0,0,0,Sporadic cases,1
Grenada,23,0,0,0,Clusters of cases,49
Saint Lucia,22,0,0,0,Sporadic cases,11
Dominica,18,0,0,0,Clusters of cases,32
Saint Kitts and Nevis,17,0,0,0,No cases,4
Territoriesii,,,,,,
Puerto Rico,10 123,113,169,2,Community transmission,0
French Guiana,6 229,59,31,2,Community transmission,0
Martinique,255,0,15,0,Clusters of cases,3
United States Virgin Islands,206,0,6,0,Clusters of cases,1
Cayman Islands,203,2,1,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Guadeloupe,190,0,14,0,Clusters of cases,4
Bermuda,150,0,9,0,Sporadic cases,3
Aruba,105,0,3,0,Sporadic cases,8
Sint Maarten,78,0,15,0,No cases,11
Turks and Caicos Islands,72,0,2,0,Clusters of cases,1
Saint Martin,44,0,3,0,Sporadic cases,10
Curaçao,26,0,1,0,Sporadic cases,1
Falkland Islands (Malvinas),13,0,0,0,No cases,80
Montserrat,12,0,1,0,No cases,4
"Bonaire, Sint Eustatius and Saba",9,2,0,0,No cases,0
British Virgin Islands,8,0,1,0,No cases,60
Saint Barthélemy,6,0,0,0,No cases,106
Anguilla,3,0,0,0,No cases,102
Saint Pierre and Miquelon,2,0,0,0,No cases,5
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),262 173,2 521,13 211,179,Community transmission,0
Pakistan,255 769,2 165,5 386,66,Clusters of cases,0
Saudi Arabia,237 803,2 692,2 283,40,Clusters of cases,0
Qatar,104 533,517,150,1,Community transmission,0
Egypt,83 930,929,4 008,73,Clusters of cases,0
Iraq,81 757,2 022,3 345,95,Community transmission,0
Oman,59 568,1 389,273,14,Community transmission,0
Kuwait,56 174,666,396,3,Clusters of cases,0
United Arab Emirates,55 573,375,335,1,Community transmission,0

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,34 940,200,1 094,49,Clusters of cases,0
Bahrain,34 078,602,111,2,Clusters of cases,0
Morocco,16 097,161,257,2,Clusters of cases,0
Sudan,10 417,101,659,2,Community transmission,0
Djibouti,4 979,2,56,0,Clusters of cases,0
Somalia,3 076,4,93,0,Sporadic cases,0
Lebanon,2 451,32,37,1,Clusters of cases,0
Libya,1 563,51,42,2,Clusters of cases,0
Yemen,1 520,18,430,5,Community transmission,0
Tunisia,1 306,4,50,0,Sporadic cases,0
Jordan,1 198,15,10,0,Clusters of cases,0
Syrian Arab Republic,439,22,21,2,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,7 734,293,47,6,Clusters of cases,0
Europe,,,,,,
Russian Federation,746 369,6 422,11 770,156,Clusters of cases,0
The United Kingdom,291 377,1 240,44 968,138,Community transmission,0
Spain,256 619,666,28 409,3,Clusters of cases,0
Italy,243 344,114,34 984,17,Community transmission,0
Turkey,214 993,992,5 402,20,Community transmission,0
Germany,199 726,763,9 071,7,Clusters of cases,0
France,162 390,0,29 925,0,Clusters of cases,1
Sweden,76 001,175,5 545,9,Community transmission,0
Belarus,65 269,155,474,6,Community transmission,0

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Kazakhstan,63 514,1 759,375,0,Clusters of cases,0
Belgium,62 781,0,9 787,0,Community transmission,1
Ukraine,55 607,836,1 427,15,Community transmission,0
Netherlands,51 091,53,6 128,0,Community transmission,0
Portugal,47 051,233,1 668,6,Community transmission,0
Israel,39 294,0,364,0,Pending,1
Poland,38 457,267,1 588,12,Community transmission,0
Romania,33 585,637,1 931,30,Community transmission,0
Armenia,33 005,515,592,11,Community transmission,0
Switzerland,32 931,70,1 687,2,Community transmission,0
Ireland,25 670,32,1 746,0,Clusters of cases,0
Azerbaijan,25 113,543,319,6,Clusters of cases,0
Republic of Moldova,19 708,269,658,6,Community transmission,0
Austria,19 060,201,709,1,Community transmission,0
Serbia,18 983,344,418,13,Community transmission,0
Uzbekistan,14 293,421,68,4,Clusters of cases,0
Czechia,13 341,103,355,2,Clusters of cases,0
Denmark,13 061,24,610,0,Community transmission,0
Kyrgyzstan,11 977,439,160,11,Clusters of cases,0
Norway,8 984,3,253,0,Clusters of cases,0
North Macedonia,8 331,134,389,4,Clusters of cases,0
Bulgaria,7 645,234,283,7,Clusters of cases,0
Finland,7 301,6,329,0,Clusters of cases,0
Bosnia and Herzegovina,6 979,0,224,0,Community transmission,1

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Tajikistan,6 643,48,56,1,Pending,0
Luxembourg,4 956,0,111,0,Community transmission,1
Hungary,4 263,16,595,0,Community transmission,0
Greece,3 883,57,193,0,Clusters of cases,0
Croatia,3 827,52,120,1,Clusters of cases,0
Albania,3 752,85,101,4,Clusters of cases,0
Estonia,2 015,1,69,0,Clusters of cases,0
Slovakia,1 908,6,28,0,Clusters of cases,0
Iceland,1 905,5,10,0,Community transmission,0
Lithuania,1 875,1,79,0,Community transmission,0
Slovenia,1 859,10,111,0,Clusters of cases,0
Montenegro,1 287,0,24,0,Clusters of cases,1
Latvia,1 178,4,31,0,Sporadic cases,0
Cyprus,1 022,0,19,0,Clusters of cases,1
Georgia,1 003,4,15,0,Sporadic cases,0
Andorra,861,3,52,0,Community transmission,0
San Marino,716,0,42,0,Community transmission,5
Malta,674,0,9,0,Sporadic cases,5
Monaco,99,0,1,0,Sporadic cases,38
Liechtenstein,85,0,1,0,Sporadic cases,8
Holy See,12,0,0,0,Sporadic cases,69
Territoriesii,,,,,,
Kosovo[1],5 075,0,98,0,Community transmission,1

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,54
Jersey,329,0,31,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,73
Faroe Islands,188,0,0,0,Pending,7
Gibraltar,180,0,0,0,Clusters of cases,4
Greenland,13,0,0,0,No cases,47
South-East Asia,,,,,,
India,936 181,29 429,24 309,582,Clusters of cases,0
Bangladesh,190 057,3 163,2 424,33,Community transmission,0
Indonesia,78 572,1 591,3 710,54,Community transmission,0
Nepal,17 061,116,38,0,Clusters of cases,0
Thailand,3 232,5,58,0,Clusters of cases,0
Maldives,2 801,39,14,1,Clusters of cases,0
Sri Lanka,2 665,19,11,0,Clusters of cases,0
Myanmar,337,1,6,0,Clusters of cases,0
Bhutan,84,0,0,0,Sporadic cases,2
Timor-Leste,24,0,0,0,No cases,82
Western Pacific,,,,,,
China,85 677,54,4 649,0,Clusters of cases,0
Philippines,57 545,539,1 603,4,Community transmission,0
Singapore,46 630,347,27,1,Clusters of cases,0
Japan,22 508,288,984,2,Clusters of cases,0
Republic of Korea,13 551,39,289,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,10 251,271,108,0,Clusters of cases,0
Malaysia,8 729,4,122,0,Clusters of cases,0
New Zealand,1 197,2,22,0,Clusters of cases,0
Viet Nam,373,1,0,0,Clusters of cases,0
Mongolia,243,13,0,0,Sporadic cases,0
Cambodia,165,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,3,0,No cases,68
Fiji,26,0,0,0,Sporadic cases,3
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,93
Papua New Guinea,11,0,0,0,Sporadic cases,19
Territoriesii,,,,,,
Guam,305,1,5,0,Clusters of cases,0
French Polynesia,62,0,0,0,Sporadic cases,17
Northern Mariana Islands,36,3,2,0,Pending,0
(Commonwealth of the),,,,,,
New Caledonia,22,1,0,0,Sporadic cases,0
Subtotal for all regions,13 149 904,185 836,574 451,4 176,,
Other*,741,0,13,0,Not applicable,-
Grand total,13 150 645,185 836,574 464,4 176,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases;
•,"Sporadic cases: with one or more cases, imported or locally detected;"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures;
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area;
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
• None,
