Coronavirus disease,,
(COVID-19),,
Situation Report – 162,,
"Data as received by WHO from national authorities by 10:00 CEST, 30 June 2020",,
Highlights,,
Yemen is the world’s worst humanitarian emergency and the already vulnerable people of,,
Yemen are facing the added threat of COVID-19. This new burden on medical facilities could,,
result in a catastrophic death toll. WHO and the King Salman Humanitarian Aid and Relief,,
Centre have joined forces to ensure access to healthcare for the vulnerable in remote areas,,
through the provision of a minimum service package.,,
UNICEF and WHO have supported a national immunization campaign in Syria amid the COVID-,,
19 pandemic. There has been about a 5% reduction in vaccination coverage in the first half of,,
"2020, mainly as a result of challenges caused by the COVID-19 pandemic. During the 5-day",,
"immunization campaign, implemented by the Syrian Ministry of Health, health workers checked",,
the vaccination status of more than 900 000 children and vaccinated more than 210 100,,
children.,,
"To promote community empowerment and trust, a ‘Global Risk Communication and",,
"Community Engagement Collective Service’ has been launched by WHO, UNICEF and IFRC with",,
support from the Global Outbreak and Response Network and the Bill and Melinda Gates,,
Foundation. See ‘Subject in Focus’ below for more information.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,10 185 374 cases (163 865),503 862 deaths (3 946)
Africa,297 290 cases (8 943),6 010 deaths (131)
Americas,5 136 705 cases (94 219),247 129 deaths (2 338)
Eastern Mediterranean,1 058 055 cases (16 281),24 423 deaths (535)
Europe,2 692 086 cases (18 847),197 254 deaths (416)
South-East Asia,784 931 cases (24 115),21 593 deaths (515)
Western Pacific,215 566 cases (1 460),7 440 deaths (11)

Subject in Focus: A partnership for a global risk communication and,
community engagement collective service to beat COVID-19,
Effective risk communication and community engagement (RCCE) is critical for the successful,
implementation of almost any emergency programming – its importance is even more,
"significant during public health emergencies, such as the COVID-19 pandemic.",
"COVID-19 is now a global health crisis, an information crisis and increasingly a wider socio-",
"economic crisis. As such, the unprecedented impacts on society require the broadest range of",
humanitarian and public health partners working together.,
"Given the breadth and range of societal impacts the virus is now causing, consistent and open",
engagement with the broadest range of communities is also paramount for maintaining,
"trust, public solidarity and promoting local action.",
"As learned from experience, for example, during the West Africa Ebola outbreak (2013-2016),",
when community empowerment and partnership is not placed at the centre of an epidemic,
"response, the resulting loss of trust in these efforts can have devastating public health and",
broader impacts.,
To promote community empowerment and trust through the entire course of the COVID-19,
"response and further strengthen RCCE coordination at all levels, a Global Risk Communication",
"and Community Engagement Collective Service has been launched by WHO, UNICEF and the",
"International Federation of Red Cross and Red Crescent (IFRC), with support from the Global",
Outbreak Alert and Response Network (GOARN) and the Bill and Melinda Gates Foundation.,
"As part of a phased approach, two service hubs will be established in the African region with",
dedicated human resources first deployed in Senegal and Kenya. To promote better global,
"coordination, a team will also be established in Geneva.",
The service will not replace any established coordination mechanisms but is designed to,
"reinforce ongoing global, regional and national efforts and ensure more predictable,",
systematic and consistent RCCE support is available to regions and countries as they tackle,
the pandemic.,
"Specifically, the Global Collective Service, on behalf of the three lead agencies supported by",
"GOARN, will improve greater collaboration among key stakeholders at all levels, supporting",
"the coordinated delivery of the RCCE strategy produced by WHO, UNICEF, and IFRC, as well as",
the COVID-19 Strategic Preparedness and Response Plan and the COVID-19 Global,
Humanitarian Response Plan.,
The collective service will work across four strategic areas to:,
1.,"Strengthen coordinated approaches in order to maximize the sharing of resources,"
,"information and expertise at global, regional and country levels;"
2.,Improve quality and shift the focus towards community engagement approaches
,"grounded on social data, perceptions and community insights which regularly inform"
,"public health measures, inter-agency standards and monitoring frameworks;"
3.,"Amplify the views and perspectives of communities, enabling them to influence"
,decision-making within the response; and
4.,"Strengthen local capacity and existing coordination mechanisms, through RCCE"
,mentoring support and resource sharing with local actors working in the public
,"health, humanitarian and development sectors."

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 24 June to 30 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 30 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
30 June 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Guyana,230,0,12,0,Clusters of cases,2
Trinidad and Tobago,126,0,8,0,Sporadic cases,1
Bahamas,104,0,11,0,Clusters of cases,14
Barbados,97,0,7,0,Clusters of cases,14
Antigua and Barbuda,65,0,3,0,Clusters of cases,1
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,12
Belize,24,0,2,0,Sporadic cases,2
Grenada,23,0,0,0,Clusters of cases,34
Saint Lucia,19,0,0,0,Sporadic cases,24
Dominica,18,0,0,0,Clusters of cases,17
Saint Kitts and Nevis,15,0,0,0,No cases,70
Territoriesii,,,,,,
Puerto Rico,7 250,61,153,0,Community transmission,0
French Guiana,3 774,313,15,3,Community transmission,0
Martinique,242,0,14,0,Clusters of cases,2
Cayman Islands,196,0,1,0,Clusters of cases,4
Guadeloupe,182,0,14,0,Clusters of cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,9
Aruba,101,0,3,0,No cases,55
United States Virgin Islands,81,0,6,0,Clusters of cases,3
Sint Maarten,77,0,15,0,No cases,24
Saint Martin,43,1,3,0,Sporadic cases,0
Turks and Caicos Islands,41,25,1,0,No cases,0
Curaçao,24,1,1,0,No cases,0
Falkland Islands (Malvinas),13,0,0,0,No cases,65
Montserrat,11,0,1,0,No cases,77
British Virgin Islands,8,0,1,0,No cases,45
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,35
Saint Barthélemy,6,0,0,0,No cases,91
Anguilla,3,0,0,0,No cases,87
Saint Pierre and Miquelon,1,0,0,0,No cases,83
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),225 205,2 536,10 670,162,Community transmission,0
Pakistan,209 337,2 825,4 304,137,Clusters of cases,0
Saudi Arabia,186 436,3 943,1 599,48,Clusters of cases,0
Qatar,95 106,693,113,3,Community transmission,0
Egypt,66 754,1 566,2 872,83,Clusters of cases,0
United Arab Emirates,48 246,449,314,1,Community transmission,0
Iraq,47 151,1 749,1 839,83,Community transmission,0
Kuwait,45 524,582,350,2,Clusters of cases,0
Oman,39 060,910,169,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,31 238,0,733,0,Clusters of cases,1
Bahrain,26 239,534,84,1,Clusters of cases,0
Morocco,12 290,238,225,4,Clusters of cases,0
Sudan,9 258,0,572,0,Community transmission,3
Djibouti,4 656,13,53,1,Clusters of cases,0
Somalia,2 904,10,90,0,Sporadic cases,0
Lebanon,1 745,5,34,1,Clusters of cases,0
Tunisia,1 172,3,50,0,Sporadic cases,0
Yemen,1 132,10,305,2,Community transmission,0
Jordan,1 128,7,9,0,Clusters of cases,0
Libya,762,0,21,0,Clusters of cases,1
Syrian Arab Republic,269,13,9,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,2 443,195,8,1,Clusters of cases,0
Europe,,,,,,
Russian Federation,647 849,6 693,9 320,154,Clusters of cases,0
The United Kingdom,311 969,814,43 575,25,Community transmission,0
Spain,248 970,200,28 346,3,Community transmission,0
Italy,240 436,126,34 744,6,Community transmission,0
Turkey,198 613,1 374,5 115,18,Community transmission,0
Germany,194 259,498,8 973,12,Clusters of cases,0
France,156 930,774,29 730,30,Community transmission,0
Sweden,67 667,2 530,5 310,30,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,61 790,315,387,4,Community transmission,0
Belgium,61 427,66,9 747,15,Community transmission,0
Netherlands,50 223,76,6 107,2,Community transmission,0
Ukraine,44 334,706,1 159,12,Community transmission,0
Portugal,41 912,266,1 568,4,Community transmission,0
Poland,34 154,247,1 444,6,Community transmission,0
Switzerland,31 569,35,1 681,0,Community transmission,0
Romania,26 582,269,1 634,22,Community transmission,0
Armenia,25 542,415,443,10,Community transmission,0
Ireland,25 462,23,1 735,0,Clusters of cases,0
Israel,23 830,373,319,1,Pending,0
Kazakhstan,21 819,492,188,5,Clusters of cases,0
Austria,17 666,41,703,1,Community transmission,0
Azerbaijan,16 968,544,206,8,Clusters of cases,0
Republic of Moldova,16 357,107,541,8,Community transmission,0
Serbia,14 288,242,274,4,Pending,0
Denmark,12 751,76,605,1,Community transmission,0
Czechia,11 805,202,348,0,Clusters of cases,0
Norway,8 855,40,249,0,Clusters of cases,0
Uzbekistan,8 298,267,24,2,Clusters of cases,0
Finland,7 209,18,328,0,Pending,0
North Macedonia,6 224,132,298,12,Clusters of cases,0
Tajikistan,5 900,51,52,0,Pending,0
Kyrgyzstan,5 296,279,57,7,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,4 831,140,223,4,Clusters of cases,0
Bosnia and Herzegovina,4 343,128,183,1,Community transmission,0
Luxembourg,4 256,14,110,0,Clusters of cases,0
Hungary,4 145,3,585,4,Community transmission,0
Greece,3 390,14,191,0,Clusters of cases,0
Croatia,2 725,34,107,0,Sporadic cases,0
Albania,2 535,69,62,4,Clusters of cases,0
Estonia,1 987,0,69,0,Clusters of cases,1
Iceland,1 840,2,10,0,Community transmission,0
Lithuania,1 816,0,78,0,Community transmission,1
Slovakia,1 665,1,28,0,Clusters of cases,0
Slovenia,1 585,4,111,0,Clusters of cases,0
Latvia,1 117,1,30,0,Sporadic cases,0
Cyprus,996,2,19,0,Clusters of cases,0
Georgia,928,2,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,11
San Marino,713,0,42,0,Community transmission,10
Malta,670,0,9,0,Sporadic cases,3
Montenegro,501,20,11,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,23
Liechtenstein,83,0,1,0,Pending,65
Holy See,12,0,0,0,Sporadic cases,54
Territoriesii,,,,,,

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Kosovo[1],2 756,122,39,1,Community transmission,0
Isle of Man,336,0,24,0,Pending,39
Jersey,319,0,31,0,Community transmission,4
Guernsey,252,0,13,0,Community transmission,58
Faroe Islands,187,0,0,0,Pending,67
Gibraltar,177,0,0,0,Clusters of cases,1
Greenland,13,0,0,0,Pending,32
South-East Asia,,,,,,
India,566 840,18 522,16 893,418,Clusters of cases,0
Bangladesh,141 801,4 014,1 783,45,Community transmission,0
Indonesia,55 092,1 082,2 805,51,Community transmission,0
Nepal,13 248,476,29,1,Sporadic cases,0
Thailand,3 171,2,58,0,Clusters of cases,0
Maldives,2 337,13,8,0,Clusters of cases,0
Sri Lanka,2 042,5,11,0,Clusters of cases,0
Myanmar,299,0,6,0,Clusters of cases,1
Bhutan,77,1,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,No cases,67
Western Pacific,,,,,,
China,85 227,23,4 648,0,Clusters of cases,0
Singapore,43 661,202,26,0,Clusters of cases,0
Philippines,36 438,983,1 255,11,Community transmission,0
Japan,18 593,117,972,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Republic of Korea,12 800,43,282,0,Clusters of cases,0
Malaysia,8 637,3,121,0,Clusters of cases,0
Australia,7 767,81,104,0,Clusters of cases,0
New Zealand,1 178,0,22,0,Clusters of cases,1
Viet Nam,355,0,0,0,Clusters of cases,2
Mongolia,220,1,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,No cases,53
Cambodia,141,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,78
Fiji,18,0,0,0,Sporadic cases,70
Papua New Guinea,11,0,0,0,Sporadic cases,4
Territoriesii,,,,,,
Guam,247,7,5,0,Clusters of cases,0
,62,0,0,0,Sporadic cases,2
French Polynesia,,,,,,
Northern Mariana Islands,30,0,2,0,Pending,20
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,20
Subtotal for all regions,10 184 633,163 865,503 849,3 946,,
Other*,741,0,13,0,Not applicable,-
Grand total,10 185 374,163 865,503 862,3 946,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. and. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,"Update 31 March 2020, Belarus: Counts adjusted retrospectively by national"
,authorities: an additional 58 cases were reported.
•,"Update 30 June 2020, Bosnia and Herzegovina: Counts adjusted by national authorities:"
,an additional 119 cases and 2 deaths were reported on 26 June and an additional 108
,cases and three deaths were reported on 29 June.
•,"Update 30 June 2020, Israel: Counts adjusted by national authorities: an additional 464"
,cases and three deaths were reported on 28 June.
