Coronavirus disease,,
(COVID-19),,
Situation Report – 136,,
"Data as received by WHO from national authorities by 10:00 CEST, 04 June 2020",,
Highlights,,
WHO is supporting the response to a new Ebola outbreak in northwest Democratic Republic of the,,
Congo. The new outbreak comes as the country continues to respond to the complex Ebola outbreak in,,
"the eastern part of the country, the COVID-19 pandemic, the world’s largest measles outbreak, and a",,
complex and long-standing humanitarian crisis.,,
The WHO Representative in Mauritius met the President of Mauritius to discuss COVID-19. They also spoke,,
"about the overall health system in Mauritius, and what needs to be strengthened.",,
"The WHO Regional Director for the Americas Dr Carissa F. Etienne said the Americas, “a region of",,
"massive inequalities,” are facing simultaneous health, economic and social emergencies from the",,
"pandemic. Maintaining social distancing measures, improving surveillance, and strengthening health",,
systems are key to controlling the COVID-19 pandemic in the region.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,6 416 828 cases (129 281),382 867 deaths (4 842)
Africa,115 639 cases (4 153),2 858 deaths (69)
Americas,3 022 824 cases (73 369),168 553 deaths (3 242)
Eastern Mediterranean,570 026 cases (17 529),13 458 deaths (277)
Europe,2 211 148 cases (19 758),182 308 deaths (911)
South-East Asia,309 597 cases (12 977),8 610 deaths (333)
Western Pacific,186 853 cases (1 495),7 067 deaths (10)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 29 May to 04 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 04 June 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 04 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Mozambique,316,9,2,0,Clusters of cases,0
Eswatini,295,1,3,0,Clusters of cases,0
São Tomé and Príncipe,295,0,10,0,Clusters of cases,8
Benin,244,0,3,0,Community transmission,1
Zimbabwe,222,16,4,0,Sporadic cases,0
Angola,86,0,4,0,Clusters of cases,3
Burundi,63,0,1,0,Clusters of cases,3
Comoros,62,0,2,0,Community transmission,3
Botswana,40,0,1,0,Clusters of cases,1
Eritrea,39,0,0,0,Sporadic cases,46
Gambia,26,0,1,0,Sporadic cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Namibia 25 0 0 0 Sporadic cases 2,,,,,,
Seychelles 11 0 0 0 Clusters of cases 58,,,,,,
Lesotho,4,2,0,0,Sporadic cases,0
Territoriesii,,,,,,
Mayotte,1 993,7,24,0,Clusters of cases,0
Réunion,478,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 823 220,24 890,106 051,1 043,Community transmission,0
Brazil,555 383,28 936,31 199,1 262,Community transmission,0
Peru,174 884,4 845,4 767,133,Community transmission,0
Chile,113 628,4 942,1 275,87,Community transmission,0
Mexico,97 326,3 891,10 637,470,Community transmission,0
Canada,92 748,597,7 414,70,Community transmission,0
Ecuador,40 966,552,3486,48,Community transmission,0
Colombia,318 33,1 340,1 009,40,Community transmission,0
Argentina,18 319,904,570,10,Community transmission,0
Dominican Republic,18 040,288,516,1,Community transmission,0
Panama,14 095,258,352,8,Community transmission,0
Bolivia (Plurinational State of),10 991,460,376,33,Community transmission,0
Guatemala,5 586,250,123,7,Community transmission,0
Honduras,5 527,165,225,8,Community transmission,0
El Salvador,2 705,52,51,5,Community transmission,0
Haiti,2 507,281,48,3,Community transmission,0
Cuba,2 107,15,83,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Venezuela (Bolivarian Republic of),1 819,157,18,1,Community transmission,0
Nicaragua,1 309,359,46,11,Community transmission,0
Costa Rica,1 105,21,10,0,Clusters of cases,0
Paraguay,1 070,57,11,0,Community transmission,0
Uruguay,826,1,23,0,Clusters of cases,0
Jamaica,590,2,9,0,Clusters of cases,0
Guyana,153,0,12,0,Clusters of cases,2
Trinidad and Tobago,117,0,8,0,Sporadic cases,3
Bahamas,102,0,11,0,Clusters of cases,2
Barbados,92,0,7,0,Clusters of cases,10
Suriname,54,1,1,0,Sporadic cases,0
Saint Vincent and the Grenadines,26,0,0,0,Sporadic cases,3
Antigua and Barbuda,25,0,3,0,Clusters of cases,31
Grenada,23,0,0,0,Clusters of cases,8
Belize,18,0,2,0,Sporadic cases,50
Saint Lucia,18,0,0,0,Sporadic cases,30
Dominica,16,0,0,0,Clusters of cases,54
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,44
Territoriesii,,,,,,
Puerto Rico,4 023,88,140,2,Community transmission,0
French Guiana,533,16,1,0,Clusters of cases,0
Martinique,200,0,14,0,Clusters of cases,4
Guadeloupe,162,0,14,0,Clusters of cases,5
Cayman Islands,151,1,1,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,141,0,9,0,Clusters of cases,1
Aruba,101,0,3,0,No cases,29
Sint Maarten,78,0,15,0,Sporadic cases,21
United States Virgin Islands,70,0,6,0,Clusters of cases,2
Saint Martin,41,0,3,0,Sporadic cases,4
Curaçao,20,0,1,0,Sporadic cases,6
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,39
Turks and Caicos Islands,12,0,1,0,Sporadic cases,37
Montserrat,11,0,1,0,Sporadic cases,51
British Virgin Islands,8,0,1,0,Sporadic cases,19
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,9
Saint Barthélemy,6,0,0,0,Sporadic cases,65
Anguilla,3,0,0,0,Sporadic cases,61
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,57
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),160 696,3 134,8 012,70,Community transmission,0
Saudi Arabia,91 182,2 171,579,30,Clusters of cases,0
Pakistan,85 264,4 801,1 770,82,Clusters of cases,0
Qatar,62 160,1 901,45,2,Community transmission,0
United Arab Emirates,36 359,571,270,1,Pending,0
Kuwait,29 359,710,230,4,Clusters of cases,0
Egypt,28615,1 079,1 088,36,Clusters of cases,0
Afghanistan,17 891,624,299,5,Clusters of cases,0
Oman,13 537,738,67,8,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,12 815,504,20,1,Clusters of cases,0
Iraq,8 168,781,256,21,Clusters of cases,0
Morocco,7922,56,206,0,Clusters of cases,0
Sudan,5 499,189,314,7,Community transmission,0
Djibouti,3 935,156,26,1,Clusters of cases,0
Somalia,2 146,57,79,0,Sporadic cases,0
Lebanon,1 256,14,27,0,Clusters of cases,0
Tunisia,1 087,1,49,1,Community transmission,0
Jordan,757,2,9,0,Clusters of cases,0
Yemen,423,20,96,8,Pending,0
Libya,196,14,5,0,Clusters of cases,0
Syrian Arab Republic,123,0,6,0,Community transmission,2
Territoriesii,,,,,,
occupied Palestinian territory,636,6,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,441 108,8 831,5 384,169,Clusters of cases,0
The United Kingdom,279 860,1 871,39 728,359,Community transmission,0
Spain,240 326,394,27 940,0,Community transmission,0
Italy,233 836,321,33 601,71,Community transmission,0
Germany,182 764,394,8 581,30,Community transmission,0
Turkey,166 422,867,4 609,24,Community transmission,0
France,148 263,328,28 964,81,Community transmission,0
Belgium,58 685,70,9 522,17,Community transmission,0
Netherlands,46 733,86,5 977,10,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,45 116,861,248,5,Community transmission,0
Sweden,40 803,2 214,4 542,74,Community transmission,0
Portugal,33 261,366,1 447,11,Community transmission,0
Switzerland,30 810,19,1 659,3,Community transmission,0
Ukraine,25 411,588,748,13,Community transmission,0
Ireland,25 111,45,1 659,1,Community transmission,0
Poland,24 395,0,1 092,0,Community transmission,1
Romania,19 669,152,1 288,9,Community transmission,0
Israel,17 219,0,287,0,Pending,2
Austria,16 705,31,670,1,Community transmission,0
Kazakhstan,12 067,271,48,4,Clusters of cases,0
Denmark,11 771,37,580,0,Community transmission,0
Serbia,11 523,69,245,0,Pending,0
Armenia,11 221,697,176,6,Community transmission,0
Czechia,9 438,74,324,1,Clusters of cases,0
Republic of Moldova,8 795,247,314,5,Community transmission,0
Norway,8 446,0,237,0,Clusters of cases,1
Finland,6 911,24,321,1,Pending,0
Azerbaijan,6 260,325,76,5,Clusters of cases,0
Tajikistan,4 191,91,48,1,Pending,0
Luxembourg,4 020,0,110,0,Clusters of cases,1
Hungary,3 931,0,534,0,Community transmission,1
Uzbekistan,3 874,156,16,1,Clusters of cases,0
Greece,2 937,19,179,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,2 585,47,147,3,Clusters of cases,0
Bosnia and Herzegovina,2 550,16,156,0,Community transmission,0
North Macedonia,2 492,101,145,4,Clusters of cases,0
Croatia,2 246,0,103,0,Sporadic cases,4
Kyrgyzstan,1 899,28,20,0,Clusters of cases,0
Estonia,1 880,10,69,1,Pending,0
Iceland,1 806,0,10,0,Community transmission,4
Lithuania,1 684,2,71,0,Community transmission,0
Slovakia,1 525,3,28,0,Clusters of cases,0
Slovenia,1 477,2,108,0,Clusters of cases,0
Albania,1 197,21,33,0,Clusters of cases,0
Latvia,1 079,0,24,0,Clusters of cases,1
Cyprus,958,6,17,0,Clusters of cases,0
Andorra,851,7,51,0,Community transmission,0
Georgia,801,1,13,0,Community transmission,0
San Marino,687,0,42,0,Community transmission,6
Malta,622,2,9,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,29
Monaco,98,0,1,0,Sporadic cases,11
Liechtenstein,83,0,1,0,Pending,39
Holy See,12,0,0,0,Sporadic cases,28
Territoriesii,,,,,,
Kosovo[1],1 142,62,30,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,13

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,308,0,30,1,Community transmission,6
Guernsey,252,0,13,0,Community transmission,32
Faroe Islands,187,0,0,0,Pending,41
Gibraltar,172,2,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,6
South-East Asia,,,,,,
India,216 919,9 304,6 075,260,Clusters of cases,0
Bangladesh,55 140,2 695,746,37,Community transmission,0
Indonesia,28 233,684,1 698,35,Community transmission,0
Thailand,3 101,17,58,0,Clusters of cases,0
Nepal,2 300,201,9,1,Sporadic cases,0
Maldives,1 850,9,7,0,Clusters of cases,0
Sri Lanka,1 749,66,11,0,Clusters of cases,0
Myanmar,234,1,6,0,Clusters of cases,0
Bhutan,47,0,0,0,Sporadic cases,2
Timor-Leste,24,0,0,0,Clusters of cases,41
Western Pacific,,,,,,
China,84 603,1,4 645,0,Clusters of cases,0
Singapore,36 405,569,24,0,Clusters of cases,0
Philippines,19 748,751,974,8,Community transmission,0
Japan,17 018,32,903,3,Clusters of cases,0
Republic of Korea,11 629,39,273,0,Clusters of cases,0
Malaysia,7 970,93,115,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 229,8,102,-1,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,13
Viet Nam,328,0,0,0,Clusters of cases,4
Mongolia,185,0,0,0,Sporadic cases,2
Brunei Darussalam,141,0,2,0,Clusters of cases,27
Cambodia,125,0,0,0,Sporadic cases,5
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,52
Fiji,18,0,0,0,Sporadic cases,44
Papua New Guinea,8,0,0,0,Sporadic cases,42
Territoriesii,,,,,,
Guam,170,1,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,29
Northern Mariana Islands,,,,,,
(Commonwealth of the),24,1,2,0,Pending,0
New Caledonia,19,0,0,0,Sporadic cases,6
Subtotal for all regions,6 416 087,129 281,382 854,4 842,,
Other*,741,0,13,0,Not applicable,-
Grand total,6 416 828,129 281,382 867,4 842,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Health Emergency dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible,,,,
"illness in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that",,,,
cannot be related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery,,,,
between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using",
different inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy,
"and reliability, all data are subject to continuous verification and change. Case detection, definitions,",
"testing strategies, reporting practice, and lag times differ between countries/territories/areas. These",
"factors, amongst others, influence the counts presented, with variable underestimation of true case",
"and death counts, and variable delays to reflecting these data at global level.",
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not,
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by",
initial capital letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security,
"Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999)",
have been aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in identifying,
when such adjustments occur. When additional details become available that allow the subtractions to,
"be suitably apportioned to previous days, graphics will be updated accordingly. Prior situation reports",
will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting.,
"Classifications are reviewed on a weekly basis, may be revised as new information becomes available,",
and are based on the highest category reported. Differing degrees of transmission may be present,
within countries/territories/areas. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected."
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures.

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
•,"Errata 4 June 2020, Spain: Due to a technical error, cases and deaths were inaccurately"
reported for Spain since 27 May. Counts have been adjusted here.,
