Coronavirus disease,,
(COVID-19),,
Situation Report – 154,,
"Data as received by WHO from national authorities by 10:00 CEST, 22 June 2020",,
Highlights,,
"With influenza season starting in the southern hemisphere, WHO has alerted countries to maintain vigilance",,
for influenza and prepare for the upcoming influenza season during the COVID-19 pandemic. WHO,,
recommends that countries optimize the Global Influenza Surveillance and Response System (GISRS) for both,,
"influenza and COVID-19 sentinel surveillance. Countries are urged to (i) sustain influenza surveillance, (ii)",,
"report surveillance data to WHO FluNet and FluID or through regional platforms, (iii) send representative",,
"viruses to WHO Collaborating Centres of GISRS without delay, and (iv) maintain influenza vaccination programs",,
according to WHO guidance.,,
A team of public health experts has been deployed to Tajikistan through the Global Outbreak Alert and,,
Response Network (GOARN). The team will provide support to strengthen disease surveillance and laboratory,,
testing to complement ongoing work by the COVID-19 response team in Tajikistan.,,
WHO and collaborating agencies provided support to health authorities in Uzbekistan to assess their options,,
for COVID-19 testing and identify potential resources in-country to increase their laboratory capacity.,,
A nurse who is a refugee from Syria shared his experience as a COVID-19 responder in Turkey. His daily,,
activities as part of the contact tracing team are “actively preventing the spread of the disease within,,
"communities, thereby protecting the health of hundreds of people”.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,8 860 331 cases (152 323),465 740 deaths (4 025)
Africa,224 673 cases (7 674),4 996 deaths (122)
Americas,4 370 519 cases (90 665),221 771 deaths (2 627)
Eastern Mediterranean,914 518 cases (17 115),20 531 deaths (456)
Europe,2 543 778 cases (16 160),193 366 deaths (280)
South-East Asia,600 191 cases (19 658),17 734 deaths (521)
Western Pacific,205 911 cases (1 051),7 329 deaths (19)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 16 June to 22 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 22 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 22 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Eritrea,143,1,0,0,Sporadic cases,0
Botswana,89,0,1,0,Clusters of cases,2
Namibia,55,9,0,0,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 37 0 2 0 Sporadic cases 1,,,,,,
Seychelles 11 0 0 0 Clusters of cases 76,,,,,,
Lesotho,4,0,0,0,Sporadic cases,18
Territoriesii,,,,,,
Mayotte,2 404,0,31,0,Clusters of cases,1
Réunion,506,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 241 178,32 349,119 453,558,Community transmission,0
Brazil,1 067 579,34 666,49 976,1 022,Community transmission,0
Peru,251 338,3 413,7 861,201,Community transmission,0
Chile,242 355,5 607,4 479,184,Community transmission,0
Mexico,175 202,4 717,20 781,387,Community transmission,0
Canada,101 019,390,8 410,64,Community transmission,0
Colombia,65 633,2 357,2 126,81,Community transmission,0
Ecuador,50 640,457,4 223,24,Community transmission,0
Argentina,41 204,1 634,992,13,Community transmission,0
Dominican Republic,26 677,899,662,7,Community transmission,0
Panama,25 222,948,493,8,Community transmission,0
Bolivia (Plurinational State of),23 512,1 036,740,25,Community transmission,0
Guatemala,12 755,246,514,31,Community transmission,0
Honduras,12 306,1 048,358,9,Community transmission,0
Haiti,5 077,97,88,1,Community transmission,0
El Salvador,4 626,151,98,5,Community transmission,0
Venezuela (Bolivarian Republic of),3 790,199,33,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 312,3,85,0,Clusters of cases,0
Costa Rica,2 127,69,12,0,Clusters of cases,0
Nicaragua,2 014,0,64,0,Community transmission,4
Paraguay,1 379,17,13,0,Community transmission,0
Uruguay,859,6,25,1,Clusters of cases,0
Jamaica,657,5,10,0,Clusters of cases,0
Suriname,302,9,8,0,Clusters of cases,0
Guyana,183,0,12,0,Clusters of cases,3
Trinidad and Tobago,123,0,8,0,Sporadic cases,6
Bahamas,104,0,11,0,Clusters of cases,6
Barbados,97,0,7,0,Clusters of cases,6
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,4
Antigua and Barbuda,26,0,3,0,Clusters of cases,8
Grenada,23,0,0,0,Clusters of cases,26
Belize,22,0,2,0,Sporadic cases,4
Saint Lucia,19,0,0,0,Sporadic cases,16
Dominica,18,0,0,0,Clusters of cases,9
Saint Kitts and Nevis,15,0,0,0,No cases,62
Territoriesii,,,,,,
Puerto Rico,6 525,62,149,2,Community transmission,0
French Guiana,2 441,278,6,1,Community transmission,0
Martinique,236,0,14,0,Clusters of cases,1
Cayman Islands,195,0,1,0,Clusters of cases,1
Guadeloupe,174,0,14,0,Clusters of cases,2

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Clusters of cases,1
Aruba,101,0,3,0,No cases,47
Sint Maarten,77,0,15,0,Sporadic cases,16
United States Virgin Islands,76,2,6,0,Clusters of cases,0
Saint Martin,42,0,3,0,Sporadic cases,5
Curaçao,23,0,1,0,Sporadic cases,4
Falkland Islands (Malvinas),13,0,0,0,No cases,57
Turks and Caicos Islands,12,0,1,0,No cases,55
Montserrat,11,0,1,0,No cases,69
British Virgin Islands,8,0,1,0,No cases,37
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,27
Saint Barthelemy,6,0,0,0,No cases,83
Anguilla,3,0,0,0,No cases,79
Saint Pierre and Miquelon,1,0,0,0,No cases,75
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),204 952,2 368,9 623,116,Community transmission,0
Pakistan,181 088,4 471,3 590,89,Clusters of cases,0
Saudi Arabia,157 612,3 379,1 267,37,Clusters of cases,0
Qatar,87 369,881,98,4,Community transmission,0
Egypt,55 233,1 475,2 193,87,Clusters of cases,0
United Arab Emirates,44 925,392,302,1,Pending,0
Kuwait,39 650,505,326,7,Clusters of cases,0
Iraq,30 868,1 646,1 100,87,Community transmission,0
Oman,29 471,905,131,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,29 143,310,598,17,Clusters of cases,0
Bahrain,21 764,433,63,3,Clusters of cases,0
Morocco,9 977,138,214,1,Clusters of cases,0
Sudan,8 580,0,521,0,Community transmission,1
Djibouti,4 582,17,45,0,Clusters of cases,0
Somalia,2 779,24,90,2,Sporadic cases,0
Lebanon,1 587,51,32,0,Clusters of cases,0
Tunisia,1 157,1,50,0,Sporadic cases,0
Jordan,1 033,18,9,0,Clusters of cases,0
Yemen,945,19,257,2,Community transmission,0
Libya,571,27,10,0,Clusters of cases,0
Syrian Arab Republic,204,6,7,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,1 028,49,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,592 280,7 600,8 206,95,Clusters of cases,0
The United Kingdom,304 335,1 221,42 632,43,Community transmission,0
Spain,246 272,334,28 323,1,Community transmission,0
Italy,238 499,224,34 634,24,Community transmission,0
Germany,190 359,537,8 885,3,Clusters of cases,0
Turkey,187 685,1 192,4 950,23,Community transmission,0
France,154 567,5,29 571,6,Community transmission,0
Belgium,60 550,0,9 696,0,Community transmission,1
Belarus,58 505,569,346,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Sweden,56 043,0,5 053,0,Community transmission,3
Netherlands,49 593,91,6 090,1,Community transmission,0
Portugal,39 133,292,1 530,2,Community transmission,0
Ukraine,37 241,681,1 012,10,Community transmission,0
Poland,31 931,311,1 356,10,Community transmission,0
Switzerland,31 217,0,1 680,0,Community transmission,2
Ireland,25 379,5,1 715,0,Community transmission,0
Romania,24 045,315,1 512,12,Community transmission,0
Israel,20 652,158,306,1,Pending,0
Armenia,20 588,320,360,10,Community transmission,0
Kazakhstan,17 732,507,120,2,Clusters of cases,0
Austria,17 285,38,690,2,Community transmission,0
Republic of Moldova,14 200,247,475,11,Community transmission,0
Serbia,12 894,91,261,1,Pending,0
Azerbaijan,12 729,491,154,6,Clusters of cases,0
Denmark,12 391,0,600,0,Community transmission,2
Czechia,10 498,50,336,0,Clusters of cases,0
Norway,8 708,0,244,0,Clusters of cases,1
Finland,7 143,1,326,0,Pending,0
Uzbekistan,6 358,142,19,0,Clusters of cases,0
Tajikistan,5 457,58,52,0,Pending,0
North Macedonia,5 106,101,238,5,Clusters of cases,0
Luxembourg,4 120,15,110,0,Clusters of cases,0
Hungary,4 102,8,572,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,3 905,33,199,0,Clusters of cases,0
Bosnia and Herzegovina,3 431,77,169,0,Community transmission,0
Kyrgyzstan,3 356,205,40,5,Clusters of cases,0
Greece,3 266,10,190,0,Clusters of cases,0
Croatia,2 317,18,107,0,Sporadic cases,0
Albania,1 995,104,44,1,Clusters of cases,0
Estonia,1 981,0,69,0,Clusters of cases,1
Iceland,1 823,1,10,0,Community transmission,0
Lithuania,1 798,3,76,0,Community transmission,0
Slovakia,1 587,1,28,0,Clusters of cases,0
Slovenia,1 520,1,109,0,Clusters of cases,0
Latvia,1 111,0,30,0,Sporadic cases,1
Cyprus,986,1,19,0,Clusters of cases,0
Georgia,908,2,14,0,Community transmission,0
Andorra,855,0,52,0,Community transmission,3
San Marino,713,0,42,0,Community transmission,2
Malta,665,1,9,0,Sporadic cases,0
Montenegro,362,3,9,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,15
Liechtenstein,83,0,1,0,Pending,57
Holy See,12,0,0,0,Sporadic cases,46
Territoriesii,,,,,,
Kosovo,2 126,96,26,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,31
Jersey,318,0,31,0,Community transmission,3
Guernsey,252,0,13,0,Community transmission,50
Faroe Islands,187,0,0,0,Pending,59
Gibraltar,176,0,0,0,Clusters of cases,13
Greenland,13,0,0,0,Pending,24
South-East Asia,,,,,,
India,425 282,14 821,13 699,445,Clusters of cases,0
Bangladesh,112 306,3 531,1 464,39,Community transmission,0
Indonesia,45 891,862,2 465,36,Community transmission,0
Nepal,9 026,421,23,1,Sporadic cases,0
Thailand,3 151,3,58,0,Clusters of cases,0
Maldives,2 203,16,8,0,Clusters of cases,0
Sri Lanka,1 950,0,11,0,Clusters of cases,2
Myanmar,290,4,6,0,Clusters of cases,0
Bhutan,68,0,0,0,Sporadic cases,2
Timor-Leste,24,0,0,0,Clusters of cases,59
Western Pacific,,,,,,
China,85 018,21,4 646,0,Clusters of cases,0
Singapore,42 095,262,26,0,Clusters of cases,0
Philippines,30 052,652,1 169,19,Community transmission,0
Japan,17 916,52,953,0,Clusters of cases,0
Republic of Korea,12 438,17,280,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 572,16,121,0,Clusters of cases,0
Australia,7 461,25,102,0,Clusters of cases,0
New Zealand,1 163,4,22,0,Clusters of cases,0
Viet Nam,349,0,0,0,Clusters of cases,2
Mongolia,206,2,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,Clusters of cases,45
Cambodia,129,0,0,0,Sporadic cases,4
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,70
Fiji,18,0,0,0,Sporadic cases,62
Papua New Guinea,9,0,0,0,Sporadic cases,1
Territoriesii,,,,,,
Guam,214,0,5,0,Clusters of cases,1
French Polynesia,60,0,0,0,Sporadic cases,47
Northern Mariana Islands,,,,,,
(Commonwealth of the),30,0,2,0,Pending,12
New Caledonia,21,0,0,0,Sporadic cases,12
Subtotal for all regions,8 859 590,152 323,465 727,4 025,,
Other*,741,0,13,0,Not applicable,-
Grand total,8 860 331,152 323,465 740,4 025,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness in,,,,
"a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the illness,,,,
and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here and,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or of its",
"authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines on maps",
"represent approximate border lines for which there may not yet be full agreement. Countries, territories and",
areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital letters.",
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting. Classifications are,
reviewed on a weekly basis and may be revised as new information becomes available. and. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific updates and errata",
"• Update 22 June 2020, Uganda: Counts adjusted retrospectively by national authorities: 68 cases",
have been excluded.,
