Coronavirus disease,,
(COVID-19),,
Situation Report – 132,,
"Data as received by WHO from national authorities by 10:00 CEST, 31 May 2020",,
Highlights,,
Today we celebrate World No Tobacco Day. Smoking kills 8 million people worldwide each year,,
and is associated with increased severity of disease and death in hospitalized COVID-19 patients.,,
People living with noncommunicable diseases (NCDs) are more vulnerable to becoming,,
severely ill or dying from COVID-19. The pandemic has also caused NCD service disruption,,
"according to preliminary results of a rapid assessment, and WHO encourages governments to",,
‘build back better’.,,
The President of Costa Rica and,WHO Director-General Dr Tedros launched the COVID-19,
"Technology Access Pool, a policy","initiative aimed at making vaccines, tests, treatments and",
other health technologies to fight COVID-19 accessible to all. The initiative has five priority,,
areas.,,
"Dr Hans Henri P. Kluge, WHO Regional Director for Europe, has released a statement",,
analysing the COVID-19 pandemic in Europe and emphasizing that recovery must lead to a,,
"different economy, an economy of well-being.",,
The WHO Regional Office for Africa has urged caution as countries ease lockdowns. WHO,,
"Regional Director Dr Moeti stressed that “Ending a lockdown is not an event, but a process...”",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,5 934 936 cases (117 551),367 166 deaths (4 461)
Africa,100 610 cases (3 708),2 554 deaths (72)
Americas,2 743 793 cases (66 293),157 702 deaths (3 094)
Eastern Mediterranean 505 001 cases (15 080),,12 353 deaths (275)
Europe,2 142 547 cases (20 197),180 085 deaths (732)
South-East Asia,260 579 cases (11 054),7 431 deaths (274)
Western Pacific,181 665 cases (1 219),7 028 deaths (14)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 25 May to 31 May**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 31 May 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of",,,,,,
"10 AM CEST, 31 May 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Angola,84,3,4,0,Clusters of cases,0
Comoros,43,0,2,0,Community transmission,6
Burundi,42,0,1,0,Clusters of cases,13
Eritrea,39,0,0,0,Sporadic cases,42
Botswana,35,0,1,0,Clusters of cases,6
Gambia,25,0,1,0,Sporadic cases,8

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Namibia 23 0 0 0 Sporadic cases 1,,,,,,
Seychelles 11 0 0 0 Clusters of cases 54,,,,,,
Lesotho,2,0,0,0,Sporadic cases,8
Territoriesii,,,,,,
Mayotte,1 743,44,21,0,Clusters of cases,0
Réunion,471,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 716 078,21 214,101 567,1 263,Community transmission,0
Brazil,465 166,26 928,27 878,1 124,Community transmission,0
Peru,148 285,6 506,4 230,131,Community transmission,0
Chile,94 858,4 220,997,53,Community transmission,0
Canada,89 741,885,6 996,78,Community transmission,0
Mexico,84 627,3 227,9 415,371,Community transmission,0
Ecuador,38 571,0,3 334,0,Community transmission,1
Colombia,26 688,1 322,853,31,Community transmission,0
Dominican Republic,16 908,377,498,10,Community transmission,0
Argentina,14 702,0,510,0,Community transmission,1
Panama,12 531,400,326,6,Community transmission,0
Bolivia (Plurinational State of),8 731,344,300,7,Community transmission,0
Honduras,4 886,134,199,3,Community transmission,0
Guatemala,4 607,259,90,10,Community transmission,0
El Salvador,2 395,117,44,2,Community transmission,0
Cuba,2 025,20,83,1,Clusters of cases,0
Haiti,1 584,141,35,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Venezuela (Bolivarian Republic of),1 370,43,14,3,Community transmission,0
Costa Rica,1 022,22,10,0,Clusters of cases,0
Paraguay,964,47,11,0,Community transmission,0
Nicaragua,885,0,35,0,Community transmission,2
Uruguay,816,5,22,0,Clusters of cases,0
Jamaica,575,6,9,0,Clusters of cases,0
Guyana,150,0,11,0,Clusters of cases,1
Trinidad and Tobago,116,0,8,0,Sporadic cases,33
Bahamas,101,0,11,0,Clusters of cases,1
Barbados,92,0,7,0,Clusters of cases,6
Antigua and Barbuda,25,0,3,0,Clusters of cases,27
Saint Vincent and the Grenadines,25,0,0,0,Sporadic cases,2
Grenada,23,0,0,0,Clusters of cases,4
Belize,18,0,2,0,Sporadic cases,46
Saint Lucia,18,0,0,0,Sporadic cases,26
Dominica,16,0,0,0,Clusters of cases,50
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,40
Suriname,12,0,1,0,Sporadic cases,2
Territoriesii,,,,,,
Puerto Rico,3 718,71,133,1,Community transmission,0
French Guiana,436,0,1,0,Clusters of cases,1
Martinique,200,3,14,0,Clusters of cases,0
Guadeloupe,162,0,14,0,Clusters of cases,1
Cayman Islands,141,1,1,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,140,0,9,0,Clusters of cases,1
Aruba,101,0,3,0,Sporadic cases,25
Sint Maarten,78,0,15,0,Sporadic cases,17
United States Virgin Islands,69,0,6,0,Clusters of cases,20
Saint Martin,41,1,3,0,Sporadic cases,0
Curaçao,20,0,1,0,Sporadic cases,2
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,35
Turks and Caicos Islands,12,0,1,0,Sporadic cases,33
Montserrat,11,0,1,0,Sporadic cases,47
British Virgin Islands,8,0,1,0,Sporadic cases,15
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,5
Saint Barthélemy,6,0,0,0,Sporadic cases,61
Anguilla,3,0,0,0,Sporadic cases,57
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,53
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),148 950,2 282,7 734,57,Community transmission,0
Saudi Arabia,83 384,1 618,480,22,Clusters of cases,0
Pakistan,69 496,3 039,1 483,88,Clusters of cases,0
Qatar,55 262,2 355,36,0,Community transmission,0
United Arab Emirates,33 896,726,262,2,Pending,0
Kuwait,26 192,1 008,205,11,Clusters of cases,0
Egypt,23 449,1 367,913,34,Clusters of cases,0
Afghanistan,15 094,651,250,2,Clusters of cases,0
Bahrain,10 793,344,17,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Oman,10 423,603,42,1,Clusters of cases,0
Morocco,7 780,66,204,2,Clusters of cases,0
Iraq,6 179,306,195,10,Clusters of cases,0
Sudan,4 800,279,262,29,Community transmission,0
Djibouti,3 194,280,22,2,Clusters of cases,0
Somalia,1 916,88,73,1,Sporadic cases,0
Lebanon,1 191,19,26,0,Clusters of cases,0
Tunisia,1 076,5,48,0,Community transmission,0
Jordan,734,4,9,0,Clusters of cases,0
Yemen,314,27,78,12,Pending,0
Libya,130,12,5,0,Clusters of cases,0
Syrian Arab Republic,122,0,4,0,Community transmission,2
Territoriesii,,,,,,
occupied Palestinian territory,626,1,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,405 843,9 268,4 693,138,Clusters of cases,0
The United Kingdom,272 830,1 604,38 376,215,Community transmission,0
Spain,239 600,664,29 043,4,Community transmission,0
Italy,232 664,416,33 340,111,Community transmission,0
Germany,181 482,286,8 500,11,Community transmission,0
Turkey,163 103,983,4 515,26,Community transmission,0
France,148 436,1 779,28 717,57,Community transmission,0
Belgium,58 186,125,9 453,10,Community transmission,0
Netherlands,46 257,131,5 951,20,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,41 658,894,229,5,Community transmission,0
Sweden,37 113,637,4 395,45,Community transmission,0
Portugal,32 203,257,1 396,13,Community transmission,0
Switzerland,30 762,17,1 656,0,Community transmission,0
Ireland,24 929,53,1 651,6,Community transmission,0
Ukraine,23 672,468,708,12,Community transmission,0
Poland,23 571,416,1 061,10,Community transmission,0
Romania,19 133,151,1 253,13,Community transmission,0
Israel,17 012,203,284,3,Pending,0
Austria,16 638,44,668,0,Community transmission,0
Denmark,11 633,40,571,3,Community transmission,0
Serbia,11 381,27,242,0,Pending,0
Kazakhstan,10 858,476,38,1,Clusters of cases,0
Armenia,9 282,355,131,4,Community transmission,0
Czechia,9 230,34,319,0,Clusters of cases,0
Norway,8 411,0,236,0,Clusters of cases,1
Republic of Moldova,8 098,202,294,5,Community transmission,0
Finland,6 826,50,316,2,Pending,0
Azerbaijan,5 246,257,61,3,Clusters of cases,0
Luxembourg,4 016,4,110,0,Clusters of cases,0
Hungary,3 867,26,524,7,Community transmission,0
Tajikistan,3 807,121,47,0,Pending,0
Uzbekistan,3 554,41,14,0,Clusters of cases,0
Greece,2 915,6,175,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,2 513,14,140,1,Clusters of cases,0
Bosnia and Herzegovina,2 493,9,152,0,Community transmission,0
Croatia,2 246,1,103,0,Community transmission,0
North Macedonia,2 164,34,131,5,Clusters of cases,0
Estonia,1 865,6,67,0,Pending,0
Iceland,1 806,1,10,0,Community transmission,0
Kyrgyzstan,1 748,26,16,0,Clusters of cases,0
Lithuania,1 670,8,70,2,Community transmission,0
Slovakia,1 521,1,28,0,Clusters of cases,0
Slovenia,1 473,0,108,0,Clusters of cases,2
Albania,1 136,14,33,0,Clusters of cases,0
Latvia,1 065,1,24,0,Clusters of cases,0
Cyprus,943,2,17,0,Clusters of cases,0
Georgia,783,26,12,0,Community transmission,0
Andorra,764,0,51,0,Community transmission,2
San Marino,687,0,42,0,Community transmission,2
Malta,616,0,7,0,Sporadic cases,2
Montenegro,324,0,9,0,Clusters of cases,25
Monaco,98,0,1,0,Sporadic cases,7
Liechtenstein,83,0,1,0,Pending,35
Holy See,12,0,0,0,Sporadic cases,24
Territoriesii,,,,,,
Kosovo[1],1 064,16,30,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,9

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,308,0,29,0,Community transmission,2
Guernsey,252,0,13,0,Community transmission,28
Faroe Islands,187,0,0,0,Pending,37
Gibraltar,161,3,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,2
South-East Asia,,,,,,
India,182 143,8 380,5 164,193,Clusters of cases,0
Bangladesh,44 608,1 764,610,28,Clusters of cases,0
Indonesia,25 773,557,1 573,53,Community transmission,0
Thailand,3 081,4,57,0,Clusters of cases,0
Maldives,1 672,81,5,0,Clusters of cases,0
Sri Lanka,1 620,62,10,0,Clusters of cases,0
Nepal,1 401,189,6,0,Sporadic cases,0
Myanmar,224,17,6,0,Clusters of cases,0
Bhutan,33,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,Clusters of cases,37
Western Pacific,,,,,,
China,84 570,5,4 645,0,Clusters of cases,0
Singapore,34 366,506,23,0,Clusters of cases,0
Philippines,17 224,590,950,8,Community transmission,0
Japan,16 851,47,891,5,Clusters of cases,0
Republic of Korea,11 468,27,270,1,Clusters of cases,0
Malaysia,7 762,30,115,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 185,12,103,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,9
Viet Nam,328,1,0,0,Clusters of cases,0
Mongolia,179,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,2,0,Clusters of cases,23
Cambodia,125,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,48
Fiji,18,0,0,0,Sporadic cases,40
Papua New Guinea,8,0,0,0,Sporadic cases,38
Territoriesii,,,,,,
Guam,166,1,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,25
Northern Mariana Islands,,,,,,
(Commonwealth of the),22,0,2,0,Pending,9
New Caledonia,19,0,0,0,Sporadic cases,2
Subtotal for all regions,5 934 195,117 551,367 153,4 461,,
Other*,741,0,13,0,Not applicable,-
Grand total,5 934 936,117 551,367 166,4 461,,
"** See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this",,,
–,,,,
,webpage.,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the,,,
,virus,,,
–,WHO Health Emergency dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with,,,,
coronavirus disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a,,,,
"clinically compatible illness in a probable or confirmed COVID-19 case, unless there is",,,,
a clear alternative cause of death that cannot be related to COVID-19 disease (e.g.,,,,
trauma). There should be no period of complete recovery between the illness and,,,,
death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of,,,,
death is available here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be
"expected between information products published by WHO, national public health"
"authorities, and other sources using different inclusion criteria and different data cut-"
"off times. While steps are taken to ensure accuracy and reliability, all data are"
"subject to continuous verification and change. Case detection, definitions, testing"
"strategies, reporting practice, and lag times differ between countries/territories/areas."
"These factors, amongst others, influence the counts presented, with variable"
"underestimation of true case and death counts, and variable delays to reflecting"
these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal
"status of any country, territory or area or of its authorities, or concerning the"
delimitation of its frontiers or boundaries. Dotted and dashed lines on maps represent
"approximate border lines for which there may not yet be full agreement. Countries,"
territories and areas are arranged under the administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not
imply that they are endorsed or recommended by WHO in preference to others of a
"similar nature that are not mentioned. Errors and omissions excepted, the names of"
proprietary products are distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United
"Nations Security Council resolution 1244 (1999). In the map, number of cases of"
"Serbia and Kosovo (UNSCR 1244, 1999) have been aggregated for visualization"
purposes.
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates"
"and errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.

Due to the recent trend of countries conducting data reconciliation exercises which,
"remove large numbers of cases or deaths from their total counts, WHO will now",
display such data as negative numbers in the “new cases” / “new deaths” columns,
as appropriate. This will aid readers in identifying when such adjustments occur.,
When additional details become available that allow the subtractions to be suitably,
"apportioned to previous days, graphics will be updated accordingly. Prior situation",
reports will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
iTransmission classification is based on a process of country/territory/area self-,
"reporting. Classifications are reviewed on a weekly basis, may be revised as new",
"information becomes available, and are based on the highest category reported.",
Differing degrees of transmission may be present within countries/territories/areas .,
Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected."
•,"Clusters of cases: experiencing cases, clustered in time, geographic location"
,and/or by common exposures.
•,Community transmission: experiencing larger outbreaks of local transmission
,"defined through an assessment of factors including, but not limited to: large"
,numbers of cases not linkable to transmission chains; large numbers of cases
,from sentinel lab surveillance; and/or multiple unrelated clusters in several areas
,of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions",
of similar status.,
"Country, territory, or area-specific updates and errata",
"No new updates/errata. For previous information, see the log of major changes",
and errata in WHO daily aggregate case and death count data.,
