Coronavirus disease,,
(COVID-19),,
Situation Report – 153,,
"Data as received by WHO from national authorities by 10:00 CEST, 21 June 2020",,
Highlights,,
"The WHO Regional Director for Europe, Dr Hans Henri P. Kluge, shared that the European",,
Region accounts for 31% of COVID-19 cases and 43% of COVID-19 deaths globally. Dr Kluge,,
highlighted that several countries continue to face increasing disease incidence and that,,
“Preparing for the autumn is a priority now at the WHO Regional Office for Europe”.,,
"The WHO Regional Director for the Eastern Mediterranean, Dr Ahmed Al-Mandhari, has",,
released a statement on COVID-19. He highlighted that while there is a wide body of research,,
"on COVID-19, many things are still unknown. He reiterated that as knowledge of the disease",,
"evolves, recommendations about how best to control the pandemic are also evolving.",,
A survey conducted by the WHO Regional Office for the Americas highlight that services for the,,
prevention and treatment of noncommunicable diseases (NCDs) have been critically affected,,
since the onset of the COVID-19 pandemic in the Region.,,
Oman has launched some of the most powerful technological solutions deployed to date in,,
the Middle East to track the movement and spread of COVID-19 and ensure patient,,
"compliance with isolation measures, in an effort to contain the disease in the country.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,8 708 008 cases (183 020),461 715 deaths (4 743)
Africa,216 999 cases (8 464),4 874 deaths (124)
Americas,4 279 854 cases (116 041),219 144 deaths (3 241)
Eastern Mediterranean,897 403 cases (18 975),20 075 deaths (515)
Europe,2 527 618 cases (17 922),193 086 deaths (442)
South-East Asia,580 533 cases (20 248),17 213 deaths (399)
Western Pacific,204 860 cases (1 370),7 310 deaths (22)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 15 June to 21 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 21 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
21 June 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Comoros,247,37,5,0,Community transmission,0
Angola,172,6,8,0,Clusters of cases,0
Burundi,144,40,1,0,Clusters of cases,0
Eritrea,142,0,0,0,Sporadic cases,2
Botswana,89,0,1,0,Clusters of cases,1
Namibia,46,1,0,0,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 37 1 2 1 Sporadic cases 0,,,,,,
Seychelles 11 0 0 0 Clusters of cases 75,,,,,,
Lesotho,4,0,0,0,Sporadic cases,17
Territoriesii,,,,,,
Mayotte,2 404,10,31,2,Clusters of cases,0
Réunion,505,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 208 829,36 617,118 895,690,Community transmission,0
Brazil,1 032 913,54 771,48 954,1 206,Community transmission,0
Peru,247 925,3 537,7 660,199,Community transmission,0
Chile,236 748,5 355,4 295,202,Community transmission,0
Mexico,170 485,5 030,20 394,647,Community transmission,0
Canada,100 629,409,8 346,46,Community transmission,0
Colombia,63 276,3 059,2 045,95,Community transmission,0
Ecuador,50 183,452,4 199,43,Community transmission,0
Argentina,39 570,2 060,979,25,Community transmission,0
Dominican Republic,25 778,710,655,8,Community transmission,0
Panama,24 274,923,485,10,Community transmission,0
Bolivia (Plurinational State of),22 476,977,715,18,Community transmission,0
Guatemala,12 509,641,483,34,Community transmission,0
Honduras,11 258,519,349,6,Community transmission,0
Haiti,4 980,64,87,3,Community transmission,0
El Salvador,4 475,146,93,7,Community transmission,0
Venezuela (Bolivarian Republic of),3 591,107,30,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 309,4,85,0,Clusters of cases,0
Costa Rica,2 058,119,12,0,Clusters of cases,0
Nicaragua,2 014,0,64,0,Community transmission,3
Paraguay,1 362,26,13,0,Community transmission,0
Uruguay,853,3,24,0,Clusters of cases,0
Jamaica,652,14,10,0,Clusters of cases,0
Suriname,293,16,8,0,Clusters of cases,0
Guyana,183,0,12,0,Clusters of cases,2
Trinidad and Tobago,123,0,8,0,Sporadic cases,5
Bahamas,104,0,11,0,Clusters of cases,5
Barbados,97,0,7,0,Clusters of cases,5
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,3
Antigua and Barbuda,26,0,3,0,Clusters of cases,7
Grenada,23,0,0,0,Clusters of cases,25
Belize,22,0,2,0,Sporadic cases,3
Saint Lucia,19,0,0,0,Sporadic cases,15
Dominica,18,0,0,0,Clusters of cases,8
Saint Kitts and Nevis,15,0,0,0,No cases,61
Territoriesii,,,,,,
Puerto Rico,6 463,268,147,0,Community transmission,0
French Guiana,2 163,194,5,0,Community transmission,0
Martinique,236,15,14,0,Clusters of cases,0
Cayman Islands,195,2,1,0,Clusters of cases,0
Guadeloupe,174,0,14,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,2,9,0,Clusters of cases,0
Aruba,101,0,3,0,No cases,46
Sint Maarten,77,0,15,0,Sporadic cases,15
United States Virgin Islands,74,1,6,0,Clusters of cases,0
Saint Martin,42,0,3,0,Sporadic cases,4
Curaçao,23,0,1,0,Sporadic cases,3
Falkland Islands (Malvinas),13,0,0,0,No cases,56
Turks and Caicos Islands,12,0,1,0,No cases,54
Montserrat,11,0,1,0,No cases,68
British Virgin Islands,8,0,1,0,No cases,36
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,26
Saint Barthélemy,6,0,0,0,No cases,82
Anguilla,3,0,0,0,No cases,78
Saint Pierre and Miquelon,1,0,0,0,No cases,74
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),202 584,2 322,9 507,115,Community transmission,0
Pakistan,176 617,4 951,3 501,119,Clusters of cases,0
Saudi Arabia,154 233,3 941,1 230,46,Clusters of cases,0
Qatar,86 488,1 026,94,1,Community transmission,0
Egypt,53 758,1 547,2 106,89,Clusters of cases,0
United Arab Emirates,44 533,388,301,1,Pending,0
Kuwait,39 145,467,319,6,Clusters of cases,0
Iraq,29 222,1 870,1 013,88,Clusters of cases,0
Afghanistan,28 833,536,581,33,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Oman,28 566,896,128,3,Clusters of cases,0
Bahrain,21 331,415,60,3,Clusters of cases,0
Morocco,9 839,226,213,0,Clusters of cases,0
Sudan,8 580,164,521,8,Community transmission,0
Djibouti,4 565,0,45,0,Clusters of cases,1
Somalia,2 755,36,88,0,Sporadic cases,0
Lebanon,1 536,26,32,0,Clusters of cases,0
Tunisia,1 156,10,50,0,Community transmission,0
Jordan,1 015,7,9,0,Clusters of cases,0
Yemen,926,3,255,3,Pending,0
Libya,544,24,10,0,Clusters of cases,0
Syrian Arab Republic,198,11,7,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,979,109,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,584 680,7 728,8 111,109,Clusters of cases,0
The United Kingdom,303 114,1 295,42 589,128,Community transmission,0
Spain,245 938,363,28 322,7,Community transmission,0
Italy,238 275,264,34 610,49,Community transmission,0
Germany,189 822,687,8 882,0,Clusters of cases,0
Turkey,186 493,1 248,4 927,22,Community transmission,0
France,154 562,421,29 565,14,Community transmission,0
Belgium,60 550,74,9 696,1,Community transmission,0
Belarus,57 936,603,343,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Sweden,56 043,0,5 053,0,Community transmission,2
Netherlands,49 502,76,6 089,8,Community transmission,0
Portugal,38 841,377,1 528,1,Community transmission,0
Ukraine,36 560,735,1 002,8,Community transmission,0
Poland,31 620,304,1 346,12,Community transmission,0
Switzerland,31 217,0,1 680,0,Community transmission,1
Ireland,25 374,6,1 715,1,Community transmission,0
Romania,23 730,330,1 500,16,Community transmission,0
Israel,20 494,306,305,1,Pending,0
Armenia,20 268,560,350,18,Community transmission,0
Austria,17 247,62,688,0,Community transmission,0
Kazakhstan,17 225,446,118,5,Clusters of cases,0
Republic of Moldova,13 953,397,464,6,Community transmission,0
Serbia,12 803,94,260,1,Pending,0
Denmark,12 391,0,600,0,Community transmission,1
Azerbaijan,12 238,471,148,5,Clusters of cases,0
Czechia,10 448,42,336,1,Clusters of cases,0
Norway,8 708,16,244,0,Clusters of cases,0
Finland,7 142,9,326,0,Pending,0
Uzbekistan,6 216,191,19,0,Clusters of cases,0
Tajikistan,5 399,61,52,1,Pending,0
North Macedonia,5 005,185,233,11,Clusters of cases,0
Luxembourg,4 105,6,110,0,Clusters of cases,0
Hungary,4 094,8,570,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,3 872,117,199,6,Clusters of cases,0
Bosnia and Herzegovina,3 354,66,169,1,Community transmission,0
Greece,3 256,19,190,1,Clusters of cases,0
Kyrgyzstan,3 151,170,35,0,Clusters of cases,0
Croatia,2 299,19,107,0,Sporadic cases,0
Estonia,1 981,2,69,0,Clusters of cases,0
Albania,1 891,53,43,1,Clusters of cases,0
Iceland,1 822,3,10,0,Community transmission,0
Lithuania,1 795,3,76,0,Community transmission,0
Slovakia,1 586,10,28,0,Clusters of cases,0
Slovenia,1 519,6,109,0,Clusters of cases,0
Latvia,1 111,1,30,0,Sporadic cases,0
Cyprus,985,0,19,0,Clusters of cases,5
Georgia,906,8,14,0,Community transmission,0
Andorra,855,0,52,0,Community transmission,2
San Marino,713,0,42,0,Community transmission,1
Malta,664,1,9,0,Sporadic cases,0
Montenegro,359,4,9,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,14
Liechtenstein,83,0,1,0,Pending,56
Holy See,12,0,0,0,Sporadic cases,45
Territoriesii,,,,,,
Kosovo[1],2 030,75,25,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,30
Jersey,318,0,31,1,Community transmission,2
Guernsey,252,0,13,0,Community transmission,49
Faroe Islands,187,0,0,0,Pending,58
Gibraltar,176,0,0,0,Clusters of cases,12
Greenland,13,0,0,0,Pending,23
South-East Asia,,,,,,
India,410 461,15 413,13 254,306,Clusters of cases,0
Bangladesh,108 775,3 240,1 425,37,Community transmission,0
Indonesia,45 029,1 226,2 429,56,Community transmission,0
Nepal,8 605,331,22,0,Sporadic cases,0
Thailand,3 148,1,58,0,Clusters of cases,0
Maldives,2 187,37,8,0,Clusters of cases,0
Sri Lanka,1 950,0,11,0,Clusters of cases,1
Myanmar,286,0,6,0,Clusters of cases,2
Bhutan,68,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,Clusters of cases,58
Western Pacific,,,,,,
China,84 997,27,4 646,1,Clusters of cases,0
Singapore,41 833,218,26,0,Clusters of cases,0
Philippines,29 400,941,1 150,20,Community transmission,0
Japan,17 864,65,953,1,Clusters of cases,0
Republic of Korea,12 421,48,280,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 556,21,121,0,Clusters of cases,0
Australia,7 436,27,102,0,Clusters of cases,0
New Zealand,1 159,0,22,0,Clusters of cases,1
Viet Nam,349,0,0,0,Clusters of cases,1
Mongolia,204,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,3,0,Clusters of cases,44
Cambodia,129,0,0,0,Sporadic cases,3
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,69
Fiji,18,0,0,0,Sporadic cases,61
Papua New Guinea,9,1,0,0,Sporadic cases,0
Territoriesii,,,,,,
Guam,214,22,5,0,Clusters of cases,0
,60,0,0,0,Sporadic cases,46
French Polynesia,,,,,,
Northern Mariana Islands,30,0,2,0,Pending,11
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,11
Subtotal for all regions,8 707 267,183 020,461 702,4 743,,
Other*,741,0,13,0,Not applicable,-
Grand total,8 708 008,183 020,461 715,4 743,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. and. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,"Update 17 June 2020, India: India has reported a large increase in deaths in the last 24"
,"hours, possibly due to a data reconciliation process. Edit 21 June 2020: Local authorities"
,confirmed that the significant increase of deaths reported earlier this week was due to
,a backlog in data reporting from Delhi and Mumbai.
•,"Update 21 June 2020, Brazil: A large increase observed on this day was in part due to a"
,"lag in reporting from three states (Bahia, Rio de Janeiro and Sao Paulo), compounding"
,data from two days.
•,"Erratum 21 June 2020, Czechia: Counts adjusted retrospectively to align with national"
,authorities: 54 cases have been excluded on 20 June.
•,"Erratum 21 June 2020, Germany: Counts adjusted retrospectively to align with national"
,authorities: 1 death has been excluded on 20 June.
