Coronavirus disease,,
(COVID-19),,
Situation Report – 159,,
"Data as received by WHO from national authorities by 10:00 CEST, 27 June 2020",,
The Access to COVID-19 Tools (ACT) Accelerator is a global initiative between multiple partners to,,
ensure equitable access to life-saving tools for COVID-19. WHO has published the ACT-Accelerator,,
"Investment Case, which provides an overview of the ACT-Accelerator, its goals, and the investments",,
that are required to carry out its mission. WHO Director-General Dr Tedros emphasized that,,
"“vaccines, diagnostics and therapeutics are vital tools – but to be truly effective they must be",,
"administered with another essential ingredient, which is solidarity”.",,
"WHO has published interim guidance on rapid hospital readiness and an accompanying checklist tool,",,
which can be used to monitor the development of operational readiness capacity in hospitals and,,
"identify gaps that require investment and action. The checklist covers hospital governance, structures,",,
plans and protocols to rapidly determine the current capacities of hospitals to respond to COVID-19.,,
WHO has published interim guidance on biomedical equipment for COVID-19 case management and,,
"an accompanying inventory tool, which countries can use to collect in-depth facility inventories of",,
"biomedical equipment re-allocation, procurement and planning for COVID-19 case management. The",,
tool is intended for use from the early stages of an emergency to early recovery.,,
"In Nigeria, more than 12 000 doctors, pharmacists, medical students and other health workers are",,
offering their expertise and time to curb the spread of COVID-19. A nurse volunteering at a,,
hospital in Abuja has forgone time with family so as not to put her family at risk. She says few are,,
"willing to be in the frontlines of the pandemic response, but “if someone must be there, then I should",,
be.”,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,9 653 048 cases (179 316),491 128 deaths (6 866)
Africa,268 102 cases (9 350),5 673 deaths (109)
Americas,4 816 794 cases (106 867),238 762 deaths (5 134)
Eastern Mediterranean,1 006 279 cases (18 745),22 964 deaths (500)
Europe,2 638 903 cases (18 632),196 169 deaths (621)
South-East Asia,710 455 cases (24 263),20 139 deaths (488)
Western Pacific,211 774 cases (1 459),7 408 deaths (14)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 21 June to 27 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 27 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM",,,,,,
"CEST, 27 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 44 1 2 0 Sporadic cases 0,,,,,,
Lesotho 24 4 0 0 Sporadic cases 0,,,,,,
Seychelles,20,4,0,0,Clusters of cases,0
Territoriesii,,,,,,
Mayotte,2 526,18,34,0,Clusters of cases,0
Réunion,517,1,2,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 407 590,40 526,124 161,2 516,Community transmission,0
Brazil,1 228 114,39 483,54 971,1 141,Community transmission,0
Peru,268 602,3 913,8 761,175,Community transmission,0
Chile,263 360,4 296,5 068,165,Community transmission,0
Mexico,202 951,6 104,25 060,736,Community transmission,0
Canada,102 622,380,8 504,20,Community transmission,0
Colombia,80 599,3 486,2 654,163,Community transmission,0
Ecuador,53 856,700,4 406,63,Community transmission,0
Argentina,52 457,2 606,1 167,43,Community transmission,0
Dominican Republic,29 764,623,712,14,Community transmission,0
Panama,29 037,1 007,564,17,Community transmission,0
Bolivia (Plurinational State of),28 503,1 016,913,37,Community transmission,0
Guatemala,15 619,800,623,22,Community transmission,0
Honduras,15 366,795,426,9,Community transmission,0
Haiti,5 543,114,96,4,Community transmission,0
El Salvador,5 517,181,133,7,Community transmission,0
Venezuela (Bolivarian Republic of),4 563,198,39,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,2 684,169,12,0,Clusters of cases,0
Cuba,2 325,4,85,0,Clusters of cases,0
Nicaragua,2 014,0,74,0,Community transmission,9
Paraguay,1 711,142,13,0,Community transmission,0
Uruguay,907,5,26,0,Clusters of cases,0
Jamaica,684,6,10,0,Clusters of cases,0
Suriname,373,16,10,0,Clusters of cases,0
Guyana,215,6,12,0,Clusters of cases,0
Trinidad and Tobago,123,0,8,0,Sporadic cases,11
Bahamas,104,0,11,0,Clusters of cases,11
Barbados,97,0,7,0,Clusters of cases,11
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,9
Antigua and Barbuda,26,0,3,0,Clusters of cases,13
Belize,23,0,2,0,Sporadic cases,3
Grenada,23,0,0,0,Clusters of cases,31
Saint Lucia,19,0,0,0,Sporadic cases,21
Dominica,18,0,0,0,Clusters of cases,14
Saint Kitts and Nevis,15,0,0,0,No cases,67
Territoriesii,,,,,,
Puerto Rico,6 922,45,151,0,Community transmission,0
French Guiana,3 270,237,11,1,Community transmission,0
Martinique,236,0,14,0,Clusters of cases,6
Cayman Islands,196,0,1,0,Clusters of cases,1
Guadeloupe,182,8,14,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,6
Aruba,101,0,3,0,No cases,52
United States Virgin Islands,81,1,6,0,Clusters of cases,0
Sint Maarten,77,0,15,0,No cases,21
Saint Martin,42,0,3,0,Sporadic cases,10
Curaçao,23,- 1,1,0,No cases,0
Turks and Caicos Islands,16,1,1,0,No cases,0
Falkland Islands (Malvinas),13,0,0,0,No cases,62
Montserrat,11,0,1,0,No cases,74
British Virgin Islands,8,0,1,0,No cases,42
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,32
Saint Barthélemy,6,0,0,0,No cases,88
Anguilla,3,0,0,0,No cases,84
Saint Pierre and Miquelon,1,0,0,0,No cases,80
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),217 724,2 628,10 239,109,Community transmission,0
Pakistan,198 883,3 138,4 035,73,Clusters of cases,0
Saudi Arabia,174 577,3 938,1 474,46,Clusters of cases,0
Qatar,92 784,946,109,3,Community transmission,0
Egypt,62 755,1 625,2 620,87,Clusters of cases,0
United Arab Emirates,46 973,410,310,2,Pending,0
Kuwait,43 703,915,341,2,Clusters of cases,0
Iraq,41 193,2 054,1 559,122,Community transmission,0
Oman,36 034,1 132,153,9,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,30 616,356,703,23,Clusters of cases,0
Bahrain,24 805,724,73,2,Clusters of cases,0
Morocco,11 633,295,218,1,Clusters of cases,0
Sudan,9 258,274,572,16,Community transmission,0
Djibouti,4 643,8,52,0,Clusters of cases,0
Somalia,2 878,0,90,0,Sporadic cases,1
Lebanon,1 697,35,33,0,Clusters of cases,0
Tunisia,1 164,2,50,0,Sporadic cases,0
Jordan,1 104,18,9,0,Clusters of cases,0
Yemen,1 093,13,294,5,Community transmission,0
Libya,713,15,18,0,Clusters of cases,0
Syrian Arab Republic,254,12,7,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,1 795,207,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,627 646,6 852,8 969,188,Clusters of cases,0
The United Kingdom,309 364,1 380,43 414,184,Community transmission,0
Spain,247 905,0,28 338,0,Community transmission,1
Italy,239 961,255,34 708,30,Community transmission,0
Turkey,194 511,1 396,5 065,19,Community transmission,0
Germany,193 243,687,8 954,6,Clusters of cases,0
France,156 156,1 069,29 700,25,Community transmission,0
Sweden,65 137,1 247,5 280,50,Community transmission,0
Belgium,61 106,0,9 731,0,Community transmission,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,60 713,331,373,6,Community transmission,0
Netherlands,50 005,91,6 103,3,Community transmission,0
Ukraine,41 117,0,1 086,0,Community transmission,1
Portugal,40 866,451,1 555,6,Community transmission,0
Poland,33 395,276,1 429,17,Community transmission,0
Switzerland,31 403,58,1 681,0,Community transmission,0
Romania,25 697,411,1 579,14,Community transmission,0
Ireland,25 414,9,1 730,3,Clusters of cases,0
Armenia,23 909,662,420,10,Community transmission,0
Israel,22 519,441,312,4,Pending,0
Kazakhstan,20 319,569,158,11,Clusters of cases,0
Austria,17 498,67,698,0,Community transmission,0
Republic of Moldova,15 776,323,515,13,Community transmission,0
Azerbaijan,15 369,517,187,7,Clusters of cases,0
Serbia,13 565,193,265,1,Pending,0
Denmark,12 675,39,604,1,Community transmission,0
Czechia,11 038,168,349,4,Clusters of cases,0
Norway,8 815,22,249,0,Clusters of cases,0
Uzbekistan,7 490,262,20,0,Clusters of cases,0
Finland,7 191,19,328,1,Pending,0
North Macedonia,5 758,155,268,3,Clusters of cases,0
Tajikistan,5 747,56,52,0,Pending,0
Bulgaria,4 513,105,215,4,Clusters of cases,0
Kyrgyzstan,4 204,0,43,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Luxembourg,4 173,22,110,0,Clusters of cases,0
Hungary,4 127,4,578,1,Community transmission,0
Bosnia and Herzegovina,3 934,259,177,5,Community transmission,0
Greece,3 343,22,191,0,Clusters of cases,0
Croatia,2 539,56,107,0,Sporadic cases,0
Albania,2 330,61,53,2,Clusters of cases,0
Estonia,1 986,2,69,0,Clusters of cases,0
Iceland,1 832,2,10,0,Community transmission,0
Lithuania,1 808,2,78,0,Community transmission,0
Slovakia,1 643,13,28,0,Clusters of cases,0
Slovenia,1 558,11,111,0,Clusters of cases,0
Latvia,1 112,1,30,0,Sporadic cases,0
Cyprus,992,0,19,0,Clusters of cases,1
Georgia,921,2,14,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,8
San Marino,713,0,42,0,Community transmission,7
Malta,670,2,9,0,Sporadic cases,0
Montenegro,414,0,9,0,Clusters of cases,1
Monaco,99,0,1,0,Sporadic cases,20
Liechtenstein,83,0,1,0,Pending,62
Holy See,12,0,0,0,Sporadic cases,51
Territoriesii,,,,,,
Kosovo,2 451,62,34,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,36
Jersey,319,0,31,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,55
Faroe Islands,187,0,0,0,Pending,64
Gibraltar,176,0,0,0,Clusters of cases,18
Greenland,13,0,0,0,Pending,29
South-East Asia,,,,,,
India,508 953,18 552,15 685,384,Clusters of cases,0
Bangladesh,130 474,3 868,1 661,40,Community transmission,0
Indonesia,51 427,1 240,2 683,63,Community transmission,0
Nepal,11 755,593,27,1,Sporadic cases,0
Thailand,3 162,0,58,0,Clusters of cases,1
Maldives,2 283,6,8,0,Clusters of cases,0
Sri Lanka,2 014,4,11,0,Clusters of cases,0
Myanmar,293,0,6,0,Clusters of cases,2
Bhutan,70,0,0,0,Sporadic cases,3
Timor-Leste,24,0,0,0,Clusters of cases,64
Western Pacific,,,,,,
China,85 172,24,4 648,0,Clusters of cases,0
Singapore,42 955,219,26,0,Clusters of cases,0
Philippines,34 073,1 004,1 224,12,Community transmission,0
Japan,18 297,100,971,2,Clusters of cases,0
Republic of Korea,12 653,51,282,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 606,6,121,0,Clusters of cases,0
Australia,7 595,37,104,0,Clusters of cases,0
New Zealand,1 172,2,22,0,Clusters of cases,0
Viet Nam,353,1,0,0,Clusters of cases,0
Mongolia,219,3,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,Clusters of cases,50
Cambodia,139,9,0,0,Sporadic cases,0
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,75
Fiji,18,0,0,0,Sporadic cases,67
Papua New Guinea,11,0,0,0,Sporadic cases,1
Territoriesii,,,,,,
Guam,240,3,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,52
Northern Mariana Islands,,,,,,
(Commonwealth of the),30,0,2,0,Pending,17
New Caledonia,21,0,0,0,Sporadic cases,17
Subtotal for all regions,9 652 307,179 316,491 115,6 866,,
Other*,741,0,13,0,Not applicable,-
Grand total,9 653 048,179 316,491 128,6 866,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no period,,,,
of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected,
"between information products published by WHO, national public health authorities, and other",
sources using different inclusion criteria and different data cut-off times. While steps are taken to,
"ensure accuracy and reliability, all data are subject to continuous verification and change. Case",
"detection, definitions, testing strategies, reporting practice, and lag times differ between",
"countries/territories/areas. These factors, amongst others, influence the counts presented, with",
"variable underestimation of true case and death counts, and variable delays to reflecting these data",
at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
The mention of specific companies or of certain manufacturers’ products does not imply that they,
are endorsed or recommended by WHO in preference to others of a similar nature that are not,
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by",
initial capital letters.,
[1]All references to Kosovo should be understood to be in the context of the United Nations Security,
"Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244,",
1999) have been aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless",
"stated otherwise (see Country, territory, or area-specific updates and errata), and include both",
domestic and repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in,
identifying when such adjustments occur. When additional details become available that allow the,
"subtractions to be suitably apportioned to previous days, graphics will be updated accordingly. Prior",
situation reports will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information becomes,
available. and. Differing degrees of transmission may be present within countries/territories/areas;,
classification is based on the highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
•,"Update 27 June 2020, Belgium: Retrospective counts adjusted based on additional data"
,received to apportion excluded cases and deaths to the date they were initially reported.
,Retrospective adjustments made from 2 March to 26 June as national authorities revised
,their historical data.
•,"Update 27 June 2020, Italy: Counts adjusted retrospectively by national authorities: 148"
,cases added on 19 June
•,"Update 27 June 2020, Spain: Counts adjusted retrospectively by national authorities: 813"
,deaths were excluded on 2 and 3 June; 812 deaths were excluded on 4 June; 419 cases
,and 8 deaths were reported on 26 June.
•,"Update 27 June 2020, Curaçao: Counts adjusted retrospectively by national authorities: 1"
,case was excluded.
