Coronavirus disease,,
(COVID-19),,
Situation Report – 166,,
"Data as received by WHO from national authorities by 10:00 CEST, 4 July 2020",,
Highlights,,
WHO is providing support to bridge a shortfall in oxygen supplies in Iraq. To counter severe,,
"shortages, WHO has airlifted 300 oxygen concentrators from WHO's warehouses in the United",,
Arab Emirates.,,
"As African countries begin to reopen borders and air spaces, it is crucial that governments take",,
effective measures to mitigate the risk of a surge in infections.,,
"The UN Secretary-General, Mr António Guterres in his remarks to the Security Council on the",,
Maintenance of International Peace and Security warned that the COVID-19 pandemic has been,,
affecting peace and security around the world. He stated that “Collective security and our,,
shared well-being are under assault on many fronts led by a relentless disease and abetted by,,
global fragilities.”,,
"In Yemen, healthcare workers face a double battle – COVID-19 in a conflict zone. WHO",,
"chronicles the work of Dr Sami Al Hajj, a young doctor working at the Science and Technology",,
Hospital in Sana.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,10 922 324 cases (212 326),523 011 deaths (5 134)
Africa,342 415 cases (12 619),6 628 deaths (142)
Americas,5 575 482 cases (129 772),259 094 deaths (3 392)
Eastern Mediterranean,1 135 604 cases (20 043),26 521 deaths (493)
Europe,2 757 556 cases (19 694),199 510 deaths (565)
South-East Asia,888 732 cases (27 947),23 774 deaths (534)
Western Pacific,221 794 cases (2 251),7 471 deaths (8)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 28 June to 4 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 4 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10",,,,,,
"AM CEST, 4 July 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Zimbabwe,625,8,7,0,Sporadic cases,0
United Republic of Tanzania,509,0,21,0,Community transmission,57
São Tomé and Príncipe,399,2,11,0,Clusters of cases,0
Namibia,350,57,0,0,Sporadic cases,0
Mauritius,341,0,10,0,Clusters of cases,9
Angola,328,13,18,1,Clusters of cases,0
Comoros,309,6,7,0,Community transmission,0
Botswana,275,48,1,0,Clusters of cases,0
Eritrea,215,0,0,0,Sporadic cases,1
Burundi,191,21,1,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Seychelles 81 0 0 0 Clusters of cases 4,,,,,,
Lesotho 63 28 0 0 Sporadic cases 0,,,,,,
Gambia,55,0,2,0,Sporadic cases,1
Territoriesii,,,,,,
Mayotte,2 661,18,36,1,Clusters of cases,0
Réunion,533,2,2,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 724 433,53 213,128 481,623,Community transmission,0
Brazil,1 496 858,48 105,61 884,1 252,Community transmission,0
Peru,292 004,3 527,10 045,185,Community transmission,0
Chile,288 089,3 548,6 051,131,Community transmission,0
Mexico,238 511,6 741,29 189,679,Community transmission,0
Colombia,106 110,4 101,3 641,171,Community transmission,0
Canada,104 772,568,8 642,51,Community transmission,0
Argentina,69 941,2 744,1 403,40,Community transmission,0
Ecuador,60 657,1 189,4 700,61,Community transmission,0
Bolivia (Plurinational State of),35 528,1 301,1 271,70,Community transmission,0
Panama,35 237,774,667,22,Community transmission,0
Dominican Republic,35 148,951,775,10,Community transmission,0
Honduras,21 120,858,591,49,Community transmission,0
Guatemala,20 072,1 061,843,26,Community transmission,0
El Salvador,7 267,267,202,11,Community transmission,0
Venezuela (Bolivarian Republic of),6 273,211,57,3,Community transmission,0
Haiti,6 101,61,110,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,4 023,270,18,2,Clusters of cases,0
Cuba,2 361,8,86,0,Clusters of cases,0
Paraguay,2 349,46,19,0,Community transmission,0
Nicaragua,2 182,0,83,0,Community transmission,2
Uruguay,947,4,28,0,Clusters of cases,0
Jamaica,715,8,10,0,Clusters of cases,0
Suriname,547,12,13,0,Clusters of cases,0
Guyana,250,2,14,2,Clusters of cases,0
Trinidad and Tobago,130,0,8,0,Sporadic cases,3
Bahamas,104,0,11,0,Clusters of cases,18
Barbados,97,0,7,0,Clusters of cases,18
Antigua and Barbuda,68,0,3,0,Clusters of cases,1
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,16
Belize,28,0,2,0,Sporadic cases,2
Grenada,23,0,0,0,Clusters of cases,38
Saint Lucia,22,3,0,0,Sporadic cases,0
Dominica,18,0,0,0,Clusters of cases,21
Saint Kitts and Nevis,15,0,0,0,No cases,74
Territoriesii,,,,,,
Puerto Rico,7 683,75,154,1,Community transmission,0
French Guiana,4 558,114,16,0,Community transmission,0
Martinique,242,0,14,0,Clusters of cases,6
Cayman Islands,201,0,1,0,Clusters of cases,1
Guadeloupe,182,0,14,0,Clusters of cases,7

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,13
Aruba,104,1,3,0,No cases,0
United States Virgin Islands,98,6,6,0,Clusters of cases,0
Sint Maarten,78,1,15,0,No cases,0
Turks and Caicos Islands,44,2,2,0,Clusters of cases,0
Saint Martin,43,0,3,0,Sporadic cases,4
Curaçao,25,0,1,0,No cases,3
Falkland Islands (Malvinas),13,0,0,0,No cases,69
Montserrat,11,0,1,0,No cases,81
British Virgin Islands,8,0,1,0,No cases,49
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,39
Saint Barthélemy,6,0,0,0,No cases,95
Anguilla,3,0,0,0,No cases,91
Saint Pierre and Miquelon,1,0,0,0,No cases,87
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),235 429,2 566,11 260,154,Community transmission,0
Pakistan,225 283,3 387,4 619,68,Clusters of cases,0
Saudi Arabia,201 801,4 193,1 802,50,Clusters of cases,0
Qatar,99 568,1 671,123,5,Community transmission,0
Egypt,72 711,1 412,3 201,81,Clusters of cases,0
Iraq,56 020,2 312,2 262,102,Community transmission,0
United Arab Emirates,50 141,672,318,1,Community transmission,0
Kuwait,48 672,813,360,1,Clusters of cases,0
Oman,43 929,1 374,193,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,32 672,348,826,7,Clusters of cases,0
Bahrain,28 410,573,95,1,Clusters of cases,0
Morocco,13 288,319,230,1,Clusters of cases,0
Sudan,9 663,0,604,0,Community transmission,1
Djibouti,4 736,21,55,0,Clusters of cases,0
Somalia,2 944,0,90,0,Sporadic cases,1
Lebanon,1 830,34,35,0,Clusters of cases,0
Yemen,1 244,19,336,10,Community transmission,0
Tunisia,1 181,3,50,0,Sporadic cases,0
Jordan,1 147,11,10,1,Clusters of cases,0
Libya,918,27,27,1,Clusters of cases,0
Syrian Arab Republic,328,16,10,1,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,3 689,272,15,4,Clusters of cases,0
Europe,,,,,,
Russian Federation,674 515,6 632,10 027,168,Clusters of cases,0
The United Kingdom,284 280,519,44 131,136,Community transmission,0
Spain,250 545,442,28 385,17,Clusters of cases,0
Italy,241 184,223,34 833,15,Community transmission,0
Turkey,203 456,1 172,5 186,19,Community transmission,0
Germany,196 096,422,9 010,7,Clusters of cases,0
France,158 734,448,29 808,17,Community transmission,0
Sweden,71 419,780,5 420,9,Community transmission,0
Belarus,62 997,299,412,7,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,61 838,111,9 771,6,Community transmission,0
Netherlands,50 432,75,6 111,2,Community transmission,0
Ukraine,47 677,914,1 227,15,Community transmission,0
Kazakhstan,45 719,1 644,214,26,Clusters of cases,0
Portugal,43 156,374,1 598,11,Community transmission,0
Poland,35 405,259,1 507,15,Community transmission,0
Switzerland,32 017,133,1 685,0,Community transmission,0
Romania,28 166,420,1 708,21,Community transmission,0
Armenia,27 900,580,477,8,Community transmission,0
Israel,27 489,1 131,324,4,Pending,0
Ireland,25 498,9,1 740,2,Clusters of cases,0
Azerbaijan,19 267,583,235,7,Clusters of cases,0
Austria,18 073,121,705,0,Community transmission,0
Republic of Moldova,17 445,295,576,13,Community transmission,0
Serbia,15 504,309,298,11,Pending,0
Denmark,12 832,17,606,0,Community transmission,0
Czechia,12 319,141,352,1,Clusters of cases,0
Uzbekistan,9 500,301,29,2,Clusters of cases,0
Norway,8 895,0,251,0,Clusters of cases,1
Finland,7 242,1,329,1,Pending,0
Kyrgyzstan,7 094,327,78,2,Clusters of cases,0
North Macedonia,6 787,144,328,7,Clusters of cases,0
Tajikistan,6 058,53,52,0,Pending,0
Bulgaria,5 497,182,239,7,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,4 960,172,190,2,Community transmission,0
Luxembourg,4 447,52,110,0,Clusters of cases,0
Hungary,4 172,6,588,1,Community transmission,0
Greece,3 486,28,192,0,Clusters of cases,0
Croatia,3 008,96,112,2,Sporadic cases,0
Albania,2 819,67,74,2,Clusters of cases,0
Estonia,1 991,1,69,0,Clusters of cases,0
Iceland,1 855,5,10,0,Community transmission,0
Lithuania,1 828,3,79,1,Community transmission,0
Slovakia,1 720,20,28,0,Clusters of cases,0
Slovenia,1 649,16,111,0,Clusters of cases,0
Latvia,1 122,0,30,0,Sporadic cases,1
Cyprus,999,0,19,0,Clusters of cases,2
Georgia,946,3,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,15
San Marino,713,0,42,0,Community transmission,14
Malta,672,2,9,0,Sporadic cases,0
Montenegro,663,47,13,1,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,27
Liechtenstein,84,1,1,0,Pending,0
Holy See,12,0,0,0,Sporadic cases,58
Territoriesii,,,,,,
Kosovo[1],3 135,114,45,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,43
Jersey,319,0,31,0,Community transmission,8
Guernsey,252,0,13,0,Community transmission,62
Faroe Islands,187,0,0,0,Pending,71
Gibraltar,178,0,0,0,Clusters of cases,1
Greenland,13,0,0,0,Pending,36
South-East Asia,,,,,,
India,648 315,22 771,18 655,442,Clusters of cases,0
Bangladesh,156 391,3 114,1 968,42,Community transmission,0
Indonesia,60 695,1 301,3 036,49,Community transmission,0
Nepal,15 259,740,32,1,Sporadic cases,0
Thailand,3 185,5,58,0,Clusters of cases,0
Maldives,2 410,10,8,0,Clusters of cases,0
Sri Lanka,2 069,3,11,0,Clusters of cases,0
Myanmar,306,2,6,0,Clusters of cases,0
Bhutan,78,1,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,No cases,71
Western Pacific,,,,,,
China,85 287,9,4 648,0,Clusters of cases,0
Singapore,44 479,169,26,0,Clusters of cases,0
Philippines,40 336,1 531,1 280,6,Community transmission,0
Japan,19 282,214,977,1,Clusters of cases,0
Republic of Korea,13 030,63,283,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 648,5,121,0,Clusters of cases,0
Australia,8 255,254,104,0,Clusters of cases,0
New Zealand,1 180,0,22,0,Clusters of cases,2
Viet Nam,355,0,0,0,Clusters of cases,6
Mongolia,220,0,0,0,Sporadic cases,4
Brunei Darussalam,141,0,3,0,No cases,57
Cambodia,141,0,0,0,Sporadic cases,5
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,82
Fiji,18,0,0,0,Sporadic cases,74
Papua New Guinea,11,0,0,0,Sporadic cases,8
Territoriesii,,,,,,
Guam,278,6,5,0,Clusters of cases,0
French Polynesia,62,0,0,0,Sporadic cases,6
Northern Mariana Islands,31,0,2,0,Pending,1
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,24
Subtotal for all regions,10 921 583,212 326,522 998,5 134,,
Other*,741,0,13,0,Not applicable,-
Grand total,10 922 324,212 326,523 011,5 134,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,"Update 4 July 2020, Norway: Counts adjusted retrospectively by national authorities: 7"
,cases excluded on 3 July.
•,"Update 4 July 2020, Faroe Islands: Counts adjusted retrospectively by national"
,authorities between 5 March and 22 March.
•,Erratum 4 July 2020: In Figure 1 and Figure 2 of the initial publication of this situation
,report data was inaccurately reflected. The figures have now been updated.
