Coronavirus disease,,
(COVID-19),,
Situation Report – 170,,
"Data as received by WHO from national authorities by 10:00 CEST, 8 July 2020",,
Highlights,,
WHO experts will travel to China to work together with their Chinese counterparts to prepare,,
scientific plans for identifying the zoonotic source of the SARS-COV-2 virus. The experts will,,
develop the scope and terms of reference for a WHO-led international mission.,,
WHO has delivered $1.6 million worth of essential COVID-19 medical supplies and equipment to,,
"Afghanistan, a country with a health system facing severe challenges. The shipment,",,
"amounting to a total of 9.5 tons, includes personal protective equipment, PCR machines,",,
"oxygen concentrator machines, and stretchers, as well as other equipment. It will bolster efforts",,
to keep frontline medical staff safe and improve testing capacity in the country.,,
Burkina Faso has resumed polio vaccination campaigns under strict COVID-19 prevention,,
"measures. ""We cannot wait for the COVID-19 pandemic to be contained to resume",,
"immunization activities."" said Dr Matshidiso Moeti, WHO Regional Director for Africa.",,
"As the region of the Americas reports 100,000 cases of COVID-19 a day, the Director of the WHO",,
"Regional Office of the Americas, Dr Carissa F. Etienne, has called for strong coordination across",,
"countries, evidence to guide leaders’ actions and for people to protect themselves and others.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,11 669 259 cases (168 957),539 906 deaths (4 147)
Africa,397 942 cases (15 379),7 415 deaths (276)
Americas,6 004 685 cases (89 134),268 828 deaths (2 092)
Eastern Mediterranean,1 204 698 cases (17 078),28 664 deaths (562)
Europe,2 827 789 cases (17 941),201 255 deaths (604)
South-East Asia,1 001 655 cases (27 266),26 224 deaths (605)
Western Pacific,231 749 cases (2 159),7 507 deaths (8)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 2 July to 8 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 8 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
8 July 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Angola,386,33,21,2,Clusters of cases,0
Mauritius,342,0,10,0,Clusters of cases,1
Botswana,314,0,1,0,Clusters of cases,1
Comoros,313,2,7,0,Community transmission,0
Eritrea,215,0,0,0,Sporadic cases,5
Burundi,191,0,1,0,Clusters of cases,4

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Lesotho 91 0 0 0 Sporadic cases 2,,,,,,
Seychelles 91 10 0 0 Clusters of cases 0,,,,,,
Gambia,61,0,3,0,Sporadic cases,1
Territoriesii,,,,,,
Mayotte,2 688,9,36,0,Clusters of cases,0
Réunion,551,1,3,1,Clusters of cases,0
Americas,,,,,,
United States of America,2 923 432,46 194,129 963,320,Community transmission,0
Brazil,1 623 284,20 229,65 487,620,Community transmission,0
Peru,305 703,2 985,10 772,183,Community transmission,0
Chile,301 019,2 462,6 434,50,Community transmission,0
Mexico,261 750,4 902,31 119,480,Community transmission,0
Colombia,120 281,3 171,4 210,146,Community transmission,0
Canada,105 935,399,8 693,9,Community transmission,0
Argentina,80 447,2 632,1 602,79,Community transmission,0
Ecuador,63 245,865,4 873,52,Community transmission,0
Bolivia (Plurinational State of),40 509,1 212,1 476,42,Community transmission,0
Panama,39 334,1 185,770,23,Community transmission,0
Dominican Republic,38 430,302,821,17,Community transmission,0
Honduras,24 665,722,656,17,Community transmission,0
Guatemala,23 972,724,981,34,Community transmission,0
El Salvador,8 307,280,229,6,Community transmission,0
Venezuela (Bolivarian Republic of),7 411,242,68,4,Community transmission,0
Haiti,6 371,38,113,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,5 241,245,23,4,Clusters of cases,0
Paraguay,2 502,46,20,0,Community transmission,0
Cuba,2 395,15,86,0,Clusters of cases,0
Nicaragua,2 182,0,83,0,Community transmission,6
Uruguay,960,4,29,1,Clusters of cases,0
Jamaica,737,5,10,0,Clusters of cases,0
Suriname,614,10,15,1,Clusters of cases,0
Guyana,278,5,16,1,Clusters of cases,0
Trinidad and Tobago,133,0,8,0,Sporadic cases,1
Bahamas,104,0,11,0,Clusters of cases,22
Barbados,98,0,7,0,Clusters of cases,1
Antigua and Barbuda,70,2,3,0,Clusters of cases,0
Belize,30,0,2,0,Sporadic cases,3
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,20
Grenada,23,0,0,0,Clusters of cases,42
Saint Lucia,22,0,0,0,Sporadic cases,4
Dominica,18,0,0,0,Clusters of cases,25
Saint Kitts and Nevis,16,0,0,0,No cases,2
Territoriesii,,,,,,
Puerto Rico,8 714,129,157,2,Community transmission,0
French Guiana,5 178,124,21,1,Community transmission,0
Martinique,249,0,14,0,Clusters of cases,3
Cayman Islands,201,0,1,0,Clusters of cases,5
Guadeloupe,184,0,14,0,Clusters of cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,17
United States Virgin Islands,116,4,6,0,Clusters of cases,0
Aruba,105,0,3,0,No cases,1
Sint Maarten,78,0,15,0,No cases,4
Turks and Caicos Islands,49,1,2,0,Clusters of cases,0
Saint Martin,44,0,3,0,Sporadic cases,3
Curaçao,25,0,1,0,No cases,7
Falkland Islands (Malvinas),13,0,0,0,No cases,73
Montserrat,11,0,1,0,No cases,85
British Virgin Islands,8,0,1,0,No cases,53
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,43
Saint Barthélemy,6,0,0,0,No cases,99
Anguilla,3,0,0,0,No cases,95
Saint Pierre and Miquelon,1,0,0,0,No cases,91
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),245 688,2 637,11 931,200,Community transmission,0
Pakistan,237 489,2 980,4 922,83,Clusters of cases,0
Saudi Arabia,217 108,3 392,2 017,49,Clusters of cases,0
Qatar,100 945,600,134,1,Community transmission,0
Egypt,77 279,1 057,3 489,67,Clusters of cases,0
Iraq,64 701,2 426,2 685,118,Community transmission,0
United Arab Emirates,52 600,532,326,2,Community transmission,0
Kuwait,51 245,601,377,4,Clusters of cases,0
Oman,48 997,1 262,224,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,33 594,210,936,16,Clusters of cases,0
Bahrain,30 321,500,98,0,Clusters of cases,0
Morocco,14 607,228,240,3,Clusters of cases,0
Sudan,9 997,103,622,6,Community transmission,0
Djibouti,4 878,56,55,0,Clusters of cases,0
Somalia,3 015,9,92,0,Sporadic cases,0
Lebanon,1 907,22,36,0,Clusters of cases,0
Yemen,1 307,13,349,3,Community transmission,0
Tunisia,1 205,6,50,0,Sporadic cases,0
Libya,1 182,136,35,3,Clusters of cases,0
Jordan,1 169,2,10,0,Clusters of cases,0
Syrian Arab Republic,372,0,14,0,Community transmission,1
Territoriesii,,,,,,
occupied Palestinian territory,5 092,306,22,1,Clusters of cases,0
Europe,,,,,,
Russian Federation,700 792,6 562,10 667,173,Clusters of cases,0
The United Kingdom,286 353,581,44 391,155,Community transmission,0
Spain,252 130,341,28 392,4,Clusters of cases,0
Italy,241 956,137,34 899,30,Community transmission,0
Turkey,207 897,1 053,5 260,19,Community transmission,0
Germany,197 341,397,9 036,12,Clusters of cases,0
France,159 909,341,29 843,12,Community transmission,0
Sweden,73 344,283,5 447,14,Community transmission,0
Belarus,64 003,199,436,7,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,62 123,65,9 776,2,Community transmission,0
Kazakhstan,51 059,1 376,264,0,Clusters of cases,0
Netherlands,50 639,37,6 123,4,Community transmission,0
Ukraine,50 414,807,1 307,24,Community transmission,0
Portugal,44 416,287,1 629,9,Community transmission,0
Poland,36 412,257,1 528,7,Community transmission,0
Switzerland,32 284,54,1 685,0,Community transmission,0
Israel,31 137,1 082,336,5,Pending,0
Armenia,29 820,535,521,18,Community transmission,0
Romania,29 620,397,1 799,31,Community transmission,0
Ireland,25 538,7,1 743,2,Clusters of cases,0
Azerbaijan,21 374,537,265,7,Clusters of cases,0
Austria,18 415,89,706,0,Community transmission,0
Republic of Moldova,18 141,235,604,6,Community transmission,0
Serbia,16 719,299,330,13,Pending,0
Denmark,12 888,10,609,2,Community transmission,0
Czechia,12 685,119,351,1,Clusters of cases,0
Uzbekistan,10 838,379,41,3,Clusters of cases,0
Norway,8 936,6,251,0,Clusters of cases,0
Kyrgyzstan,8 486,345,112,13,Clusters of cases,0
Finland,7 262,5,329,0,Pending,0
North Macedonia,7 243,119,351,5,Clusters of cases,0
Tajikistan,6 315,53,53,0,Pending,0
Bulgaria,6 102,188,254,4,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,5 618,225,206,13,Community transmission,0
Luxembourg,4 603,61,110,0,Clusters of cases,0
Hungary,4 210,21,589,0,Community transmission,0
Greece,3 589,27,193,1,Clusters of cases,0
Croatia,3 272,52,113,0,Sporadic cases,0
Albania,3 106,68,83,2,Clusters of cases,0
Estonia,1 995,1,69,0,Clusters of cases,0
Iceland,1 873,7,10,0,Community transmission,0
Lithuania,1 844,3,79,0,Community transmission,0
Slovakia,1 767,2,28,0,Clusters of cases,0
Slovenia,1 739,23,111,0,Clusters of cases,0
Latvia,1 134,7,30,0,Sporadic cases,0
Cyprus,1 005,1,19,0,Clusters of cases,0
Georgia,963,5,15,0,Sporadic cases,0
Montenegro,907,66,17,3,Clusters of cases,0
Andorra,855,0,52,0,Community transmission,19
San Marino,713,0,42,0,Community transmission,18
Malta,673,1,9,0,Sporadic cases,0
Monaco,99,0,1,0,Sporadic cases,31
Liechtenstein,85,0,1,0,Pending,1
Holy See,12,0,0,0,Sporadic cases,62
Territoriesii,,,,,,
Kosovo[1],3 843,183,72,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,47
Jersey,325,5,31,0,Community transmission,0
Guernsey,252,0,13,0,Community transmission,66
Faroe Islands,188,1,0,0,Pending,0
Gibraltar,179,0,0,0,Clusters of cases,1
Greenland,13,0,0,0,Pending,40
South-East Asia,,,,,,
India,742 417,22 752,20 642,482,Clusters of cases,0
Bangladesh,168 645,3 027,2 151,55,Community transmission,0
Indonesia,66 226,1 268,3 309,68,Community transmission,0
Nepal,16 168,204,35,0,Sporadic cases,0
Thailand,3 197,2,58,0,Clusters of cases,0
Maldives,2 501,10,12,0,Clusters of cases,0
Sri Lanka,2 081,3,11,0,Clusters of cases,0
Myanmar,316,0,6,0,Clusters of cases,1
Bhutan,80,0,0,0,Sporadic cases,2
Timor-Leste,24,0,0,0,No cases,75
Western Pacific,,,,,,
China,85 366,21,4 648,0,Clusters of cases,0
Philippines,47 873,1 540,1 309,6,Community transmission,0
Singapore,45 140,157,26,0,Clusters of cases,0
Japan,20 174,193,980,2,Clusters of cases,0
Republic of Korea,13 244,63,285,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,8 755,169,106,0,Clusters of cases,0
Malaysia,8 674,6,121,0,Clusters of cases,0
New Zealand,1 187,1,22,0,Clusters of cases,0
Viet Nam,369,0,0,0,Clusters of cases,1
Mongolia,225,5,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,No cases,61
Cambodia,141,0,0,0,Sporadic cases,9
Fiji,21,2,0,0,Sporadic cases,0
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,86
Papua New Guinea,11,0,0,0,Sporadic cases,12
Territoriesii,,,,,,
Guam,295,2,5,0,Clusters of cases,0
,62,0,0,0,Sporadic cases,10
French Polynesia,,,,,,
Northern Mariana Islands,31,0,2,0,Pending,5
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,28
Subtotal for all regions,11 668 518,168 957,539 893,4 147,,
Other*,741,0,13,0,Not applicable,-
Grand total,11 669 259,168 957,539 906,4 147,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
• None,
