Coronavirus disease,,
(COVID-19),,
Situation Report – 148,,
"Data as received by WHO from national authorities by 10:00 CEST, 16 June 2020",,
Highlights,,
"WHO Director-General Dr Tedros, in his regular media briefing yesterday, stressed that",,
"“Despite the ongoing global response to the COVID-19 pandemic, we cannot lose sight of",,
"other significant public health issues, including influenza”. WHO urges countries to",,
address the sharp decline in influenza surveillance and testing during the COVID-19,,
"pandemic, especially as the southern hemisphere enters the flu season.",,
"Yemen is the world’s worst humanitarian crisis, and it is now facing another major threat",,
to health security — COVID-19. A health care worked asked Yemenis to be extremely vigilant,,
"and protect themselves, and urged them to stay at home as health care workers put their lives",,
at unprecedented risk to save lives.,,
"In today’s Subject in Focus, we look at the WHO Information Network for Epidemics (EPI-WIN),",,
which is tackling the spread of mis- and dis-information and rumours during the COVID-19,,
pandemic.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,7 941 791 cases (118 502),434 796 deaths (3 255)
Africa,181 903 cases (6 400),4 235 deaths (124)
Americas,3 841 609 cases (60 071),203 574 deaths (1 726)
Eastern Mediterranean,796 759 cases (18 559),17 558 deaths (481)
Europe,2 434 184 cases (17 264),188 779 deaths (429)
South-East Asia,486 673 cases (15 281),13 409 deaths (482)
Western Pacific,199 922 cases (927),7 228 deaths (13)

Subject in Focus: The WHO Information Network for epidemics –
listening to our stakeholders
"Since its declaration of a Public Health Emergency of International Concern (30 January 2020),"
"WHO has coordinated global response efforts, working with other United Nations agencies,"
national governments and a host of other partners. One of the primary objectives of WHO’s
Information Network for Epidemics (EPI-WIN) in the COVID-19 response is to manage
"“infodemics”, which can spread mis- and dis-information and rumours during a health"
"emergency, potentially hamper an effective response or be harmful to public health."
Infodemics management includes the use of trusted amplifiers in societies to give a wider
range of audiences the knowledge they need to take preventive measures EPI-WIN holds
technical webinars to engage with these amplifiers. Sixty webinars have been organised
"since January 2020 featuring over 270 subject matter experts and panellists. In total, the"
"webinars have reached over 12,000 participants from 121 countries."
Figure 1: Data gathered from a total of 261 respondents through surveys following both
webinars
EPI-WIN has also put in place a basic monitoring and evaluation plan to assess the webinars’
"effectiveness, identify areas for improvement, measure stakeholders’ satisfaction and track"
audience attitudes and behaviour during the COVID-19 response.

Results
"On 29 May and 2 June 2020, WHO hosted two webinars, entitled “returning to work” (1400"
participants) and “Vaccines—the science” (600 participants); questionnaires were sent to
"samples of participants, with 192 and 55 respondents completing the survey respectively. The"
surveys included 20 questions asking participants to indicate whether the webinar met their
"expectations on a five-point scale (1: fully met, to 5: not met), 65% gave a score of 1 or 2,"
"indicating that expectations had been met. Questions also covered demographics (i.e. age,"
"gender and country of residence), ‘amplification potential’ (i.e. participants’ social media"
"engagement, outreach potential for further information dissemination, and the sentiment of"
pandemic in their professional environment.
Fostering a culture of continuous learning
Eighty percent of the respondents were satisfied (their questions addressed during the
"webinars), nevertheless, one lesson captured from the surveys was that innovative ways to"
facilitate and encourage greater interaction between participants should be explored. One
"solution in the making is to develop a community of practice platform, to complement EPI-"
WIN webinars.
Further information on WHO’s work relating to vaccine research can be found on the R&D
Blueprint and COVID-19 webpage.

Surveillance
"Figure 2. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 10 June to 16 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 3. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 16 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
16 June 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 262,14,84,0,Clusters of cases,0
Costa Rica,1 715,53,12,0,Clusters of cases,0
Nicaragua,1 655,0,55,0,Community transmission,5
Paraguay,1 296,7,12,1,Community transmission,0
Uruguay,848,1,23,0,Clusters of cases,0
Jamaica,617,2,10,0,Clusters of cases,0
Suriname,208,21,4,1,Clusters of cases,0
Guyana,159,0,12,0,Clusters of cases,2
Trinidad and Tobago,123,6,8,0,Sporadic cases,0
Bahamas,104,1,11,0,Clusters of cases,0
Barbados,97,1,7,0,Clusters of cases,0
Saint Vincent and the Grenadines,27,0,0,0,Sporadic cases,7
Antigua and Barbuda,26,0,3,0,Clusters of cases,2
Grenada,23,0,0,0,Clusters of cases,20
Belize,21,0,2,0,Sporadic cases,1
Saint Lucia,19,0,0,0,Sporadic cases,10
Dominica,18,0,0,0,Clusters of cases,3
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,56
Territoriesii,,,,,,
Puerto Rico,5 890,79,147,0,Community transmission,0
French Guiana,1 326,71,3,0,Community transmission,0
Martinique,202,0,14,0,Clusters of cases,9
Cayman Islands,187,0,1,0,Clusters of cases,2
Guadeloupe,171,0,14,0,Clusters of cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,144,0,9,0,Clusters of cases,1
Aruba,101,0,3,0,No cases,41
Sint Maarten,77,0,15,0,Sporadic cases,10
United States Virgin Islands,72,0,6,0,Clusters of cases,5
Saint Martin,41,0,3,0,Sporadic cases,16
Curaçao,22,0,1,0,Sporadic cases,5
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,51
Turks and Caicos Islands,12,0,1,0,Sporadic cases,49
Montserrat,11,0,1,0,Sporadic cases,63
British Virgin Islands,8,0,1,0,Sporadic cases,31
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,21
Saint Barthélemy,6,0,0,0,No cases,77
Anguilla,3,0,0,0,Sporadic cases,73
Saint Pierre and Miquelon,1,0,0,0,No cases,69
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),189 876,2 449,8 950,113,Community transmission,0
Pakistan,148 921,4 443,2 839,110,Clusters of cases,0
Saudi Arabia,132 048,4 507,1 011,39,Clusters of cases,0
Qatar,80 876,1 274,76,3,Community transmission,0
Egypt,46 289,1 691,1 672,97,Clusters of cases,0
United Arab Emirates,42 636,342,291,2,Pending,0
Kuwait,36 431,511,298,2,Clusters of cases,0
Afghanistan,25 633,106,484,8,Clusters of cases,0
Oman,24 524,1 043,108,4,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Iraq,21 315,1 106,652,45,Clusters of cases,0
Bahrain,19 013,469,46,3,Clusters of cases,0
Morocco,8 885,92,212,0,Clusters of cases,0
Sudan,7 435,215,468,9,Community transmission,0
Djibouti,4 501,36,43,0,Clusters of cases,0
Somalia,2 642,47,88,0,Sporadic cases,0
Lebanon,1 464,18,32,0,Clusters of cases,0
Tunisia,1 110,14,49,0,Community transmission,0
Jordan,979,18,9,0,Clusters of cases,0
Yemen,848,116,209,44,Pending,0
Libya,467,49,10,2,Clusters of cases,0
Syrian Arab Republic,177,0,6,0,Community transmission,1
Territoriesii,,,,,,
occupied Palestinian territory,689,13,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,545 458,8 248,7 284,193,Clusters of cases,0
The United Kingdom,296 861,968,41 736,38,Community transmission,0
Spain,244 109,181,27 136,0,Community transmission,0
Italy,237 290,301,34 371,26,Community transmission,0
Germany,186 839,378,8 800,9,Community transmission,0
Turkey,179 831,1 592,4 825,18,Community transmission,0
France,152 819,52,29 373,30,Community transmission,0
Belgium,60 100,71,9 661,6,Community transmission,0
Belarus,54 680,707,312,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Sweden,52 383,769,4 891,17,Community transmission,0
Netherlands,48 783,0,6 059,0,Community transmission,1
Portugal,37 036,346,1 520,3,Community transmission,0
Ukraine,32 476,666,913,12,Community transmission,0
Switzerland,31 048,14,1 676,0,Community transmission,0
Poland,29 788,396,1 256,9,Community transmission,0
Ireland,25 321,18,1 706,0,Community transmission,0
Romania,22 165,166,1 427,17,Community transmission,0
Israel,19 121,113,302,2,Pending,0
Armenia,17 489,425,293,8,Community transmission,0
Austria,17 065,27,678,1,Community transmission,0
Kazakhstan,15 192,383,81,4,Clusters of cases,0
Serbia,12 367,57,255,1,Pending,0
Denmark,12 217,24,598,1,Community transmission,0
Republic of Moldova,11 879,139,417,11,Community transmission,0
Azerbaijan,10 324,367,122,3,Clusters of cases,0
Czechia,10 064,40,330,1,Clusters of cases,0
Norway,8 631,25,242,0,Clusters of cases,0
Finland,7 108,4,326,0,Pending,0
Uzbekistan,5 293,190,19,0,Clusters of cases,0
Tajikistan,5 097,62,50,0,Pending,0
North Macedonia,4 157,100,193,5,Clusters of cases,0
Hungary,4 077,1,565,2,Community transmission,0
Luxembourg,4 072,2,110,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,3 341,51,176,2,Clusters of cases,0
Greece,3 134,13,184,1,Clusters of cases,0
Bosnia and Herzegovina,3 039,38,164,1,Community transmission,0
Kyrgyzstan,2 472,100,29,2,Clusters of cases,0
Croatia,2 254,2,107,0,Sporadic cases,0
Estonia,1 974,1,69,0,Clusters of cases,0
Iceland,1 810,0,10,0,Community transmission,1
Lithuania,1 773,5,76,1,Community transmission,0
Albania,1 672,82,37,1,Clusters of cases,0
Slovakia,1 552,4,28,0,Clusters of cases,0
Slovenia,1 496,1,109,0,Clusters of cases,0
Latvia,1 097,0,28,0,Clusters of cases,2
Cyprus,985,2,18,0,Clusters of cases,0
Georgia,879,0,14,0,Community transmission,1
Andorra,853,0,51,0,Community transmission,3
San Marino,695,0,42,0,Community transmission,11
Malta,649,3,9,0,Sporadic cases,0
Montenegro,326,1,9,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,9
Liechtenstein,83,0,1,0,Pending,51
Holy See,12,0,0,0,Sporadic cases,40
Territoriesii,,,,,,
Kosovo[1],1 572,129,23,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,25

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,313,0,30,0,Community transmission,6
Guernsey,252,0,13,0,Community transmission,44
Faroe Islands,187,0,0,0,Pending,53
Gibraltar,176,0,0,0,Clusters of cases,7
Greenland,13,0,0,0,Pending,18
South-East Asia,,,,,,
India,343 091,10 667,9 900,380,Clusters of cases,0
Bangladesh,90 619,3 099,1 209,38,Community transmission,0
Indonesia,39 294,1 017,2 198,64,Community transmission,0
Nepal,6 211,451,19,0,Sporadic cases,0
Thailand,3 135,0,58,0,Clusters of cases,2
Maldives,2 065,30,8,0,Clusters of cases,0
Sri Lanka,1 905,16,11,0,Clusters of cases,0
Myanmar,262,0,6,0,Clusters of cases,1
Bhutan,67,1,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,Clusters of cases,53
Western Pacific,,,,,,
China,84 823,45,4 645,0,Clusters of cases,0
Singapore,40 818,214,26,0,Clusters of cases,0
Philippines,26 420,490,1 098,10,Community transmission,0
Japan,17 587,85,927,2,Clusters of cases,0
Republic of Korea,12 155,34,278,1,Clusters of cases,0
Malaysia,8 494,41,121,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 335,15,102,0,Clusters of cases,0
New Zealand,1 156,2,22,0,Clusters of cases,0
Viet Nam,334,0,0,0,Clusters of cases,2
Mongolia,197,0,0,0,Sporadic cases,3
Brunei Darussalam,141,0,2,0,Clusters of cases,39
Cambodia,128,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,64
Fiji,18,0,0,0,Sporadic cases,56
Papua New Guinea,8,0,0,0,Sporadic cases,54
Territoriesii,,,,,,
Guam,178,1,5,0,Clusters of cases,0
,60,0,0,0,Sporadic cases,41
French Polynesia,,,,,,
Northern Mariana Islands,30,0,2,0,Pending,6
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,6
Subtotal for all regions,7 941 050,118 502,434 783,3 255,,
Other*,741,0,13,0,Not applicable,-
Grand total,7 941 791,118 502,434 796,3 255,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. and. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,"Note: 16 June 2020, Beijing, China: The investigation of a cluster of COVID-19 cases in"
,"Beijing associated with a wholesale market continues. As of 16 June, 10AM CEST,"
,"Chinese authorities have reported a total of 108 cases since 11 June, including 2 linked"
,cases in Liaoning Province. WHO is closely monitoring the situation and is in close
,contact with national authorities in China.
