Coronavirus disease,,
(COVID-19),,
Situation Report – 142,,
"Data as received by WHO from national authorities by 10:00 CEST, 10 June 2020",,
Highlights,,
The WHO Regional Office for the Americas will support the Ministry of Health and the Advisory Team of the,,
Venezuelan National Assembly to seek funds for COVID-19 Response. “COVID-19 has been a problem for most,,
"countries, but this pandemic also provides a good opportunity to pursue health as a bridge to peace"", said Dr",,
"Carissa F. Etienne, the Regional Director for the Americas.",,
"Dr Carissa F. Etienne has also noted, “In South America, our response to the pandemic will be impacted by the",,
"arrival of winter, while hurricane season will complicate our efforts in North and Central America, and",,
especially in the Caribbean”. The region needs to prepare to combat the effects of winter and hurricanes on,,
COVID-19 response.,,
"The WHO Regional Office for Europe is coordinating a large-scale COVID-19 response operation in Tajikistan,",,
"involving emergency medical teams (EMTs) and mobile laboratories. As part of the operation, WHO will",,
"mobilize medical and laboratory specialists from Germany, the Russian Federation and the United Kingdom,",,
"who will be deployed to Tajikistan during the coming weeks, upon request from the government.",,
"In today’s ‘Subject in Focus’ below, we provide an update on operations support and logistics supplies.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,7 145 539 cases (105 621),408 025 deaths (3 629)
Africa,145 287 cases (4 789),3 493 deaths (141)
Americas,3 415 174 cases (48 923),185 863 deaths (1 913)
Eastern Mediterranean,677 338 cases (18 724),15 246 deaths (333)
Europe,2 321 147 cases (17 786),185 537 deaths (866)
South-East Asia,392 674 cases (14 556),10 741 deaths (365)
Western Pacific,193 178 cases (843),7 132 deaths (11)

Subject in Focus: WHO Operations Support and Logistics update on supplies for
COVID-19 support
Personal protective equipment supplies
"To date, WHO has shipped more than 5 million items of personal protective equipment (PPE) to 112 countries."
"Through the PPE purchasing consortium, WHO has secured large volumes of PPE and is currently in the process"
"of shipping more than 149 million additional items to 138 countries, including a donation of 100 million medical"
masks and one million N95 respirators from the Jack Ma Foundation.
"With South America and the Caribbean emerging as new centres of the COVID-19 pandemic, WHO is"
prioritizing shipping a massive volume of PPE (6 000 m3) to its Regional Office for the Americas for distribution
to countries in the region. About 24.7 million PPE items procured by WHO are being allocated for shipment to
"the Region, along with 26 million medical masks and over 420 000 N95 respirators donated by the Jack Ma"
Foundation.
"For the Eastern Mediterranean Region, 16.7 million PPE items are being prepared for shipping to countries in"
the Region.
"In the European Region, 6.8 million PPE items are being shipped urgently to the priority countries of Ukraine"
and Belarus.
Diagnostics
"Through the diagnostics purchasing consortium, WHO has received commitments from suppliers for 16 million"
manual PCR tests.
"To date, WHO has placed orders for 4 million manual PCR tests and 5.3 million sample collection kits. These are"
"currently being produced and prepared for shipment. Shipments have begun last week, with the remaining"
quantities to be dispatched over the coming weeks.
"Through the same consortium, suppliers have made available 3.8 million automated tests for UNICEF to"
"procure. To date, UNICEF has placed orders for more than one million tests and delivered 216 000 tests to 34"
countries. Another 226 000 tests are en route to 30 countries.
Biomedical Equipment
"Through the BioMed consortium, WHO has placed orders for 14 000 oxygen concentrators and 9 700 pulse"
"oximeters, which are being prepared for shipment."
"Also, through the consortium, UNICEF has placed orders for 10 000 oxygen concentrators, with 6 000 being"
prepared for shipment.
"The World Food Programme, which is leading the distribution and shipment of supplies for the United Nations"
"COVID-19 Supply Chain, has to date shipped 11 478 m3 of supplies to support the COVID-19 response for 27"
organizations in 121 countries.

Surveillance
"Figure 1. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 10 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 10 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 205,5,83,0,Clusters of cases,0
Costa Rica,1 342,24,10,0,Clusters of cases,0
Nicaragua,1 309,0,46,0,Community transmission,6
Paraguay,1 187,42,11,0,Community transmission,0
Uruguay,845,0,23,0,Clusters of cases,2
Jamaica,598,0,10,0,Clusters of cases,1
Guyana,154,0,12,0,Clusters of cases,2
Suriname,133,5,2,0,Clusters of cases,0
Trinidad and Tobago,117,0,8,0,Sporadic cases,9
Bahamas,103,0,11,0,Clusters of cases,3
Barbados,92,0,7,0,Clusters of cases,16
Saint Vincent and the Grenadines,27,0,0,0,Sporadic cases,1
Antigua and Barbuda,25,0,3,0,Clusters of cases,37
Grenada,23,0,0,0,Clusters of cases,14
Belize,19,0,2,0,Sporadic cases,3
Saint Lucia,19,0,0,0,Sporadic cases,4
Dominica,16,0,0,0,Clusters of cases,60
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,50
Territoriesii,,,,,,
French Guiana,773,44,2,0,Clusters of cases,0
Martinique,202,0,14,0,Clusters of cases,3
Cayman Islands,171,7,1,0,Clusters of cases,0
Guadeloupe,164,0,14,0,Clusters of cases,4
Bermuda,141,0,9,0,Clusters of cases,7

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Aruba,101,0,3,0,No cases,35
Sint Maarten,77,0,15,0,Sporadic cases,4
United States Virgin Islands,71,0,6,0,Clusters of cases,5
Saint Martin,41,0,3,0,Sporadic cases,10
French Guiana,773,44,2,0,Clusters of cases,0
Curaçao,21,0,1,0,Sporadic cases,5
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,45
Turks and Caicos Islands,12,0,1,0,Sporadic cases,43
Montserrat,11,0,1,0,Sporadic cases,57
British Virgin Islands,8,0,1,0,Sporadic cases,25
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,15
Saint Barthélemy,6,0,0,0,Sporadic cases,71
Anguilla,3,0,0,0,Sporadic cases,67
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,63
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),175 927,2 095,8 425,74,Community transmission,0
Pakistan,113 702,5 385,2 255,83,Clusters of cases,0
Saudi Arabia,108 571,3 288,783,37,Clusters of cases,0
Qatar,71 879,1 721,62,5,Community transmission,0
United Arab Emirates,39 904,528,283,2,Pending,0
Egypt,36 829,1 385,1 306,35,Clusters of cases,0
Kuwait,33 140,630,273,4,Clusters of cases,0
Afghanistan,22 142,920,405,29,Clusters of cases,0
Oman,18 198,712,83,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,16 200,783,29,2,Clusters of cases,0
Iraq,14 268,787,392,22,Clusters of cases,0
Morocco,8 437,135,210,2,Clusters of cases,0
Sudan,6 427,183,389,17,Community transmission,0
Djibouti,4 331,53,34,3,Clusters of cases,0
Somalia,2 416,48,85,1,Sporadic cases,0
Lebanon,1 368,18,30,0,Clusters of cases,0
Tunisia,1 087,0,49,0,Community transmission,6
Jordan,845,14,9,0,Clusters of cases,0
Yemen,528,28,128,15,Pending,0
Libya,332,0,5,0,Clusters of cases,1
Syrian Arab Republic,146,2,6,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,661,9,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,493 657,8 404,6 358,216,Clusters of cases,0
The United Kingdom,289 144,1 741,40 883,286,Community transmission,0
Spain,241 966,249,27 136,0,Community transmission,0
Italy,235 561,283,34 043,79,Community transmission,0
Germany,184 861,318,8 729,18,Community transmission,0
Turkey,172 114,993,4 729,18,Community transmission,0
France,150 748,335,29 234,85,Community transmission,0
Belgium,59 437,89,9 619,10,Community transmission,0
Belarus,50 265,812,282,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Netherlands,47 903,164,6 031,15,Community transmission,0
Sweden,45 924,791,4 717,23,Community transmission,0
Portugal,35 306,421,1 492,7,Community transmission,0
Switzerland,30 905,16,1 662,2,Community transmission,0
Ukraine,28 381,525,833,23,Community transmission,0
Poland,27 560,400,1 183,17,Community transmission,0
Ireland,25 215,8,1 691,8,Community transmission,0
Romania,20 749,145,1 345,11,Community transmission,0
Israel,18 089,174,298,3,Pending,0
Austria,16 902,13,672,0,Community transmission,0
Armenia,14 103,428,227,10,Community transmission,0
Kazakhstan,13 319,245,61,3,Clusters of cases,0
Denmark,12 001,39,593,0,Community transmission,0
Serbia,11 965,69,250,0,Pending,0
Republic of Moldova,10 025,218,367,8,Community transmission,0
Czechia,9 751,54,328,0,Clusters of cases,0
Norway,8 563,16,239,0,Clusters of cases,0
Azerbaijan,8 191,315,98,5,Clusters of cases,0
Finland,7 025,24,324,1,Pending,0
Tajikistan,4 690,81,48,0,Pending,0
Uzbekistan,4 547,99,18,0,Clusters of cases,0
Luxembourg,4 046,6,110,0,Clusters of cases,0
Hungary,4 017,3,550,2,Community transmission,0
North Macedonia,3 242,87,157,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Greece,3 058,9,183,1,Clusters of cases,0
Bulgaria,2 889,79,167,3,Clusters of cases,0
Bosnia and Herzegovina,2 727,24,159,0,Community transmission,0
Croatia,2 247,0,106,2,Sporadic cases,5
Kyrgyzstan,2 093,38,26,2,Clusters of cases,0
Estonia,1 947,7,69,0,Clusters of cases,0
Iceland,1 807,0,10,0,Community transmission,2
Lithuania,1 727,7,72,1,Community transmission,0
Slovakia,1 531,1,28,0,Clusters of cases,0
Slovenia,1 486,1,108,0,Clusters of cases,0
Albania,1 341,42,34,0,Clusters of cases,0
Latvia,1 089,1,26,0,Clusters of cases,0
Cyprus,972,2,18,0,Clusters of cases,0
Andorra,852,0,51,0,Community transmission,5
Georgia,822,4,13,0,Community transmission,0
San Marino,695,0,42,0,Community transmission,5
Malta,634,4,9,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,35
Monaco,99,0,1,0,Sporadic cases,3
Liechtenstein,83,0,1,0,Pending,45
Holy See,12,0,0,0,Sporadic cases,34
Territoriesii,,,,,,
Kosovo[1],336,0,24,0,Pending,19
Jersey,313,2,30,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Guernsey,252,0,13,0,Community transmission,38
Faroe Islands,187,0,0,0,Pending,47
Gibraltar,176,0,0,0,Clusters of cases,1
Greenland,13,0,0,0,Pending,12
Jersey,313,2,30,0,Community transmission,0
South-East Asia,,,,,,
India,276 583,9 985,7 745,279,Clusters of cases,0
Bangladesh,71 675,3 171,975,45,Community transmission,0
Indonesia,33 076,1 043,1 923,40,Community transmission,0
Nepal,4 085,323,15,1,Sporadic cases,0
Thailand,3 125,4,58,0,Clusters of cases,0
Maldives,1 942,26,8,0,Clusters of cases,0
Sri Lanka,1 859,2,11,0,Clusters of cases,0
Myanmar,246,2,6,0,Clusters of cases,0
Bhutan,59,0,0,0,Sporadic cases,2
Timor-Leste,24,0,0,0,Clusters of cases,47
Western Pacific,,,,,,
China,84 641,3,4 645,0,Clusters of cases,0
Singapore,38 514,218,25,0,Clusters of cases,0
Philippines,22 992,518,1 017,6,Community transmission,0
Japan,17 251,41,919,3,Clusters of cases,0
Republic of Korea,11 902,50,276,2,Clusters of cases,0
Malaysia,8 336,7,117,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 267,2,102,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,19
Viet Nam,332,0,0,0,Clusters of cases,1
Mongolia,194,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,2,0,Clusters of cases,33
Cambodia,126,0,0,0,Sporadic cases,3
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,58
Fiji,18,0,0,0,Sporadic cases,50
Papua New Guinea,8,0,0,0,Sporadic cases,48
Territoriesii,,,,,,
Guam,172,1,5,0,Clusters of cases,0
,60,0,0,0,Sporadic cases,35
French Polynesia,,,,,,
Northern Mariana Islands,30,2,2,0,Pending,0
(Commonwealth of the),,,,,,
New Caledonia,21,1,0,0,Sporadic cases,0
Subtotal for all regions,7 144 798,105 621,408 012,3 629,,
Other*,741,0,13,0,Not applicable,-
Grand total,7 145 539,105 621,408 025,3 629,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible,,,,
"illness in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that",,,,
cannot be related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery,,,,
between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available,,,,
here and here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using",
different inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy,
"and reliability, all data are subject to continuous verification and change. Case detection, definitions,",
"testing strategies, reporting practice, and lag times differ between countries/territories/areas. These",
"factors, amongst others, influence the counts presented, with variable underestimation of true case",
"and death counts, and variable delays to reflecting these data at global level.",
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not,
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by",
initial capital letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security,
Council resolution 1244 (1999).,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in identifying,
when such adjustments occur. When additional details become available that allow the subtractions to,
"be suitably apportioned to previous days, graphics will be updated accordingly. Prior situation reports",
will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information becomes,
available. and. Differing degrees of transmission may be present within countries/territories/areas;,
classification is based on the highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
•,"Update 10 June 2020, Brazil: To align with the cumulative numbers of cases and deaths"
,"reported by national authorities, WHO is reporting the numbers of cases and deaths, available"
,here: https://covid.saude.gov.br/
