Coronavirus disease (COVID-19),,
Situation Report – 125,,
"Data as received by WHO from national authorities by 10:00 CEST, 24 May 2020",,
Highlights,,
"At least 80 million children under one at risk of diseases such as diphtheria, measles and polio as",,
"COVID-19 disrupts routine vaccination efforts, warn GAVI, WHO and UNICEF. Agencies call for joint",,
effort to safely deliver routine immunization and proceed with vaccination campaigns against,,
deadly vaccine-preventable diseases.,,
"WHO Director-General Dr Tedros, in his regular media briefing on 22 May, thanked all those who",,
"contributed to the COVID-19 Solidarity Response Fund. The Fund, launched with the United",,
"Nations Foundation and the Swiss Philanthropy Foundation, has so far raised more than U$214",,
"million from more than 375,000 individuals, corporations and foundations.",,
The WHO Regional Office for the Americas organized media sensitization sessions on reporting on,,
COVID-19 to increase journalists’ understanding of the underlying issues relating to the pandemic,,
and thus allow for more sensitive reporting.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,5 204 508 cases (101 502),337 687 deaths (4 286)
Africa,77 295 cases (3 039),2 073 deaths (33)
Americas,2 338 124 cases (55 636),138 116 deaths (2 932)
Eastern Mediterranean,415 806 cases (12 887),10 988 deaths (182)
Europe,2 006 984 cases (19 327),173 886 deaths (928)
South-East Asia,191 966 cases (9 688),5 748 deaths (192)
Western Pacific,173 621 cases (925),6 863 deaths (19)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 18 May to 24 May**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 24 May 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 24 May 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Mozambique,168,4,0,0,Clusters of cases,0
Benin,135,0,3,0,Community transmission,2
Malawi,83,1,4,1,Clusters of cases,0
Angola,60,0,3,0,Clusters of cases,2
Zimbabwe,56,5,4,0,Sporadic cases,0
Burundi,42,0,1,0,Clusters of cases,6
Eritrea,39,0,0,0,Sporadic cases,35
Comoros,34,0,1,0,Community transmission,4

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Botswana,29,0,1,0,Clusters of cases,2
Gambia,25,0,1,0,Sporadic cases,1
Namibia,20,1,0,0,Sporadic cases,0
Seychelles,11,0,0,0,Clusters of cases,47
Lesotho,2,0,0,0,Pending,1
Territoriesii,,,,,,
Mayotte,1 521,0,19,0,Clusters of cases,1
Réunion,452,3,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 568 448,20 475,94 011,1 088,Community transmission,0
Brazil,330 890,20 803,21 048,1 001,Community transmission,0
Peru,111 698,2 929,3 244,96,Community transmission,0
Canada,82 892,1 127,6 277,97,Community transmission,0
Chile,65 393,3 536,673,43,Community transmission,0
Mexico,62 527,2 960,6 989,479,Community transmission,0
Ecuador,36 258,430,3 096,40,Community transmission,0
Colombia,19 131,801,682,30,Community transmission,0
Dominican Republic,14 422,433,458,2,Community transmission,0
Argentina,10 649,718,439,20,Community transmission,0
Panama,10 267,151,295,4,Community transmission,0
Bolivia (Plurinational State of),5 579,392,230,15,Community transmission,0
Honduras,3 477,273,167,11,Community transmission,0
Guatemala,2 743,231,53,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,1 931,15,81,0,Clusters of cases,0
El Salvador,1 819,94,33,0,Community transmission,0
Venezuela (Bolivarian Republic of),944,62,10,0,Community transmission,0
Costa Rica,911,8,10,0,Clusters of cases,0
Paraguay,850,12,11,0,Community transmission,0
Haiti,812,78,25,0,Clusters of cases,0
Uruguay,753,4,20,0,Clusters of cases,0
Jamaica,544,10,9,0,Clusters of cases,0
Nicaragua,279,0,17,0,Clusters of cases,3
Guyana,127,0,10,0,Clusters of cases,1
Trinidad and Tobago,116,0,8,0,Sporadic cases,26
Bahamas,97,0,11,0,Clusters of cases,2
Barbados,90,0,7,0,Clusters of cases,3
Antigua and Barbuda,25,0,3,0,Clusters of cases,20
Grenada,22,0,0,0,Clusters of cases,8
Belize,18,0,2,0,Sporadic cases,39
Saint Lucia,18,0,0,0,Sporadic cases,19
Saint Vincent and the Grenadines,18,0,0,0,Sporadic cases,3
Dominica,16,0,0,0,Clusters of cases,43
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,33
Suriname,11,0,1,0,Sporadic cases,5
Territoriesii,,,,,,
Puerto Rico,3 100,70,127,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
French Guiana,261,12,1,0,Clusters of cases,0
Martinique,197,0,14,0,Clusters of cases,1
Guadeloupe,156,1,13,0,Clusters of cases,0
Cayman Islands,129,8,1,0,Clusters of cases,0
Bermuda,128,3,9,0,Clusters of cases,0
Aruba,101,0,3,0,Sporadic cases,18
Sint Maarten,78,0,15,0,Sporadic cases,10
United States Virgin Islands,69,0,6,0,Clusters of cases,13
Saint Martin,39,0,3,0,Sporadic cases,13
Curaçao,16,0,1,0,Sporadic cases,26
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,28
Turks and Caicos Islands,12,0,1,0,Sporadic cases,26
Montserrat,11,0,1,0,Sporadic cases,40
British Virgin Islands,8,0,1,0,Sporadic cases,8
"Bonaire, Sint Eustatius and Saba",6,0,0,0,No cases,26
Saint Barthélemy,6,0,0,0,Sporadic cases,54
Anguilla,3,0,0,0,Sporadic cases,50
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,46
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),133 521,1 869,7 359,59,Community transmission,0
Saudi Arabia,70 161,2 442,379,15,Clusters of cases,0
Pakistan,54 601,2 164,1 133,32,Clusters of cases,0
Qatar,42 213,1 732,21,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
United Arab Emirates,28 704,812,244,3,Pending,0
Kuwait,20 464,900,148,10,Clusters of cases,0
Egypt,16 513,727,735,28,Clusters of cases,0
Afghanistan,10 582,716,218,7,Clusters of cases,0
Bahrain,8 802,388,13,1,Clusters of cases,0
Morocco,7 406,74,198,1,Clusters of cases,0
Oman,7 257,463,36,2,Clusters of cases,0
Iraq,4 272,308,152,5,Clusters of cases,0
Sudan,3 634,256,146,9,Community transmission,0
Djibouti,2 270,0,10,0,Clusters of cases,1
Somalia,1 594,0,61,0,Sporadic cases,2
Lebanon,1 097,11,26,0,Clusters of cases,0
Tunisia,1 048,0,48,1,Community transmission,1
Jordan,704,4,9,0,Clusters of cases,0
Yemen,216,7,40,6,Pending,0
Libya,75,3,3,0,Clusters of cases,0
Syrian Arab Republic,70,11,4,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,602,0,5,1,Clusters of cases,1
Europe,,,,,,
Russian Federation,344 481,8 599,3 541,153,Clusters of cases,0
The United Kingdom,257 158,2 959,36 675,282,Community transmission,0
Spain,235 290,466,28 678,50,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Italy,229 327,669,32 735,119,Community transmission,0
Germany,178 281,431,8 247,31,Community transmission,0
Turkey,155 686,1 186,4 308,32,Community transmission,0
France,142 173,224,28 281,43,Community transmission,0
Belgium,56 810,299,9 237,25,Community transmission,0
Netherlands,45 064,176,5 811,23,Community transmission,0
Belarus,35 244,941,194,4,Community transmission,0
Sweden,33 188,379,3 992,67,Community transmission,0
Switzerland,30 642,18,1 640,3,Community transmission,0
Portugal,30 471,271,1 302,13,Community transmission,0
Ireland,24 582,76,1 604,12,Community transmission,0
Ukraine,20 986,406,617,12,Community transmission,0
Poland,20 931,312,993,11,Community transmission,0
Romania,17 857,145,1 170,11,Community transmission,0
Israel,16 712,22,279,0,Pending,0
Austria,16 407,46,639,4,Community transmission,0
Denmark,11 289,59,561,0,Community transmission,0
Serbia,11 092,68,238,1,Pending,0
Czechia,8 890,77,314,2,Clusters of cases,0
Kazakhstan,8 322,403,35,0,Pending,0
Norway,8 309,0,235,0,Clusters of cases,1
Republic of Moldova,6 994,147,250,12,Pending,0
Armenia,6 661,359,81,4,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Finland,6 568,31,306,0,Pending,0
Luxembourg,3 990,9,109,0,Pending,0
Azerbaijan,3 982,127,49,3,Clusters of cases,0
Hungary,3 741,28,486,4,Community transmission,0
Uzbekistan,3 132,54,13,0,Clusters of cases,0
Greece,2 876,3,171,2,Clusters of cases,0
Tajikistan,2 738,187,44,0,Pending,0
Bulgaria,2 408,0,126,0,Clusters of cases,1
Bosnia and Herzegovina,2 371,0,140,0,Community transmission,1
Croatia,2 243,0,99,0,Community transmission,1
North Macedonia,1 941,20,113,1,Clusters of cases,0
Estonia,1 821,14,64,0,Pending,0
Iceland,1 804,1,10,0,Community transmission,0
Lithuania,1 616,12,63,2,Community transmission,0
Slovakia,1 504,1,28,0,Clusters of cases,0
Slovenia,1 478,0,106,0,Clusters of cases,1
Kyrgyzstan,1 403,38,14,0,Clusters of cases,0
Latvia,1 046,16,22,0,Clusters of cases,0
Albania,989,8,32,1,Clusters of cases,0
Cyprus,927,0,17,0,Clusters of cases,1
Andorra,763,1,51,0,Community transmission,0
Georgia,730,7,12,0,Community transmission,0
San Marino,672,0,42,1,Community transmission,2

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malta,609,9,6,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,18
Monaco,98,2,1,0,Sporadic cases,0
Liechtenstein,83,0,1,0,Pending,28
Holy See,12,0,0,0,Sporadic cases,17
Territoriesii,,,,,,
Kosovo[1],1 025,21,29,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,2
Jersey,306,0,29,0,Community transmission,2
Guernsey,252,0,13,0,Community transmission,21
Faroe Islands,187,0,0,0,Pending,30
Gibraltar,151,0,0,0,Clusters of cases,1
Greenland,11,0,0,0,Pending,48
South-East Asia,,,,,,
India,131 868,6 767,3 867,147,Clusters of cases,0
Bangladesh,32 078,1 873,452,20,Clusters of cases,0
Indonesia,21 745,949,1 351,25,Community transmission,0
Thailand,3 040,0,56,0,Clusters of cases,1
Maldives,1 313,39,4,0,Clusters of cases,0
Sri Lanka,1 089,21,9,0,Clusters of cases,0
Nepal,584,36,3,0,Sporadic cases,0
Myanmar,201,0,6,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bhutan,24,3,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,Clusters of cases,30
Western Pacific,,,,,,
China,84 525,3,4 645,0,Clusters of cases,0
Singapore,31 068,642,23,0,Clusters of cases,0
Japan,16 550,14,820,12,Clusters of cases,0
Philippines,13 777,180,863,6,Community transmission,0
Republic of Korea,11 190,25,266,0,Clusters of cases,0
Malaysia,7 185,48,115,0,Clusters of cases,0
Australia,7 106,11,102,1,Clusters of cases,0
New Zealand,1 154,0,21,0,Clusters of cases,2
Viet Nam,325,1,0,0,Clusters of cases,0
Brunei Darussalam,141,0,1,0,Clusters of cases,16
Mongolia,141,0,0,0,Sporadic cases,1
Cambodia,124,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,41
Fiji,18,0,0,0,Sporadic cases,33
Papua New Guinea,8,0,0,0,Sporadic cases,31
Territoriesii,,,,,,
Guam,161,1,5,0,Clusters of cases,0
French Polynesia,89,0,0,0,Sporadic cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Northern Mariana Islands,,,,,,
(Commonwealth of the) 22 0 2 0 Pending 2,,,,,,
New Caledonia,18,0,0,0,Sporadic cases,51
Subtotal for all regions,5 203 796,101 502,337 674,4 286,,
Other*,712,0,13,0,-,69
Grand total,5 204 508,101 502,337 687,4 286,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Health Emergency dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible,,,,
"illness in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that",,,,
cannot be related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery,,,,
between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available,,,,
here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected between
"information products published by WHO, national public health authorities, and other sources using"
different inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy
"and reliability, all data are subject to continuous verification and change. Case detection, definitions,"
"testing strategies, reporting practice, and lag times differ between countries/territories/areas. These"
"factors, amongst others, influence the counts presented, with variable underestimation of true case"
"and death counts, and variable delays to reflecting these data at global level."
"The designations employed, and the presentation of these materials do not imply the expression of"
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or"
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and"
dashed lines on maps represent approximate border lines for which there may not yet be full
"agreement. Countries, territories and areas are arranged under the administering WHO region."
The mention of specific companies or of certain manufacturers’ products does not imply that they are
endorsed or recommended by WHO in preference to others of a similar nature that are not
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by"
initial capital letters.
[1] All references to Kosovo should be understood to be in the context of the United Nations Security
"Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999)"
have been aggregated for visualization purposes.
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated"
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and"
repatriated cases.
Other*: includes cases reported from an international conveyance (Diamond Princess).
Due to the recent trend of countries conducting data reconciliation exercises which remove large
"numbers of cases or deaths from their total counts, WHO will now display such data as negative"
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in identifying
when such adjustments occur. When additional details become available that allow the subtractions to
"be suitably apportioned to previous days, graphics will be updated accordingly. Prior situation reports"
will not be edited; see covid19.who.int for the most up-to-date data.
Additional table notes
i Transmissionclassification is based on a process of country/territory/area self-reporting.
"Classifications are reviewed on a weekly basis, may be revised as new information becomes available,"
and are based on the highest category reported. Differing degrees of transmission may be present
within countries/territories/areas. Categories:
• No cases: with no confirmed cases
"• Sporadic cases: with one or more cases, imported or locally detected."

•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures.
•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
None,
