Coronavirus disease (COVID-19),,
Situation Report – 116,,
"Data as received by WHO from national authorities by 10:00 CEST, 15 May 2020",,
Highlights,,
"WHO Regional Director for South-East Asia, Dr Poonam Khetrapal Singh, urged countries in the region to",,
lift public health and social measures (so called lockdowns) in a graded manner and that Local,,
epidemiology should guide focused action in ‘new normal’ COVID-19 world.,,
"WHO Regional Director for Europe, Dr Hans Henri P. Kluge, emphasized that ""our behaviour today, will",,
"set the course for the pandemic"", and highlighted how behavioural insights are valuable to inform the",,
planning of appropriate pandemic response measures.,,
A UN policy brief on COVID-19 and mental health warns that substantial investment is needed to avert a,,
mental health crisis. Reports already indicate an increase in symptoms of depression and anxiety in,,
several countries.,,
"In the ‘Subject in Focus’ below, we highlight WHO’s continued collaboration with the aviation and",,
tourism sectors.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,4 338 658 cases (90 269),297 119 deaths (5 073)
Africa,54 190 cases (2 438),1 623 deaths (56)
Americas,1 864 468 cases (44 915),111 934 deaths (2 813)
Eastern Mediterranean,305 189 cases (11 384),9 558 deaths (169)
Europe,1 826 295 cases (24 627),163 277 deaths (1 864)
South-East Asia,122 254 cases (5 637),4 050 deaths (129)
Western Pacific,165 550 cases (1 268),6 664 deaths (42)

Subject in Focus: Travel and trade,
Collaboration with aviation and tourism sectors,
"Since the beginning of the outbreak, WHO has been collaborating closely with the travel and tourism",
"sectors, including sharing information on a regular basis, participating in technical networks, and",
developing technical guidance and travel advice. WHO has also issued joint statements with the,
"International Civil Aviation Organization (ICAO), the International Maritime Organization (IMO), the",
"World Tourism Organization (UNWTO), amongst others, to reinforce the collaboration and encourage",
countries to follow the guidance.,
"WHO is a member of the COVID-19 Aviation Recovery Task Force (CART), an initiative launched by",
ICAO to identify and recommend strategic priorities and policies to States and industry operators for a,
safe return to normal operations in the aviation sector. The taskforce comprises representatives from,
"the 36 countries on the Governing Council of ICAO, as well as high-level aviation industry",
"representatives, including the Directors-General of all major air transport industry associations, UN",
"entities such as WHO and UNWTO, and heads of several national and regional aviation",
administrations.,
As part of this Taskforce and within the ICAO Collaborative Arrangement for the Prevention and,
"Management of Public Health Events in Civil Aviation (CAPSCA), WHO has supported the development",
of ICAO Temporary Guidance on Implementing a Public Health Corridor (PHC) to protect flight crew,
undertaking cargo operations during the COVID-19 pandemic. The PHC concept has been developed,
"using a risk-based approach and safety management principles for safe operations related to crew,",
"aircraft, airport facilities and passengers. It provides a framework for harmonizing procedures",
implemented by States in order to facilitate cross-border cargo operations. Further similar guidance is,
"under development through CAPSCA for humanitarian, repatriation and scheduled passenger flights.",
These guidance documents will allow States to implement processes consistently and in accordance,
with the International Health Regulations (IHR 2005) and ICAO Standards and Recommended Practices,
"(SARPs) relating to airports, on-board procedures, facilitation, aircraft operations, air traffic",
management and navigation.,
WHO is also supporting UNWTO in their efforts to help the tourism industry to recover from the,
"COVID-19 pandemic, by regularly sharing information and guidance and by providing support to",
specific industry initiatives:,
•,"The Global Tourism Crisis Committee, with high-level representatives from across the tourism"
,"sector as well as the wider United Nations system, including WHO. The Crisis Committee"
,launched “A Call for Action to Mitigate the Socio-Economic Impact of COVID-19 and Accelerate
,"Recovery - Supporting jobs and economies through travel & tourism”, which provides"
,recommendations in three areas: managing the crisis and mitigating the impact; providing
,stimulus and accelerating recovery; and preparing for the future.
•,"The UNWTO “Healing Solutions for Tourism” challenge, a global call for start-ups,"
,entrepreneurs and innovators to provide ready-to-implement solutions to mitigate COVID-19’s
,impact on tourism. WHO is a member of the committee that reviewed the submissions for
,selection of finalists for awards. The challenge selected 12 semi-finalist solutions in the three
,"areas of healing: for people, for prosperity, and for destination."

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 9 May to 15 May**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 15 May 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 15 May 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Antigua and Barbuda,25,0,3,0,Clusters of cases,11
Nicaragua,25,0,8,0,Pending,1
Grenada,21,0,0,0,Clusters of cases,11
Belize,18,0,2,0,Sporadic cases,30
Saint Lucia,18,0,0,0,Sporadic cases,10
Saint Vincent and the Grenadines,17,0,0,0,Sporadic cases,10
Dominica,16,0,0,0,Clusters of cases,34
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,24
Suriname,10,0,1,0,Sporadic cases,41
Territoriesii,,,,,,
Puerto Rico,2 427,98,117,2,Clusters of cases,0
Martinique,189,0,14,0,Clusters of cases,1
French Guiana,164,11,1,0,Clusters of cases,0
Guadeloupe,155,0,13,0,Clusters of cases,2
Bermuda,121,0,8,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Aruba,101,0,3,0,Sporadic cases,9
Cayman Islands,86,1,1,0,Clusters of cases,0
Sint Maarten,78,0,15,0,Sporadic cases,1
United States Virgin Islands,69,0,6,0,Clusters of cases,4
Saint Martin,39,0,3,0,Sporadic cases,4
Curaçao,16,0,1,0,Sporadic cases,17
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,19
Turks and Caicos Islands,12,0,1,0,Sporadic cases,17
Montserrat,11,0,1,0,Sporadic cases,31
British Virgin Islands,7,0,1,0,Sporadic cases,9
"Bonaire, Sint Eustatius and Saba",6,0,0,0,Sporadic cases,17
Saint Barthélemy,6,0,0,0,Sporadic cases,45
Anguilla,3,0,0,0,Sporadic cases,41
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,37
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),114 533,1 808,6 854,71,Community transmission,0
Saudi Arabia,46 869,2 039,283,10,Clusters of cases,0
Pakistan,37 218,1 920,803,42,Clusters of cases,0
Qatar,28 272,1 733,14,0,Community transmission,0
United Arab Emirates,21 084,698,208,2,Pending,0
Kuwait,11 975,947,88,6,Clusters of cases,0
Egypt,10 829,398,571,15,Clusters of cases,0
Morocco,6 607,95,190,2,Clusters of cases,0
Bahrain,6 198,382,10,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,6 053,714,153,17,Clusters of cases,0
Oman,4 625,284,19,2,Clusters of cases,0
Iraq,3 143,111,115,0,Clusters of cases,0
Sudan,1 964,147,91,1,Sporadic cases,0
Djibouti,1 284,16,3,0,Clusters of cases,0
Somalia,1 284,65,53,1,Sporadic cases,0
Tunisia,1 032,0,45,0,Community transmission,5
Lebanon,886,8,26,0,Clusters of cases,0
Jordan,586,4,9,0,Clusters of cases,0
Yemen,87,15,13,0,Pending,0
Libya,64,0,3,0,Clusters of cases,8
Syrian Arab Republic,48,0,3,0,Community transmission,1
Territoriesii,,,,,,
occupied Palestinian territory,548,0,4,0,Clusters of cases,1
Europe,,,,,,
Russian Federation,262 843,10 598,2 418,113,Clusters of cases,0
The United Kingdom,233 155,3 446,33 614,428,Community transmission,1
Spain,229 540,849,27 321,217,Community transmission,0
Italy,223 096,992,31 368,262,Community transmission,0
Germany,173 152,913,7 824,101,Community transmission,0
Turkey,144 749,1 635,4 007,55,Community transmission,1
France,139 152,543,27 378,349,Community transmission,0
Belgium,54 288,307,8 903,60,Community transmission,0
Netherlands,43 481,270,5 590,28,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Switzerland,30 380,50,1 588,25,Community transmission,0
Sweden,28 582,673,3 529,69,Community transmission,0
Portugal,28 319,187,1 184,9,Community transmission,0
Belarus,26 772,932,151,2,Clusters of cases,0
Ireland,23 827,426,1 506,9,Community transmission,0
Poland,17 615,411,883,22,Community transmission,0
Ukraine,17 330,483,476,20,Community transmission,0
Israel,16 567,28,264,2,Pending,0
Romania,16 247,245,1 046,30,Community transmission,0
Austria,16 005,41,626,2,Community transmission,0
Denmark,10 713,46,537,4,Community transmission,0
Serbia,10 374,79,224,2,Pending,0
Czechia,8 351,82,293,3,Community transmission,0
Norway,8 175,17,232,3,Clusters of cases,0
Finland,6 145,91,287,3,Pending,0
Kazakhstan,5 689,118,34,1,Pending,0
Republic of Moldova,5 553,147,196,6,Pending,0
Armenia,4 044,208,52,3,Clusters of cases,0
Luxembourg,3 915,11,103,0,Pending,0
Hungary,3 417,37,442,6,Community transmission,0
Azerbaijan,2 879,121,35,0,Clusters of cases,0
Greece,2 770,10,156,1,Clusters of cases,0
Uzbekistan,2 652,32,11,0,Clusters of cases,0
Croatia,2 221,8,94,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,2 216,35,123,4,Community transmission,0
Bulgaria,2 100,31,99,3,Clusters of cases,0
Iceland,1 802,0,10,0,Community transmission,1
Estonia,1 758,7,62,1,Pending,0
North Macedonia,1 723,29,95,0,Clusters of cases,0
Lithuania,1 511,6,54,0,Community transmission,0
Slovakia,1 477,8,27,0,Clusters of cases,0
Slovenia,1 464,1,103,0,Clusters of cases,0
Kyrgyzstan,1 111,29,14,2,Clusters of cases,0
Tajikistan,1 085,356,41,18,Pending,0
Latvia,962,11,19,0,Clusters of cases,0
Cyprus,907,2,17,0,Clusters of cases,0
Albania,898,18,31,0,Clusters of cases,0
Andorra,761,0,49,0,Community transmission,1
Georgia,671,19,12,1,Community transmission,0
San Marino,647,0,41,0,Community transmission,3
Malta,522,14,6,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,9
Monaco,96,0,1,0,Sporadic cases,4
Liechtenstein,83,0,1,0,Pending,19
Holy See,12,0,0,0,Sporadic cases,8
Territoriesii,,,,,,
Kosovo[1],944,25,29,0,Community transmission,0
Isle of Man,331,0,23,0,Pending,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,295,0,26,0,Pending,1
Guernsey,252,0,13,0,Community transmission,12
Faroe Islands,187,0,0,0,Pending,21
Gibraltar,147,0,0,0,Clusters of cases,2
Greenland,11,0,0,0,Pending,39
South-East Asia,,,,,,
India,81 970,3 967,2 649,100,Clusters of cases,0
Bangladesh,18 863,1 041,283,14,Clusters of cases,0
Indonesia,16 006,568,1 043,15,Community transmission,0
Thailand,3 025,7,56,0,Clusters of cases,0
Maldives,982,27,4,0,Clusters of cases,0
Sri Lanka,925,10,9,0,Clusters of cases,0
Nepal,258,12,0,0,Sporadic cases,0
Myanmar,181,0,6,0,Clusters of cases,1
Timor-Leste,24,0,0,0,Clusters of cases,21
Bhutan,20,5,0,0,Sporadic cases,0
Western Pacific,,,,,,
China,84 469,5,4 644,0,Clusters of cases,0
Singapore,26 098,752,21,0,Clusters of cases,0
Japan,16 193,114,710,23,Clusters of cases,0
Philippines,11 876,258,790,18,Community transmission,0
Republic of Korea,11 018,27,260,0,Clusters of cases,0
Australia,6 989,14,98,0,Clusters of cases,0
Malaysia,6 819,40,112,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
New Zealand,1 148,1,21,0,Clusters of cases,0
Viet Nam,288,0,0,0,Clusters of cases,7
Brunei Darussalam,141,0,1,0,Clusters of cases,7
Cambodia,122,0,0,0,Sporadic cases,33
Mongolia,98,56,0,0,Sporadic cases,0
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,32
Fiji,18,0,0,0,Sporadic cases,24
Papua New Guinea,8,0,0,0,Sporadic cases,22
Territoriesii,,,,,,
Guam,149,1,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,9
Northern Mariana Islands,,,,,,
(Commonwealth of the),19,0,2,0,Pending,3
New Caledonia,18,0,0,0,Sporadic cases,42
Subtotal for all regions,4 337 946,90 269,297 106,5 073,,
Other*,,-,,,60,
,712,0,13,0,,
Grand total,4 338 658,90 269,297 119,5 073,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus.,,,
–,WHO Health Emergency dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no period,,,,
of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected,
"between information products published by WHO, national public health authorities, and other",
sources using different inclusion criteria and different data cut-off times. While steps are taken to,
"ensure accuracy and reliability, all data are subject to continuous verification and change. Case",
"detection, definitions, testing strategies, reporting practice, and lag times differ between",
"countries/territories/areas. These factors, amongst others, influence the counts presented with",
"variable underestimation of true case and death counts, and variable delays to reflecting these data",
at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
[1] All references to Kosovo should be understood to be in the context of the United Nations,
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR",
"1244, 1999) have been aggregated for visualization purposes.",
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless",
"stated otherwise (see Country, territory, or area-specific updates and errata), and include both",
domestic and repatriated cases.,
Other*: includes cases reported from an international conveyance (Diamond Princess).,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in,
identifying when such adjustments occur. When additional details become available that allow the,
"subtractions to be suitably apportioned to previous days, graphics will be updated accordingly. Prior",
situation reports will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting.,
"Classifications are reviewed on a weekly basis, may be revised as new information becomes",
"available, and are based on the highest category reported. Differing degrees of transmission may be",
present within countries/territories/areas. Categories:,
•,No cases: with no confirmed cases (not shown in table).
•,"Sporadic cases: with one or more cases, imported or locally detected."
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures.
•,Community transmission: experiencing larger outbreaks of local transmission defined through
,"an assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories”include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
None,
