Coronavirus disease,,
(COVID-19),,
Situation Report – 176,,
"Data as received by WHO from national authorities by 10:00 CEST, 14 July 2020",,
Highlights,,
"The latest edition of the State of Food Security and Nutrition in the World, published yesterday,",,
"estimates that almost 690 million people went hungry in 2019 – up by 10 million from 2018, and",,
by nearly 60 million in the past five years. The report forecasts the COVID-19 pandemic could tip,,
over 130 million more people into chronic hunger by the end of 2020.,,
"In South Sudan, WHO and the Ministry of Health are working to address stigma and fear, which",,
are proving to be major barriers to tackling the COVID-19 pandemic.,,
A new report from WHO highlights that violence and injuries are a leading cause of death in the,,
"WHO European Region, accounting for almost 500 000 deaths a year. Evidence shows that",,
"violence can increase during and in the aftermath of disease outbreaks, particularly affecting",,
"women, children and older people. WHO has also produced guidance specifically addressing",,
violence against women.,,
The WHO Information Network for Epidemics (EPI-WIN) has launched a new webinar series to,,
manage infodemics through effective risk communication and community engagement. This is,,
discussed in today’s ‘Subject in Focus’ below.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,12 964 809 cases (196 775),570 288 deaths (3 634)
Africa,492 660 cases (15 085),8 430 deaths (177)
Americas,6 780 428 cases (110 549),288 430 deaths (1 853)
Eastern Mediterranean,1 302 297 cases (15 646),31 751 deaths (523)
Europe,2 946 104 cases (20 691),203 957 deaths (373)
South-East Asia,1 196 651 cases (33 095),29 900 deaths (642)
Western Pacific,245 928 cases (1 709),7 807 deaths (66)

Subject in Focus: Infodemics Management: Communicating,
uncertainty in the context of re-opening societies,
The WHO Information Network for Epidemics (EPI-WIN) has launched a new webinar series to,
manage infodemics through effective risk communication and community engagement (RCCE).,
This series aims to build practical skills for regional and country responders. The first in the,
"series, co-facilitated by the WHO Regional Office for Europe, dealt with communicating",
uncertainty during implementation and easing of public health and social measures (PHSM),
during COVID-19.,
"Particularly during the early stages of public health emergencies, there are many unknowns",
and a high demand for fact-based information. The bigger a public health emergency is and the,
"longer it lasts, the more unknowns there are likely to be. COVID-19 is a new disease that is",
"affecting countries in different ways at different times, as well as affecting individuals with",
diverse risks. Implementation and easing of PHSM have highlighted the acute need to manage,
uncertainty through communication and engagement of communities. This webinar identified,
"challenges of uncertainty related to the re-opening period, identified evidence-based RCCE",
"tactics to meet these challenges, and highlighted examples of RCCE tactics used in countries.",
The interactive session included 250 individuals from 73 countries and 184 organizations.,
"During online polls, respondents reported that the main factor leading to confusion was",
various organizations provided conflicting information or recommendations about COVID-19.,
"To avoid the perception that a change in recommendations is a result of error, organizations",
"should set expectations for change, signal changes as they occur, and time- and date-stamp",
products. Coordination also plays an important role in minimizing confusion. Coordination in,
"communication can best occur by ensuring that partners communicate the same messages,",
"coordinate releases of information, explain discrepancies between messages and build",
confidence in the expertise of all responding agencies.,
This will be an ongoing series and will include topics such as:,
•,Influencing Risk Perception through RCCE
•,Creating New Norms and Sustaining Behavior Change
•,Inclusion of Civil Society in Emergency Operations Planning and Response
Please find more information at www.who.int/epi-win,

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 8 July to 14 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 14 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
14 July 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Guatemala,29 355,757,1 219,47,Community transmission,0
Honduras,28 090,507,774,3,Community transmission,0
El Salvador,9 978,304,267,7,Community transmission,0
Venezuela (Bolivarian Republic of),9 465,287,89,4,Community transmission,0
Costa Rica,7 596,365,30,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Haiti,6 727,37,139,0,Community transmission,0
Paraguay,2 980,160,25,4,Community transmission,0
Cuba,2 428,2,87,0,Clusters of cases,0
Nicaragua,2 411,0,91,0,Community transmission,5
Uruguay,987,1,31,1,Clusters of cases,0
Suriname,762,21,18,0,Clusters of cases,0
Jamaica,758,0,10,0,Clusters of cases,1
Guyana,297,6,17,0,Clusters of cases,0
Trinidad and Tobago,133,0,8,0,Sporadic cases,7
Bahamas,111,0,11,0,Clusters of cases,1
Barbados,103,0,7,0,Clusters of cases,1
Antigua and Barbuda,74,0,3,0,Clusters of cases,2
Belize,37,0,2,0,Sporadic cases,2
Saint Vincent and the Grenadines,35,6,0,0,Sporadic cases,0
Grenada,23,0,0,0,Clusters of cases,48
Saint Lucia,22,0,0,0,Sporadic cases,10
Dominica,18,0,0,0,Clusters of cases,31
Saint Kitts and Nevis,17,0,0,0,No cases,3
Territoriesii,,,,,,
Puerto Rico,10 010,356,167,0,Community transmission,0
French Guiana,6 170,221,29,3,Community transmission,0
Martinique,255,0,15,0,Clusters of cases,2
United States Virgin Islands,206,25,6,0,Clusters of cases,0
Cayman Islands,201,0,1,0,Clusters of cases,11

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Guadeloupe,190,0,14,0,Clusters of cases,3
Bermuda,150,0,9,0,Sporadic cases,2
Aruba,105,0,3,0,Sporadic cases,7
Sint Maarten,78,0,15,0,No cases,10
Turks and Caicos Islands,72,1,2,0,Clusters of cases,0
Saint Martin,44,0,3,0,Sporadic cases,9
Curaçao,26,1,1,0,Sporadic cases,0
Falkland Islands (Malvinas),13,0,0,0,No cases,79
Montserrat,12,0,1,0,No cases,3
British Virgin Islands,8,0,1,0,No cases,59
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,49
Saint Barthélemy,6,0,0,0,No cases,105
Anguilla,3,0,0,0,No cases,101
Saint Pierre and Miquelon,2,0,0,0,No cases,4
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),259 652,2 349,13 032,203,Community transmission,0
Pakistan,253 604,1 979,5 320,54,Clusters of cases,0
Saudi Arabia,235 111,2 852,2 243,20,Clusters of cases,0
Qatar,104 016,418,149,2,Community transmission,0
Egypt,83 001,931,3 935,77,Clusters of cases,0
Iraq,79 735,2 229,3 250,100,Community transmission,0
Oman,58 179,2 164,259,2,Community transmission,0
Kuwait,55 508,614,393,3,Clusters of cases,0
United Arab Emirates,55 198,344,334,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,34 740,289,1 045,35,Clusters of cases,0
Bahrain,33 476,535,109,1,Clusters of cases,0
Morocco,15 936,191,255,5,Clusters of cases,0
Sudan,10 316,66,657,7,Community transmission,0
Djibouti,4 977,5,56,0,Clusters of cases,0
Somalia,3 072,13,93,0,Sporadic cases,0
Lebanon,2 419,85,36,0,Clusters of cases,0
Libya,1 512,79,40,1,Clusters of cases,0
Yemen,1 502,33,425,7,Community transmission,0
Tunisia,1 302,39,50,0,Sporadic cases,0
Jordan,1 183,4,10,0,Clusters of cases,0
Syrian Arab Republic,417,23,19,3,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,7 441,404,41,2,Clusters of cases,0
Europe,,,,,,
Russian Federation,739 947,6 248,11 614,175,Clusters of cases,0
The United Kingdom,290 137,530,44 830,11,Community transmission,0
Spain,255 953,2 045,28 406,3,Clusters of cases,0
Italy,243 230,169,34 967,13,Community transmission,0
Turkey,214 001,1 008,5 382,19,Community transmission,0
Germany,198 963,0,9 064,0,Clusters of cases,1
France,162 390,1 115,29 925,18,Clusters of cases,0
Sweden,75 826,928,5 536,10,Community transmission,0
Belarus,65 114,182,468,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,62 781,74,9 787,5,Community transmission,0
Kazakhstan,61 755,1 856,375,0,Clusters of cases,0
Ukraine,54 771,638,1 412,14,Community transmission,0
Netherlands,51 038,71,6 128,0,Community transmission,0
Portugal,46 818,306,1 662,2,Community transmission,0
Israel,39 294,1 279,364,7,Pending,0
Poland,38 190,299,1 576,5,Community transmission,0
Romania,32 948,413,1 901,17,Community transmission,0
Switzerland,32 861,148,1 685,0,Community transmission,0
Armenia,32 490,339,581,8,Community transmission,0
Ireland,25 638,10,1 746,0,Clusters of cases,0
Azerbaijan,24 570,529,313,7,Clusters of cases,0
Republic of Moldova,19 439,57,652,10,Community transmission,0
Austria,18 859,12,708,0,Community transmission,0
Serbia,18 639,279,405,12,Community transmission,0
Uzbekistan,13 872,679,64,3,Clusters of cases,0
Czechia,13 238,64,353,1,Clusters of cases,0
Denmark,13 037,91,610,1,Community transmission,0
Kyrgyzstan,11 538,421,149,2,Clusters of cases,0
Norway,8 981,16,253,1,Clusters of cases,0
North Macedonia,8 197,86,385,3,Clusters of cases,0
Bulgaria,7 411,159,276,8,Clusters of cases,0
Finland,7 295,1,329,0,Clusters of cases,0
Bosnia and Herzegovina,6 979,95,224,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Tajikistan,6 595,44,55,0,Pending,0
Luxembourg,4 956,31,111,0,Community transmission,0
Hungary,4 247,13,595,0,Community transmission,0
Greece,3 826,23,193,0,Clusters of cases,0
Croatia,3 775,53,119,0,Clusters of cases,0
Albania,3 667,96,97,2,Clusters of cases,0
Estonia,2 014,0,69,0,Clusters of cases,2
Slovakia,1 902,1,28,0,Clusters of cases,0
Iceland,1 900,4,10,0,Community transmission,0
Lithuania,1 874,5,79,0,Community transmission,0
Slovenia,1 849,8,111,0,Clusters of cases,0
Montenegro,1 287,66,24,1,Clusters of cases,0
Latvia,1 174,1,31,1,Sporadic cases,0
Cyprus,1 022,1,19,0,Clusters of cases,0
Georgia,999,4,15,0,Sporadic cases,0
Andorra,858,3,52,0,Community transmission,0
San Marino,716,0,42,0,Community transmission,4
Malta,674,0,9,0,Sporadic cases,4
Monaco,99,0,1,0,Sporadic cases,37
Liechtenstein,85,0,1,0,Sporadic cases,7
Holy See,12,0,0,0,Sporadic cases,68
Territoriesii,,,,,,
Kosovo[1],,,,,,
,5 075,187,98,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,53
Jersey,329,4,31,0,Community transmission,0
Guernsey,252,0,13,0,Community transmission,72
Faroe Islands,188,0,0,0,Pending,6
Gibraltar,180,0,0,0,Clusters of cases,3
Greenland,13,0,0,0,No cases,46
South-East Asia,,,,,,
India,906 752,28 498,23 727,553,Clusters of cases,0
Bangladesh,186 894,3 099,2 391,39,Community transmission,0
Indonesia,76 981,1 282,3 656,50,Community transmission,0
Nepal,16 945,144,38,0,Clusters of cases,0
Thailand,3 227,7,58,0,Clusters of cases,0
Maldives,2 762,31,13,0,Clusters of cases,0
Sri Lanka,2 646,29,11,0,Clusters of cases,0
Myanmar,336,5,6,0,Clusters of cases,0
Bhutan,84,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,No cases,81
Western Pacific,,,,,,
China,85 623,55,4 649,1,Clusters of cases,0
Philippines,57 006,747,1 599,65,Community transmission,0
Singapore,46 283,322,26,0,Clusters of cases,0
Japan,22 220,352,982,0,Clusters of cases,0
Republic of Korea,13 512,33,289,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,9 980,183,108,0,Clusters of cases,0
Malaysia,8 725,7,122,0,Clusters of cases,0
New Zealand,1 195,1,22,0,Clusters of cases,0
Viet Nam,372,0,0,0,Clusters of cases,1
Mongolia,230,0,0,0,Sporadic cases,1
Cambodia,165,9,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,No cases,67
Fiji,26,0,0,0,Sporadic cases,2
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,92
Papua New Guinea,11,0,0,0,Sporadic cases,18
Territoriesii,,,,,,
Guam,304,0,5,0,Clusters of cases,2
French Polynesia,62,0,0,0,Sporadic cases,16
Northern Mariana Islands,,,,,,
(Commonwealth of the),33,0,2,0,Pending,2
New Caledonia,21,0,0,0,Sporadic cases,34
Subtotal for all regions,12 964 068,196 775,570 275,3 634,,
Other*,741,0,13,0,Not applicable,-
Grand total,12 964 809,196 775,570 288,3 634,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
"• Update 14 July 2020, Bulgaria: Counts adjusted retrospectively by national authorities: case",
counts adjusted between 11 July and 13 July.,
