Coronavirus disease,,
(COVID-19),,
Situation Report – 152,,
"Data as received by WHO from national authorities by 10:00 CEST, 20 June 2020",,
Highlights,,
"WHO Director-General Dr Tedros, in his regular media briefing yesterday, highlighted that today is World",,
Refugee Day and highlighted the risks of COVID-19 for some of the world’s most vulnerable people. He also,,
"stressed the shared duty to do everything we can to prevent, detect and respond to transmission of COVID-19",,
among refugee populations.,,
WHO has published ‘Criteria for releasing COVID-19 patients from isolation’ which provides an update to,,
previous guidance. The updated criteria reflect recent findings that patients whose symptoms have resolved,,
"may still test positive for the COVID-19 virus for many weeks. Despite this positive test result, these patients are",,
not likely to be infectious and therefore are unlikely to be able to transmit the virus to another person.,,
WHO has published an Emergency Global Supply Chain System (COVID-19) catalogue. This catalogue lists all,,
"medical devices, including personal protective equipment, medical equipment, medical consumables, single",,
"use devices, laboratory and test-related devices that may be requested through the COVID-19 Supply Portal.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,8 525 042 cases (138 980),456 973 deaths (6 271)
Africa,208 535 cases (7 357),4 750 deaths (155)
Americas,4 163 813 cases (71 287),215 903 deaths (3 386)
Eastern Mediterranean,878 428 cases (21 778),19 560 deaths (519)
Europe,2 509 750 cases (18 313),192 645 deaths (1 726)
South-East Asia,560 285 cases (19 244),16 814 deaths (454)
Western Pacific,203 490 cases (1 001),7 288 deaths (31)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 14 June to 20 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 20 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 20 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Zimbabwe,479,16,4,0,Sporadic cases,0
Sao Tome and Principe,388,0,10,0,Clusters of cases,2
Mauritius,337,0,10,0,Clusters of cases,14
Comoros,210,0,5,0,Community transmission,1
Angola,166,0,8,0,Clusters of cases,1
Eritrea,142,0,0,0,Sporadic cases,1
Burundi,104,0,1,0,Clusters of cases,4
Botswana,89,10,1,0,Clusters of cases,0
Namibia,45,6,0,0,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 36 0 1 0 Sporadic cases 1,,,,,,
Seychelles 11 0 0 0 Clusters of cases 74,,,,,,
Lesotho,4,0,0,0,Sporadic cases,16
Territoriesii,,,,,,
Mayotte,2 394,11,29,0,Clusters of cases,0
Réunion,504,2,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 172 212,23 046,118 205,733,Community transmission,0
Brazil,978 142,22 765,47 748,1 238,Community transmission,0
Peru,244 388,3 480,7 461,204,Community transmission,0
Chile,231 393,6 290,4 093,252,Community transmission,0
Mexico,165 455,5 662,19 747,667,Community transmission,0
Canada,100 220,367,8 300,46,Community transmission,0
Colombia,60 217,3 171,1 950,86,Community transmission,0
Ecuador,49 731,634,4 156,69,Community transmission,0
Argentina,37 510,1 958,954,25,Community transmission,0
Dominican Republic,25 068,423,647,12,Community transmission,0
Panama,23 351,754,475,5,Community transmission,0
Bolivia (Plurinational State of),21 499,814,697,18,Community transmission,0
Guatemala,11 868,617,449,17,Community transmission,0
Honduras,1 0739,440,343,7,Community transmission,0
Haiti,4 916,228,84,2,Community transmission,0
El Salvador,4 329,129,86,4,Community transmission,0
Venezuela (Bolivarian Republic of),3 484,98,28,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 305,10,85,0,Clusters of cases,0
Nicaragua,2 014,0,64,0,Community transmission,2
Costa Rica,1 939,68,12,0,Clusters of cases,0
Paraguay,1 336,6,13,0,Community transmission,0
Uruguay,850,1,24,0,Clusters of cases,0
Jamaica,638,12,10,0,Clusters of cases,0
Suriname,277,16,8,1,Clusters of cases,0
Guyana,183,0,12,0,Clusters of cases,1
Trinidad and Tobago,123,0,8,0,Sporadic cases,4
Bahamas,104,0,11,0,Clusters of cases,4
Barbados,97,0,7,0,Clusters of cases,4
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,2
Antigua and Barbuda,26,0,3,0,Clusters of cases,6
Grenada,23,0,0,0,Clusters of cases,24
Belize,22,0,2,0,Sporadic cases,2
Saint Lucia,19,0,0,0,Sporadic cases,14
Dominica,18,0,0,0,Clusters of cases,7
Saint Kitts and Nevis,15,0,0,0,No cases,60
Territoriesii,,,,,,
Puerto Rico,6 195,84,147,0,Community transmission,0
French Guiana,1 969,211,5,0,Community transmission,0
Martinique,221,0,14,0,Clusters of cases,1
Cayman Islands,193,0,1,0,Clusters of cases,2
Guadeloupe,174,3,14,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,144,0,9,0,Clusters of cases,5
Aruba,101,0,3,0,No cases,45
Sint Maarten,77,0,15,0,Sporadic cases,14
United States Virgin Islands,73,0,6,0,Clusters of cases,3
Saint Martin,42,0,3,0,Sporadic cases,3
Curaçao,23,0,1,0,Sporadic cases,2
Falkland Islands (Malvinas),13,0,0,0,No cases,55
Turks and Caicos Islands,12,0,1,0,No cases,53
Montserrat,11,0,1,0,No cases,67
British Virgin Islands,8,0,1,0,No cases,35
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,25
Saint Barthélemy,6,0,0,0,No cases,81
Anguilla,3,0,0,0,No cases,77
Saint Pierre and Miquelon,1,0,0,0,No cases,73
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),200 262,2 615,9 392,120,Community transmission,0
Pakistan,171 666,6 604,3 382,153,Clusters of cases,0
Saudi Arabia,150 292,4 301,1 184,45,Clusters of cases,0
Qatar,85 462,1 021,93,7,Community transmission,0
Egypt,52 211,1 774,2 017,79,Clusters of cases,0
United Arab Emirates,44 145,393,300,2,Pending,0
Kuwait,38 678,604,313,5,Clusters of cases,0
Afghanistan,28 297,419,548,0,Clusters of cases,0
Oman,27 670,852,125,6,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Iraq,27 352,1 635,925,69,Clusters of cases,0
Bahrain,20 916,486,57,2,Clusters of cases,0
Morocco,9 613,539,213,0,Clusters of cases,0
Sudan,8 416,396,513,26,Community transmission,0
Djibouti,4 565,8,45,2,Clusters of cases,0
Somalia,2 719,0,88,0,Sporadic cases,1
Lebanon,1 510,15,32,0,Clusters of cases,0
Tunisia,1 146,14,50,0,Community transmission,0
Jordan,1 008,7,9,0,Clusters of cases,0
Yemen,923,10,252,3,Pending,0
Libya,520,10,10,0,Clusters of cases,0
Syrian Arab Republic,187,0,7,0,Community transmission,1
Territoriesii,,,,,,
occupied Palestinian territory,870,75,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,576 952,7 889,8 002,161,Clusters of cases,0
The United Kingdom,301 819,1 346,42 461,173,Community transmission,0
Spain,245 575,307,28 315,1179,Community transmission,0
Italy,238 011,0,34 561,47,Community transmission,1
Germany,189 135,601,8 883,11,Clusters of cases,0
Turkey,1852 45,1214,4 905,23,Community transmission,0
France,154 141,584,29 551,14,Community transmission,0
Belgium,60 476,128,9 695,12,Community transmission,0
Belarus,57 333,676,337,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Sweden,56 043,0,5 053,0,Community transmission,1
Netherlands,49 426,107,6 081,3,Community transmission,0
Portugal,38 464,375,1 527,3,Community transmission,0
Ukraine,35 825,841,994,9,Community transmission,0
Poland,31 316,301,1 334,18,Community transmission,0
Switzerland,31 217,100,1 680,3,Community transmission,0
Ireland,25 368,13,1 714,0,Community transmission,0
Romania,23 400,320,1 484,11,Community transmission,0
Israel,20 188,312,304,1,Pending,0
Armenia,19 708,551,332,13,Community transmission,0
Austria,17 185,30,688,0,Community transmission,0
Kazakhstan,16 779,428,113,8,Clusters of cases,0
Republic of Moldova,13 556,450,458,9,Community transmission,0
Serbia,12 709,93,259,1,Pending,0
Denmark,12 391,47,600,0,Community transmission,0
Azerbaijan,11 767,438,143,4,Clusters of cases,0
Czechia,10 460,230,335,1,Clusters of cases,0
Norway,8 692,0,244,0,Clusters of cases,1
Finland,7 133,16,326,0,Pending,0
Uzbekistan,6 025,170,19,0,Clusters of cases,0
Tajikistan,5 338,59,51,0,Pending,0
North Macedonia,4 820,156,222,6,Clusters of cases,0
Luxembourg,4 099,8,110,0,Clusters of cases,0
Hungary,4 086,5,570,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,3 755,81,193,3,Clusters of cases,0
Bosnia and Herzegovina,3 288,86,168,1,Community transmission,0
Greece,3 237,10,189,1,Clusters of cases,0
Kyrgyzstan,2 981,192,35,3,Clusters of cases,0
Croatia,2 280,11,107,0,Sporadic cases,0
Estonia,1 979,2,69,0,Clusters of cases,0
Albania,1 838,0,42,0,Clusters of cases,1
Iceland,1 819,3,10,0,Community transmission,0
Lithuania,1 792,8,76,0,Community transmission,0
Slovakia,1 576,14,28,0,Clusters of cases,0
Slovenia,1 513,2,109,0,Clusters of cases,0
Latvia,1 110,2,30,0,Sporadic cases,0
Cyprus,985,0,19,0,Clusters of cases,4
Georgia,898,3,14,0,Community transmission,0
Andorra,855,0,52,0,Community transmission,1
San Marino,713,4,42,0,Community transmission,0
Malta,663,0,9,0,Sporadic cases,1
Montenegro,355,18,9,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,13
Liechtenstein,83,0,1,0,Pending,55
Holy See,12,0,0,0,Sporadic cases,44
Territoriesii,,,,,,
Kosovo,1 955,82,24,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,29
Jersey,318,0,30,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,48
Faroe Islands,187,0,0,0,Pending,57
Gibraltar,176,0,0,0,Clusters of cases,11
Greenland,13,0,0,0,Pending,22
South-East Asia,,,,,,
India,395 048,14 516,12 948,375,Clusters of cases,0
Bangladesh,105 535,3 243,1 388,45,Community transmission,0
Indonesia,43 803,1 041,2 373,34,Community transmission,0
Nepal,8 274,426,22,0,Sporadic cases,0
Thailand,3 147,1,58,0,Clusters of cases,0
Maldives,2 150,13,8,0,Clusters of cases,0
Sri Lanka,1 950,3,11,0,Clusters of cases,0
Myanmar,286,0,6,0,Clusters of cases,1
Bhutan,68,1,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,Clusters of cases,57
Western Pacific,,,,,,
China,84 970,30,4 645,0,Clusters of cases,0
Singapore,41 615,142,26,0,Clusters of cases,0
Philippines,28 459,660,1 130,14,Community transmission,0
Japan,17 799,59,952,17,Clusters of cases,0
Republic of Korea,12 373,67,280,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 535,6,121,0,Clusters of cases,0
Australia,7 409,18,102,0,Clusters of cases,0
New Zealand,1 159,2,22,0,Clusters of cases,0
Viet Nam,349,7,0,0,Clusters of cases,0
Mongolia,204,3,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,Clusters of cases,43
Cambodia,129,0,0,0,Sporadic cases,2
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,68
Fiji,18,0,0,0,Sporadic cases,60
Papua New Guinea,8,0,0,0,Sporadic cases,58
Territoriesii,,,,,,
Guam,192,7,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,45
Northern Mariana Islands,,,,,,
(Commonwealth of the),30,0,2,0,Pending,10
New Caledonia,21,0,0,0,Sporadic cases,10
Subtotal for all regions,8 524 301,138 980,456 960,6 271,,
Other*,741,0,13,0,Not applicable,-
Grand total,8 525 042,138 980,456 973,6 271,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness in,,,,
"a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the illness,,,,
and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here and,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or of its",
"authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines on maps",
"represent approximate border lines for which there may not yet be full agreement. Countries, territories and",
areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital letters.",
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting. Classifications are,
reviewed on a weekly basis and may be revised as new information becomes available. and. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific updates and errata",
•,"Update 20 June 2020, Italy: Counts adjusted retrospectively by national authorities: 148 cases have"
,been excluded on 19 June.
•,"Update 20 June 2020, Germany: Counts adjusted retrospectively by national authorities: 770 cases"
,and 16 deaths have been added on 19 June.
