Coronavirus disease,,
(COVID-19),,
Situation Report – 183,,
"Data as received by WHO from national authorities by 10:00 CEST, 21 July 2020",,
Highlights,,
"In his regular media briefing, WHO Director-General Dr Tedros reiterated the importance of contact tracing in",,
"all communities affected by COVID-19, stating that “No country can get control of its epidemic if it doesn’t",,
know where the virus is”.,,
A South African hospital has developed an innovative solution to boost COVID-19 testing. Staff in the,,
"Westfleur Hospital, a public facility in the Western Cape, are refashioning security booths into makeshift",,
COVID-19 testing centers.,,
"The Istanbul Center, run by the WHO Country Office in Turkey together with the Turkish Ministry of Health,",,
improved access to health services for Syrian refugees using online services to provide psychosocial health,,
"support, as part of reinforced preventive measures against COVID-19.",,
Countries in the WHO Eastern Mediterranean Region are restarting essential polio immunization campaigns,,
"under strict COVID-19 infection prevention and control measures, with Pakistan being the first country to",,
resume campaigns. Other countries in the Region are in the early stages of planning to resume vaccination,,
campaigns when the local epidemiological situation permits.,,
"In the ‘Subject in Focus’ below, we feature the highlights of the first global WHO infodemiology conference.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,14 562 550 cases (213 637),607 781 deaths (4 083)
Africa,611 185 cases (13 962),9 898 deaths (207)
Americas,7 702 075 cases (117 400),311 569 deaths (2 260)
Eastern Mediterranean,1 400 544 cases (13 249),35 145 deaths (459)
Europe,3 103 674 cases (24 401),207 958 deaths (416)
South-East Asia,1 478 141 cases (42 000),35 121deaths (733)
Western Pacific,266 190 cases (2 625),8 077deaths (8)

Subject in Focus: The first global WHO infodemiology conference - Building the,
science behind managing infodemics,
"In April, WHO held an online global",
consultation that produced a WHO,
framework for managing the COVID-19,
"infodemic, along with 50 action points, one of",
which was to hold the first WHO,
Infodemiology Conference: a trans-,
disciplinary consultation to gather insights,
and approaches from as wide a range of,
"relevant scientific fields as possible,",
establishing a glossary and research,
framework for infodemic management.,
"A public webinar on 29 June set the context,",
generating record-breaking attendance—over 11 000 online connections. This was followed by an,
"invitation-only scientific conference consisting of a plenary session in early July, then a series of parallel",
"discussions among expert teams that ran until a closing plenary on 16 July, at which the results of those",
"discussions were presented. A final, public webinar was held on 21 July, to present the outcomes of",
these discussions to the public.,
"Along with strengthening the foundations of a new infodemiology discipline, the broader aims of this",
conference were to:,
•,understand the multidisciplinary nature of infodemic management;
•,"identify current examples and tools to understand, measure and control infodemics;"
•,build a public health research agenda to direct focus and investment in this emerging field; and
•,establish a community of practice and research.
"By the 16 July closing plenary, a draft research agenda had been shaped from these discussions,",
organised across five action areas:,
1.,Measure and monitor the impact of infodemics during health emergencies
2.,Detect and understand spread and impact of infodemics
3.,Respond and deploy interventions that protect and mitigate the infodemic and its harmful effects
4.,Evaluate infodemic interventions and strengthen resilience of individuals and communities to
,infodemics
5.,Strengthen systems for infodemic management in health emergencies.
A community of research and practice is being built to encourage the necessary cross-disciplinary,
"connections, encourage collaboration, build the required repositories of tools and resources, and track",
"the implementation of this agenda. Finally, an infodemiology glossary is being created to standardize the",
"language as a basis for a new field, along with a competencies framework for an infodemiology skillset —",
ultimately enabling capacity-building for the new field.,
"Preconference videos, graphic summaries programme booklet",
"Conference videos, graphic summaries programme booklet",
Testimonials,
"Post-conference webinar, 21 July, registration here.",

Surveillance
"Figure 1. Number of confirmed * COVID-19 cases reported in the last seven days by country, territory or area, 15 July to 21 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed * COVID-19 cases, by date of report and WHO region, 30 December through 21 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed* COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 21 July 2020**",,,,,,
Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Haiti,7 063,10,146,0,Community transmission,0
Paraguay,3 721,92,31,2,Community transmission,0
Nicaragua,2 712,0,99,0,Community transmission,6
Cuba,2 446,0,87,0,Clusters of cases,1
Uruguay,1 054,10,33,0,Clusters of cases,0
Suriname,1 029,28,21,1,Clusters of cases,0
Jamaica,790,16,10,0,Clusters of cases,0
Guyana,336,9,19,0,Clusters of cases,0
Bahamas,153,15,11,0,Clusters of cases,0
Trinidad and Tobago,137,0,8,0,Sporadic cases,1
Barbados,105,0,7,0,Clusters of cases,1
Antigua and Barbuda,76,0,3,0,Clusters of cases,2
Saint Vincent and the Grenadines,50,12,0,0,Sporadic cases,0
Belize,40,0,2,0,Sporadic cases,3
Grenada,23,0,0,0,Clusters of cases,55
Saint Lucia,23,0,0,0,Sporadic cases,5
Dominica,18,0,0,0,Clusters of cases,38
Saint Kitts and Nevis,17,0,0,0,No cases,10
Territoriesii,,,,,,
Puerto Rico,12 461,398,180,2,Community transmission,0
French Guiana,6 745,90,38,1,Community transmission,0
United States Virgin Islands,297,14,6,0,Clusters of cases,0
Martinique,262,0,15,0,Clusters of cases,2
Cayman Islands,203,0,1,0,Clusters of cases,6

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Guadeloupe,195,0,14,0,Clusters of cases,3
Bermuda,153,0,9,0,Sporadic cases,1
Aruba,113,5,3,0,Sporadic cases,0
Turks and Caicos Islands,81,6,2,0,Clusters of cases,0
Sint Maarten,79,0,15,0,No cases,5
Saint Martin,46,0,3,0,Sporadic cases,3
Curaçao,28,0,1,0,No cases,3
Falkland Islands (Malvinas),13,0,0,0,No cases,86
Montserrat,12,0,1,0,No cases,10
"Bonaire, Sint Eustatius and Saba",10,0,0,0,No cases,4
British Virgin Islands,8,0,1,0,No cases,66
Saint Barthélemy,6,0,0,0,No cases,112
Saint Pierre and Miquelon,4,0,0,0,Sporadic cases,4
Anguilla,3,0,0,0,No cases,108
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),276 202,2 414,14 405,217,Community transmission,0
Pakistan,266 096,1 013,5 639,40,Clusters of cases,0
Saudi Arabia,253 349,2 429,2 523,37,Clusters of cases,0
Qatar,107 037,389,159,2,Community transmission,0
Iraq,94 693,2 163,3 869,88,Community transmission,0
Egypt,88 402,627,4 352,50,Clusters of cases,0
Oman,68 400,1 739,326,8,Community transmission,0
Kuwait,59 763,559,408,0,Clusters of cases,0
United Arab Emirates,57 193,271,340,1,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,36 936,514,128,2,Clusters of cases,0
Afghanistan,35 615,106,1 184,1,Clusters of cases,0
Morocco,17 562,326,276,3,Clusters of cases,0
Sudan,10 992,0,693,0,Community transmission,1
Djibouti,5 020,9,56,0,Clusters of cases,0
Somalia,3 130,11,93,0,Sporadic cases,0
Lebanon,2 905,46,41,1,Clusters of cases,0
Libya,1 980,114,49,1,Clusters of cases,0
Yemen,1 623,13,448,3,Community transmission,0
Tunisia,1 381,7,50,0,Sporadic cases,0
Jordan,1 223,5,11,0,Clusters of cases,0
Syrian Arab Republic,522,26,29,4,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,10 520,468,66,1,Clusters of cases,0
Europe,,,,,,
Russian Federation,783 328,5 842,12 580,153,Clusters of cases,0
The United Kingdom,295 376,580,45 312,12,Community transmission,0
Spain,264 836,4 581,28 422,2,Clusters of cases,0
Italy,244 624,190,35 058,13,Clusters of cases,0
Turkey,220 572,931,5 508,17,Community transmission,0
Germany,202 345,522,9 090,4,Clusters of cases,0
France,166 057,1 810,30 066,20,Clusters of cases,0
Sweden,78 048,767,5 639,20,Community transmission,0
Kazakhstan,73 468,1 630,585,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,66 213,118,503,4,Community transmission,0
Belgium,64 094,201,9 805,5,Community transmission,0
Ukraine,60 166,673,1 518,20,Community transmission,0
Netherlands,51 910,185,6 136,0,Community transmission,0
Israel,50 493,1 012,410,7,Pending,0
Portugal,48 771,135,1 691,2,Community transmission,0
Poland,40 383,279,1 627,3,Community transmission,0
Romania,38 139,681,2 038,12,Community transmission,0
Armenia,35 254,273,662,12,Community transmission,0
Switzerland,33 547,43,1 687,0,Community transmission,0
Kyrgyzstan,28 251,1 108,1 079,42,Clusters of cases,0
Azerbaijan,27 890,369,363,9,Clusters of cases,0
Ireland,25 766,6,1 753,0,Clusters of cases,0
Serbia,21 253,359,482,10,Community transmission,0
Republic of Moldova,21 115,135,697,9,Community transmission,0
Austria,19 679,108,711,0,Community transmission,0
Uzbekistan,17 590,624,92,4,Clusters of cases,0
Czechia,14 098,153,359,0,Clusters of cases,0
Denmark,13 262,89,611,0,Community transmission,0
North Macedonia,9 249,96,432,10,Clusters of cases,0
Norway,9 028,13,255,0,Clusters of cases,0
Bulgaria,8 929,196,308,8,Clusters of cases,0
Bosnia and Herzegovina,8 591,139,256,6,Community transmission,0
Finland,7 340,2,328,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Tajikistan,6 921,43,57,0,Pending,0
Luxembourg,5 605,122,111,0,Community transmission,0
Croatia,4 370,16,122,2,Clusters of cases,0
Hungary,4 347,14,596,0,Community transmission,0
Albania,4 171,81,113,1,Clusters of cases,0
Greece,4 012,5,195,1,Clusters of cases,0
Estonia,2 021,0,69,0,Clusters of cases,2
Slovakia,1 980,1,28,0,Clusters of cases,0
Slovenia,1 953,7,111,0,Clusters of cases,0
Lithuania,1 947,15,80,0,Community transmission,0
Iceland,1 930,0,10,0,Community transmission,1
Montenegro,1 861,90,35,3,Clusters of cases,0
Latvia,1 192,0,31,0,Clusters of cases,1
Georgia,1 049,10,16,1,Sporadic cases,0
Cyprus,1 038,0,19,0,Clusters of cases,1
Andorra,884,4,52,0,Community transmission,0
San Marino,716,0,42,0,Community transmission,11
Malta,677,1,9,0,Sporadic cases,0
Monaco,99,0,1,0,Sporadic cases,44
Liechtenstein,87,0,1,0,Sporadic cases,1
Holy See,12,0,0,0,Sporadic cases,75
Territoriesii,,,,,,
Kosovo[1],,,,,,
,5 834,142,129,4,Community transmission,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,60
Jersey,331,0,31,0,Community transmission,3
Guernsey,252,0,13,0,Community transmission,79
Faroe Islands,191,0,0,0,Pending,1
Gibraltar,180,0,0,0,Clusters of cases,10
Greenland,13,0,0,0,No cases,53
South-East Asia,,,,,,
India,1 155 191,37 148,28 084,587,Clusters of cases,0
Bangladesh,207 453,2 928,2 668,50,Community transmission,0
Indonesia,88 214,1 693,4 239,96,Community transmission,0
Nepal,17 844,186,40,0,Clusters of cases,0
Thailand,3 255,5,58,0,Clusters of cases,0
Maldives,2 999,33,15,0,Clusters of cases,0
Sri Lanka,2 730,6,11,0,Clusters of cases,0
Myanmar,341,0,6,0,Clusters of cases,2
Bhutan,90,1,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,No cases,88
Western Pacific,,,,,,
China,86 152,84,4 653,0,Clusters of cases,0
Philippines,68 898,1 442,1 835,4,Community transmission,0
Singapore,48 036,123,27,0,Clusters of cases,0
Japan,25 736,640,988,3,Clusters of cases,0
Republic of Korea,13 816,45,296,0,Clusters of cases,0

Reporting Country/Territory/Area,Total confirmed*,Total confirmed*,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,12 069,267,123,1,Clusters of cases,0
Malaysia,8 800,21,123,0,Clusters of cases,0
New Zealand,1 205,1,22,0,Clusters of cases,0
Viet Nam,384,1,0,0,Clusters of cases,0
Mongolia,287,0,0,0,Sporadic cases,2
Cambodia,171,0,0,0,Sporadic cases,3
Brunei Darussalam,141,0,3,0,No cases,74
Fiji,27,1,0,0,Sporadic cases,0
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,99
Papua New Guinea,17,0,0,0,Sporadic cases,1
Territoriesii,,,,,,
Guam,311,0,5,0,Clusters of cases,1
French Polynesia,62,0,0,0,Sporadic cases,23
Northern Mariana Islands,,,,,,
(Commonwealth of the),37,0,2,0,Pending,4
New Caledonia,22,0,0,0,Sporadic cases,6
Subtotal for all regions,14 561 809,213 637,607 768,4 083,,
Other †,741,0,13,0,Not applicable,-
Grand total,14 562 550,213 637,607 781,4 083,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness,,,,
"in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the,,,,
illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here,,,,
and here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or",
"of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines",
"on maps represent approximate border lines for which there may not yet be full agreement. Countries,",
territories and areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital",
letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
* A small number of countries/territories/areas report combined probable and laboratory-confirmed cases;,
efforts are underway to identify these for notation in the data table. † Other: includes cases reported from,
international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting. Classifications,
are reviewed on a weekly basis and may be revised as new information becomes available. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases;
•,"Sporadic cases: with one or more cases, imported or locally detected;"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures;

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area;
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific notes, updates and errata",
•,"Update 21 July 2020, France: Counts adjusted retrospectively by national authorities: case and death"
,counts adjusted between 18 July and 20 July.
•,"Update 21 July 2020, The Netherlands: Counts adjusted retrospectively by national authorities: case and"
,death counts adjusted between 1 July and 20 July.
