Coronavirus disease,,
(COVID-19),,
Situation Report – 167,,
"Data as received by WHO from national authorities by 10:00 CEST, 5 July 2020",,
Highlights,,
WHO has accepted the recommendation from the Solidarity Trial’s International Steering,,
Committee to discontinue the trial’s hydroxychloroquine and lopinavir/ritonavir treatment,,
arms for COVID-19.,,
"WHO Regional Director for the Western Pacific, Dr Takeshi Kasai spoke of a ‘new normal’, one",,
that improves both health and livelihoods during a virtual press conference with the World,,
Economic Forum on COVID-19. He added “This ‘new future’ is the dividend of COVID-19 which,,
WHO hopes for.”,,
The Regional Office for the Americas/PAHO has launched a new site for donations to its,,
COVID-19 Response Fund. The resources will help PAHO support countries and territories,,
throughout the Americas. More details available here.,,
The Regional Office for Europe is launching a new podcast service entitled: Health in,,
"Europe. WHO works with thousands of inspiring individuals and groups, and this podcast series",,
highlights their stories and how they might impact your day-to-day life.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,11 125 245 cases (203 836),528 204 deaths (5 195)
Africa,356 666 cases (14 251),6 746 deaths (118)
Americas,5 697 954 cases (122 472),262 538 deaths (3 444)
Eastern Mediterranean,1 153 157 cases (18 468),27 074 deaths (555)
Europe,2 774 221 cases (16 665),199 879 deaths (369)
South-East Asia,918 591 cases (29 859),24 473 deaths (699)
Western Pacific,223 915 cases (2 121),7 481 deaths (10)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 29 June to 5 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 5 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10",,,,,,
"AM CEST, 5 July 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Togo,676,5,15,1,Community transmission,0
United Republic of Tanzania,509,0,21,0,Community transmission,58
Sao Tome and Principe,399,0,11,0,Clusters of cases,1
Namibia,375,25,0,0,Sporadic cases,0
Angola,346,18,19,1,Clusters of cases,0
Mauritius,341,0,10,0,Clusters of cases,10
Comoros,309,0,7,0,Community transmission,1
Botswana,275,0,1,0,Clusters of cases,1
Eritrea,215,0,0,0,Sporadic cases,2
Burundi,191,0,1,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Seychelles 81 0 0 0 Clusters of cases 5,,,,,,
Lesotho 79 16 0 0 Sporadic cases 0,,,,,,
Gambia,57,2,2,0,Sporadic cases,0
Territoriesii,,,,,,
Mayotte,2 668,7,36,0,Clusters of cases,0
Réunion,536,3,2,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 776 366,51 933,129 226,745,Community transmission,0
Brazil,1 539 081,42 223,63 174,1 290,Community transmission,0
Peru,295 599,3 595,10 226,181,Community transmission,0
Chile,291 847,3 758,6 192,141,Community transmission,0
Mexico,245 251,6 740,29 843,654,Community transmission,0
Colombia,109 505,3 395,3 777,136,Community transmission,0
Canada,10 5091,319,8 663,21,Community transmission,0
Argentina,72 786,2 845,1 453,50,Community transmission,0
Ecuador,61 535,878,4 769,69,Community transmission,0
Bolivia (Plurinational State of),36 818,1 290,1 320,49,Community transmission,0
Dominican Republic,36 184,1 036,786,11,Community transmission,0
Panama,35 995,758,698,31,Community transmission,0
Honduras,22 116,996,605,14,Community transmission,0
Guatemala,21 293,1 221,880,37,Community transmission,0
El Salvador,7 507,240,210,8,Community transmission,0
Venezuela (Bolivarian Republic of),6 537,264,59,2,Community transmission,0
Haiti,6 230,129,110,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,4 311,288,18,0,Clusters of cases,0
Paraguay,2 385,36,20,1,Community transmission,0
Cuba,2 369,8,86,0,Clusters of cases,0
Nicaragua,2 182,0,83,0,Community transmission,3
Uruguay,952,5,28,0,Clusters of cases,0
Jamaica,721,6,10,0,Clusters of cases,0
Suriname,565,18,14,1,Clusters of cases,0
Guyana,256,6,14,0,Clusters of cases,0
Trinidad and Tobago,130,0,8,0,Sporadic cases,4
Bahamas,104,0,11,0,Clusters of cases,19
Barbados,97,0,7,0,Clusters of cases,19
Antigua and Barbuda,68,0,3,0,Clusters of cases,2
Belize,30,2,2,0,Sporadic cases,0
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,17
Grenada,23,0,0,0,Clusters of cases,39
Saint Lucia,22,0,0,0,Sporadic cases,1
Dominica,18,0,0,0,Clusters of cases,22
Saint Kitts and Nevis,15,0,0,0,No cases,75
Territoriesii,,,,,,
Puerto Rico,7 787,104,155,1,Community transmission,0
French Guiana,4 913,355,16,0,Community transmission,0
Martinique,249,7,14,0,Clusters of cases,0
Cayman Islands,201,0,1,0,Clusters of cases,2
Guadeloupe,184,2,16,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,14
United States Virgin Islands,111,13,6,0,Clusters of cases,0
Aruba,104,0,3,0,No cases,1
Sint Maarten,78,0,15,0,No cases,1
Turks and Caicos Islands,45,1,2,0,Clusters of cases,0
Saint Martin,44,1,3,0,Sporadic cases,0
Curaçao,25,0,1,0,No cases,4
Falkland Islands (Malvinas),13,0,0,0,No cases,70
Montserrat,11,0,1,0,No cases,82
British Virgin Islands,8,0,1,0,No cases,50
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,40
Saint Barthélemy,6,0,0,0,No cases,96
Anguilla,3,0,0,0,No cases,92
Saint Pierre and Miquelon,1,0,0,0,No cases,88
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),237 878,2 449,11 408,148,Community transmission,0
Pakistan,228 474,3 191,4 712,93,Clusters of cases,0
Saudi Arabia,205 929,4 128,1 858,56,Clusters of cases,0
Qatar,99 183,530,123,2,Community transmission,0
Egypt,74 035,1 324,3 280,79,Clusters of cases,0
Iraq,58 354,2 334,2 368,106,Community transmission,0
United Arab Emirates,50 857,716,321,3,Community transmission,0
Kuwait,49 303,631,365,5,Clusters of cases,0
Oman,45 106,1177,203,10,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,32 951,279,864,38,Clusters of cases,0
Bahrain,28 857,447,96,1,Clusters of cases,0
Morocco,13 822,534,232,2,Clusters of cases,0
Sudan,9 767,104,608,4,Community transmission,0
Djibouti,4 736,0,55,0,Clusters of cases,1
Somalia,2 961,17,92,2,Sporadic cases,0
Lebanon,1 855,25,35,0,Clusters of cases,0
Yemen,1 252,8,338,2,Community transmission,0
Tunisia,1 181,0,50,0,Sporadic cases,1
Jordan,1 150,3,10,0,Clusters of cases,0
Libya,918,0,27,0,Clusters of cases,1
Syrian Arab Republic,338,10,10,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,4 250,561,19,4,Clusters of cases,0
Europe,,,,,,
Russian Federation,681 251,6 736,10 161,134,Clusters of cases,0
The United Kingdom,284 904,624,44 198,67,Community transmission,0
Spain,250 545,0,28 385,0,Clusters of cases,1
Italy,241 419,235,34 854,21,Community transmission,0
Turkey,204 610,1 154,5 206,20,Community transmission,0
Germany,196 335,239,9 012,2,Clusters of cases,0
France,158 734,0,29 808,0,Community transmission,1
Sweden,71 419,0,5 420,0,Community transmission,1
Belarus,63 270,273,418,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,61 909,71,9 771,0,Community transmission,0
Netherlands,50 493,61,6 117,6,Community transmission,0
Ukraine,47 677,0,1 227,0,Community transmission,1
Kazakhstan,47 171,1 452,240,26,Clusters of cases,0
Portugal,43 569,413,1 605,7,Community transmission,0
Poland,35 719,314,1 512,5,Community transmission,0
Switzerland,32 114,97,1 685,0,Community transmission,0
Armenia,28 606,706,484,7,Community transmission,0
Romania,28 582,416,1 731,23,Community transmission,0
Israel,28 433,944,326,2,Pending,0
Ireland,25 509,11,1 741,1,Clusters of cases,0
Azerbaijan,19 801,534,241,6,Clusters of cases,0
Austria,18 196,123,705,0,Community transmission,0
Republic of Moldova,17 672,227,582,6,Community transmission,0
Serbia,15 829,325,306,8,Pending,0
Denmark,12 832,0,606,0,Community transmission,1
Czechia,12 440,121,351,-1,Clusters of cases,0
Uzbekistan,9 829,329,31,2,Clusters of cases,0
Norway,8 895,0,251,0,Clusters of cases,2
Finland,7 248,6,329,0,Pending,0
Kyrgyzstan,7 094,0,78,0,Clusters of cases,1
North Macedonia,6 932,145,334,6,Clusters of cases,0
Tajikistan,6 159,101,52,0,Pending,0
Bulgaria,5 677,180,241,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,5 249,289,190,0,Community transmission,0
Luxembourg,4 476,29,110,0,Clusters of cases,0
Hungary,4 183,11,589,1,Community transmission,0
Greece,3 511,25,192,0,Clusters of cases,0
Croatia,3 094,86,113,1,Sporadic cases,0
Albania,2 893,74,76,2,Clusters of cases,0
Estonia,1 993,2,69,0,Clusters of cases,0
Iceland,1 860,5,10,0,Community transmission,0
Lithuania,1 831,3,79,0,Community transmission,0
Slovakia,1 749,29,28,0,Clusters of cases,0
Slovenia,1 679,30,111,0,Clusters of cases,0
Latvia,1 123,1,30,0,Sporadic cases,0
Cyprus,1 002,3,19,0,Clusters of cases,0
Georgia,951,5,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,16
Montenegro,720,57,13,0,Clusters of cases,0
San Marino,713,0,42,0,Community transmission,15
Malta,672,0,9,0,Sporadic cases,1
Monaco,99,0,1,0,Sporadic cases,28
Liechtenstein,84,0,1,0,Pending,1
Holy See,12,0,0,0,Sporadic cases,59
Territoriesii,,,,,,
Kosovo[1],,,,,,
,3 313,178,54,9,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,44
Jersey,320,1,31,0,Community transmission,0
Guernsey,252,0,13,0,Community transmission,63
Faroe Islands,187,0,0,0,Pending,72
Gibraltar,178,0,0,0,Clusters of cases,2
Greenland,13,0,0,0,Pending,37
South-East Asia,,,,,,
India,673 165,24 850,19 268,613,Clusters of cases,0
Bangladesh,159 679,3 288,1 997,29,Community transmission,0
Indonesia,62 142,1 447,3 089,53,Community transmission,0
Nepal,15 491,232,34,2,Sporadic cases,0
Thailand,3 190,5,58,0,Clusters of cases,0
Maldives,2 435,25,10,2,Clusters of cases,0
Sri Lanka,2 074,5,11,0,Clusters of cases,0
Myanmar,313,7,6,0,Clusters of cases,0
Bhutan,78,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,No cases,72
Western Pacific,,,,,,
China,85 306,19,4 648,0,Clusters of cases,0
Singapore,44 664,185,26,0,Clusters of cases,0
Philippines,41 830,1 494,1 290,10,Community transmission,0
Japan,19 522,240,977,0,Clusters of cases,0
Republic of Korea,13 091,61,283,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 658,10,121,0,Clusters of cases,0
Australia,8 362,107,104,0,Clusters of cases,0
New Zealand,1 183,3,22,0,Clusters of cases,0
Viet Nam,355,0,0,0,Clusters of cases,7
Mongolia,220,0,0,0,Sporadic cases,5
Brunei Darussalam,141,0,3,0,No cases,58
Cambodia,141,0,0,0,Sporadic cases,6
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,83
Fiji,18,0,0,0,Sporadic cases,75
Papua New Guinea,11,0,0,0,Sporadic cases,9
Territoriesii,,,,,,
Guam,280,2,5,0,Clusters of cases,0
French Polynesia,62,0,0,0,Sporadic cases,7
Northern Mariana Islands,,,,,,
(Commonwealth of the),31,0,2,0,Pending,2
New Caledonia,21,0,0,0,Sporadic cases,25
Subtotal for all regions,11 124 504,203 836,528 191,5 195,,
Other*,741,0,13,0,Not applicable,-
Grand total,11 125 245,203 836,528 204,5 195,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
"• Update 5 July 2020, Qatar: Counts adjusted retrospectively by national authorities:",
385 cases were excluded.,
