Coronavirus disease,,
(COVID-19),,
Situation Report – 175,,
"Data as received by WHO from national authorities by 10:00 CEST, 13 July 2020",,
Highlights,,
"WHO has updated the risk assessment tools for mass gatherings,religious gatherings, and",,
mass gatherings during sports events to guide authorities and planning and event organizers,,
during the current COVID-19 pandemic.,,
WHO Regional Director for Europe Dr Hans Kluge thanked frontline workers in Turkey and,,
across Europe for their work in the response to the COVID-19 pandemic. He was speaking at a,,
"joint press conference with the Turkish Minister of Health, Dr. Fahrettin Koca, to mark 60 years",,
of WHO-Turkey collaboration. Dr Kluge emphasized that WHO is committed to improving the,,
health of the people of Turkey.,,
WHO updated its Q&A page to include information on schools and COVID-19.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,12 768 307 cases (215 539),566 654 deaths (5 037)
Africa,477 575 cases (16 279),8 253 deaths (161)
Americas,6 669 879 cases (129 657),286 577 deaths (3 220)
Eastern Mediterranean,1 286 651 cases (15 313),31 228 deaths (576)
Europe,2 925 686 cases (18 029),203 584 deaths (229)
South-East Asia,1 163 556 cases (33 309),29 258 deaths (618)
Western Pacific,244 219 cases (2 952),7 741 deaths (163)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 7 July to 13 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 13 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
13 July 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Uganda,1 025,12,0,0,Sporadic cases,0
Liberia,1 010,12,51,4,Community transmission,0
Zimbabwe,985,3,18,0,Sporadic cases,0
Chad,880,6,75,1,Community transmission,0
Namibia,785,72,1,0,Sporadic cases,0
Togo,720,10,15,0,Community transmission,0
United Republic of Tanzania,509,0,21,0,Community transmission,66
Angola,506,23,26,1,Clusters of cases,0
São Tomé and Príncipe,409,2,12,0,Clusters of cases,0
Botswana,399,85,1,0,Clusters of cases,0
Mauritius,342,0,10,0,Clusters of cases,6
Comoros,317,3,7,0,Community transmission,0
Burundi,258,8,1,0,Clusters of cases,0
Lesotho,233,49,2,1,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Eritrea 232 0 0 0 Sporadic cases 3,,,,,,
Seychelles 100 0 0 0 Clusters of cases 3,,,,,,
Gambia,64,0,3,0,Sporadic cases,3
Territoriesii,,,,,,
Mayotte,2 711,0,40,0,Clusters of cases,2
Réunion,593,16,3,0,Clusters of cases,0
Americas,,,,,,
United States of America,3 225 950,62 369,134 392,906,Community transmission,0
Brazil,1 839 850,39 023,71 469,1 071,Community transmission,0
Peru,322 710,3 064,11 682,182,Community transmission,0
Chile,315 041,3 012,6 979,98,Community transmission,0
Mexico,295 268,6 094,34 730,539,Community transmission,0
Colombia,145 362,4 586,5 119,194,Community transmission,0
Canada,107 347,221,8 773,14,Community transmission,0
Argentina,97 509,3 449,1 818,31,Community transmission,0
Ecuador,67 870,661,5 047,16,Community transmission,0
Bolivia (Plurinational State of),47 200,1 635,1 754,52,Community transmission,0
Dominican Republic,44 532,1 418,897,17,Community transmission,0
Panama,44 332,1 075,893,30,Community transmission,0
Guatemala,28 598,979,1 172,33,Community transmission,0
Honduras,27 583,530,771,21,Community transmission,0
El Salvador,9 674,283,260,6,Community transmission,0
Venezuela (Bolivarian Republic of),9 178,375,85,2,Community transmission,0
Costa Rica,7 231,386,28,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Haiti,6 690,73,139,4,Community transmission,0
Paraguay,2 820,84,21,1,Community transmission,0
Cuba,2 426,6,87,0,Clusters of cases,0
Nicaragua,2 411,0,91,0,Community transmission,4
Uruguay,986,1,30,1,Clusters of cases,0
Jamaica,758,5,10,0,Clusters of cases,0
Suriname,741,12,18,0,Clusters of cases,0
Guyana,291,1,17,1,Clusters of cases,0
Trinidad and Tobago,133,0,8,0,Sporadic cases,6
Bahamas,111,3,11,0,Clusters of cases,0
Barbados,103,5,7,0,Clusters of cases,0
Antigua and Barbuda,74,0,3,0,Clusters of cases,1
Belize,37,0,2,0,Sporadic cases,1
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,25
Grenada,23,0,0,0,Clusters of cases,47
Saint Lucia,22,0,0,0,Sporadic cases,9
Dominica,18,0,0,0,Clusters of cases,30
Saint Kitts and Nevis,17,0,0,0,No cases,2
Territoriesii,,,,,,
Puerto Rico,9 654,288,167,0,Community transmission,0
French Guiana,5 949,0,26,0,Community transmission,1
Martinique,255,0,15,0,Clusters of cases,1
Cayman Islands,201,0,1,0,Clusters of cases,10
Guadeloupe,190,0,14,0,Clusters of cases,2

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
United States Virgin Islands,181,14,6,0,Clusters of cases,0
Bermuda,150,0,9,0,Sporadic cases,1
Aruba,105,0,3,0,Sporadic cases,6
Sint Maarten,78,0,15,0,No cases,9
Turks and Caicos Islands,71,5,2,0,Clusters of cases,0
Saint Martin,44,0,3,0,Sporadic cases,8
Curaçao,25,0,1,0,Sporadic cases,12
Falkland Islands (Malvinas),13,0,0,0,No cases,78
Montserrat,12,0,1,0,No cases,2
British Virgin Islands,8,0,1,0,No cases,58
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,48
Saint Barthélemy,6,0,0,0,No cases,104
Anguilla,3,0,0,0,No cases,100
Saint Pierre and Miquelon,2,0,0,0,No cases,3
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),257 303,2 186,12 829,194,Community transmission,0
Pakistan,251 625,2 753,5 266,69,Clusters of cases,0
Saudi Arabia,232 259,2 779,2 223,42,Clusters of cases,0
Qatar,103 598,470,147,1,Community transmission,0
Egypt,82 070,912,3 858,89,Clusters of cases,0
Iraq,77 506,2 312,3 150,95,Community transmission,0
Oman,56 015,1 318,257,9,Community transmission,0
Kuwait,54 894,836,390,4,Clusters of cases,0
United Arab Emirates,54 854,401,333,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,34 451,0,1 010,0,Clusters of cases,1
Bahrain,32 941,471,108,4,Clusters of cases,0
Morocco,15 745,203,250,5,Clusters of cases,0
Sudan,10 250,0,650,0,Community transmission,1
Djibouti,4 972,4,56,0,Clusters of cases,0
Somalia,3 059,8,93,1,Sporadic cases,0
Lebanon,2 334,166,36,0,Clusters of cases,0
Yemen,1 469,80,418,53,Community transmission,0
Libya,1 433,44,39,1,Clusters of cases,0
Tunisia,1 263,18,50,0,Sporadic cases,0
Jordan,1 179,3,10,0,Clusters of cases,0
Syrian Arab Republic,394,0,16,0,Community transmission,2
Territoriesii,,,,,,
occupied Palestinian territory,7 037,349,39,7,Clusters of cases,0
Europe,,,,,,
Russian Federation,733 699,6 537,11 439,104,Clusters of cases,0
The United Kingdom,289 607,650,44 819,21,Community transmission,0
Spain,253 908,0,28 403,0,Clusters of cases,2
Italy,243 061,234,34 954,9,Community transmission,0
Turkey,212 993,1 012,5 363,19,Community transmission,0
Germany,198 963,159,9 064,1,Clusters of cases,0
France,161 275,0,29 907,0,Clusters of cases,2
Sweden,74 898,0,5 526,0,Community transmission,2
Belarus,64 932,168,464,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,62 707,101,9 782,0,Community transmission,0
Kazakhstan,59 899,1 646,375,23,Clusters of cases,0
Ukraine,54 133,612,1 398,15,Community transmission,0
Netherlands,50 967,101,6 128,0,Community transmission,0
Portugal,46 512,291,1 660,6,Community transmission,0
Israel,38 015,1 194,357,4,Pending,0
Poland,37 891,370,1 571,3,Community transmission,0
Switzerland,32 713,0,1 685,0,Community transmission,1
Romania,32 535,456,1 884,13,Community transmission,0
Armenia,32 151,182,573,8,Community transmission,0
Ireland,25 628,17,1 746,0,Clusters of cases,0
Azerbaijan,24 041,520,306,8,Clusters of cases,0
Republic of Moldova,19 382,174,642,2,Community transmission,0
Austria,18 847,52,708,2,Community transmission,0
Serbia,18 360,287,393,11,Community transmission,0
Uzbekistan,13 193,487,61,3,Clusters of cases,0
Czechia,13 174,59,352,0,Clusters of cases,0
Denmark,12 946,0,609,0,Community transmission,2
Kyrgyzstan,11 117,488,147,15,Clusters of cases,0
Norway,8 965,0,252,0,Clusters of cases,2
North Macedonia,8 111,144,382,7,Clusters of cases,0
Bulgaria,7 525,853,268,6,Clusters of cases,0
Finland,7 294,15,329,0,Clusters of cases,0
Bosnia and Herzegovina,6 884,482,220,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Tajikistan,6 551,46,55,0,Pending,0
Luxembourg,4 925,83,111,1,Community transmission,0
Hungary,4 234,5,595,0,Community transmission,0
Greece,3 803,31,193,0,Clusters of cases,0
Croatia,3 722,50,119,1,Clusters of cases,0
Albania,3 571,200,95,6,Clusters of cases,0
Estonia,2 014,0,69,0,Clusters of cases,1
Slovakia,1 901,8,28,0,Clusters of cases,0
Iceland,1 896,8,10,0,Community transmission,0
Lithuania,1 869,4,79,0,Community transmission,0
Slovenia,1 841,14,111,0,Clusters of cases,0
Montenegro,1 221,57,23,0,Clusters of cases,0
Latvia,1 173,0,30,0,Sporadic cases,1
Cyprus,1 021,7,19,0,Clusters of cases,0
Georgia,995,9,15,0,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,24
San Marino,716,0,42,0,Community transmission,3
Malta,674,0,9,0,Sporadic cases,3
Monaco,99,0,1,0,Sporadic cases,36
Liechtenstein,85,0,1,0,Sporadic cases,6
Holy See,12,0,0,0,Sporadic cases,67
Territoriesii,,,,,,
Kosovo[1],4 888,216,92,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,52
Jersey,325,0,31,0,Community transmission,5
Guernsey,252,0,13,0,Community transmission,71
Faroe Islands,188,0,0,0,Pending,5
Gibraltar,180,0,0,0,Clusters of cases,2
Greenland,13,0,0,0,No cases,45
South-East Asia,,,,,,
India,878 254,28 701,23 174,500,Clusters of cases,0
Bangladesh,183 795,2 666,2 352,47,Community transmission,0
Indonesia,75 699,1 681,3 606,71,Community transmission,0
Nepal,16 801,82,38,0,Clusters of cases,0
Thailand,3 220,3,58,0,Clusters of cases,0
Maldives,2 731,67,13,0,Clusters of cases,0
Sri Lanka,2 617,106,11,0,Clusters of cases,0
Myanmar,331,1,6,0,Clusters of cases,0
Bhutan,84,2,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,No cases,80
Western Pacific,,,,,,
China,85 568,46,4 648,0,Clusters of cases,0
Philippines,56 259,2 037,1 534,162,Community transmission,0
Singapore,45 961,178,26,0,Clusters of cases,0
Japan,21 868,366,982,0,Clusters of cases,0
Republic of Korea,13 479,62,289,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,9 797,244,108,1,Clusters of cases,0
Malaysia,8 718,14,122,0,Clusters of cases,0
New Zealand,1 194,0,22,0,Clusters of cases,1
Viet Nam,372,2,0,0,Clusters of cases,0
Mongolia,230,3,0,0,Sporadic cases,0
Cambodia,156,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,3,0,No cases,66
Fiji,26,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,91
Papua New Guinea,11,0,0,0,Sporadic cases,17
Territoriesii,,,,,,
Guam,304,0,5,0,Clusters of cases,1
French Polynesia,62,0,0,0,Sporadic cases,15
Northern Mariana Islands,33,0,2,0,Pending,1
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,33
Subtotal for all regions,12 767 566,215 539,566 641,5 037,,
Other*,741,0,13,0,Not applicable,-
Grand total,12 768 307,215 539,566 654,5 037,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
"• Update 13 July, 2020, Burkina Faso: Counts retrospectively adjusted by national authorities:",
1 death excluded.,
