Coronavirus disease,,
(COVID-19),,
Situation Report – 130,,
"Data as received by WHO from national authorities by 10:00 CEST, 29 May 2020",,
Highlights,,
WHO has published a surveillance protocol for SARS-CoV-2 infection among health workers.,,
This is a technical tool that countries can use to better understand the characteristics and,,
exposure risks of health workers infected with COVID-19.,,
"WHO Director-General Dr Tedros, in his regular media briefing, stated the Solidarity Response",,
"Fund will continue to receive donations to support WHO’s activities related to COVID-19, while",,
the WHO Foundation will help to fund all elements of WHO’s work and be fully aligned with the,,
Organization’s priorities.,,
Members of the Polio Eradication Initiative at WHO Regional Office for the Eastern,,
Mediterranean are supporting the training of health workers to respond to COVID-19 in Sudan.,,
"WHO is using the experience of health professionals, police staff and prisoners in Italy to inform",,
"guidance on preparedness, prevention and control of COVID-19 in prisons and other places of",,
detention.,,
Community pharmacists are key players in the COVID-19 response and should be aware of,,
what steps to take if they suspect or see signs of COVID-19. The WHO Regional Office for,,
Europe has published technical guidelines on practical ways in which health systems can better,,
respond to COVID-19.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,5 701 337 cases (107 740),357 688 deaths (4 354)
Africa,92 929 cases (3 337),2 427 deaths (57)
Americas,2 613 092 cases (56 647),151 212 deaths (2 800)
Eastern Mediterranean,475 419 cases (13 595),11 833 deaths (212)
Europe,2 102 574 cases (22 650),178 378 deaths (1 047)
South-East Asia,238 080 cases (10 469),6 844 deaths (214)
Western Pacific,178 502 cases (1 042),6 981 deaths (24)

Subject in Focus: Controlling the spread of COVID-19 at ground
crossings
WHO has recently published a document on controlling the spread of COVID-19 at ground
crossings.
"Unlike airports and maritime ports, ground crossings often constitute informal passages"
"between two countries without a physical structure, barriers, or borders. Moreover, ground"
crossings may contribute to the international spread of disease. Travellers and people living and
working on and around borders are particularly vulnerable to this threat.
"Some countries systematically inspect travellers, conveyances and cargo passing formal ground"
"crossings, while others allow the relatively free movement across borders, as regulated by"
bilateral or regional agreements. The communities living on and around ground crossings vary
"according to size and density. For many people living in these communities, cross-border"
"movement represents a daily necessity for work, trade, family visits, schooling, healthcare"
"services, religious activities, and other reasons. However, in places where national authorities"
"are unable to fully monitor formal and informal ground crossings, health measures to control"
public health risks may be difficult to implement.
The objectives of this guidance are to advise countries on how to reduce the spread of COVID-
"19 resulting from travel, transportation, and trade on and around ground crossings by: 1)"
Identifying priority ground crossings and communities; and 2) Scaling up preparedness and
control measures at these locations.
This guidance has been developed in line with WHO’s Handbook for public health capacity
"building at ground crossings and cross-border collaborations, and WHO’s global strategy to"
respond to COVID-19. The target audience of this guidance includes: 1) the International Health
Regulations (IHR 2005) National Focal Points (IHR NFP); 2) authorities responsible for
implementing the IHR at ground crossings; 3) representatives of government and
nongovernmental organizations and their partners at ground crossings; and 4) public health
"professionals involved in disease surveillance, communication, emergency preparedness and"
"response, animal health and environmental health at ground crossings and in nearby"
communities.
"This guidance is divided into the following sections: identification of priority ground crossings,"
and key preparedness activities for those crossings and nearby communities. It also covers
"legal enforcement and planning, surveillance, interviewing and managing sick travellers with"
"suspected COVID-19, acute emergency response during mass movement across the border,"
"supplies of infection and control equipment and material, risk communication, cross border"
"collaboration, and risk monitoring and adapting health measures as trends change."

Surveillance
"Figure 3. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 23 May to 29 May**"
"**See Annex 1 for data, table and figure notes."

"Figure 4. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 29 May 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM",,,,,,
"CEST, 29 May 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Venezuela (Bolivarian Republic of),1245,34,11,0,Community transmission,0
Costa Rica,984,28,10,0,Clusters of cases,0
Paraguay,900,16,11,0,Community transmission,0
Nicaragua,885,126,35,0,Community transmission,0
Uruguay,803,14,22,0,Clusters of cases,0
Jamaica,569,5,9,0,Clusters of cases,0
Guyana,139,0,11,0,Clusters of cases,1
Trinidad and Tobago,116,0,8,0,Sporadic cases,31
Bahamas,100,0,11,0,Clusters of cases,4
Barbados,92,0,7,0,Clusters of cases,4
Antigua and Barbuda,25,0,3,0,Clusters of cases,25
Saint Vincent and the Grenadines,25,7,0,0,Sporadic cases,0
Grenada,23,0,0,0,Clusters of cases,2
Belize,18,0,2,0,Sporadic cases,44
Saint Lucia,18,0,0,0,Sporadic cases,24
Dominica,16,0,0,0,Clusters of cases,48
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,38
Suriname,12,1,1,0,Sporadic cases,0
Territoriesii,,,,,,
Puerto Rico,3 486,89,131,2,Community transmission,0
French Guiana,409,25,1,0,Clusters of cases,0
Martinique,197,0,14,0,Clusters of cases,6
Guadeloupe,161,0,14,0,Clusters of cases,3
Cayman Islands,140,3,1,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,139,0,9,0,Clusters of cases,1
Aruba,101,0,3,0,Sporadic cases,23
Sint Maarten,78,0,15,0,Sporadic cases,15
United States Virgin Islands,69,0,6,0,Clusters of cases,18
Saint Martin,40,0,3,0,Sporadic cases,2
Curaçao,20,2,1,0,Sporadic cases,0
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,33
Turks and Caicos Islands,12,0,1,0,Sporadic cases,31
Montserrat,11,0,1,0,Sporadic cases,45
British Virgin Islands,8,0,1,0,Sporadic cases,13
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,3
Saint Barthélemy,6,0,0,0,Sporadic cases,59
Anguilla,3,0,0,0,Sporadic cases,55
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,51
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),143 849,2 258,7 627,63,Community transmission,0
Saudi Arabia,80 185,1 644,441,16,Clusters of cases,0
Pakistan,64 028,2 801,1 317,57,Clusters of cases,0
Qatar,50 914,1 967,33,3,Community transmission,0
United Arab Emirates,32 532,563,258,3,Pending,0
Kuwait,24 112,845,185,10,Clusters of cases,0
Egypt,20 793,1 127,845,29,Clusters of cases,0
Afghanistan,13 659,643,246,11,Clusters of cases,0
Bahrain,10 052,360,15,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Oman,9 009,636,40,1,Clusters of cases,0
Morocco,7 643,42,202,0,Clusters of cases,0
Iraq,5 457,322,179,4,Clusters of cases,0
Sudan,4 346,0,195,0,Community transmission,1
Djibouti,2 914,217,20,2,Clusters of cases,0
Somalia,1 828,97,72,5,Sporadic cases,0
Lebanon,1 168,7,26,0,Clusters of cases,0
Tunisia,1 068,17,48,0,Community transmission,0
Jordan,728,8,9,0,Clusters of cases,0
Yemen,282,22,61,7,Pending,0
Syrian Arab Republic,122,1,4,0,Community transmission,0
Libya,105,6,5,1,Clusters of cases,0
Territoriesii,,,,,,
occupied Palestinian territory,625,12,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,387 623,8 572,4 374,232,Clusters of cases,0
The United Kingdom,269 131,1 887,37 837,377,Community transmission,0
Spain,238 278,1 137,29 037,1,Community transmission,0
Italy,231 732,593,33 142,70,Community transmission,0
Germany,180 458,741,8 450,39,Community transmission,0
Turkey,160 979,1 182,4 461,30,Community transmission,0
France,146 122,3 270,28 608,65,Community transmission,0
Belgium,57 849,257,9 388,24,Community transmission,0
Netherlands,45 950,182,5 903,32,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,39 858,902,219,5,Community transmission,0
Sweden,35 727,639,4 266,46,Community transmission,0
Portugal,31 596,304,1 369,13,Community transmission,0
Switzerland,30 713,20,1 654,6,Community transmission,0
Ireland,24 841,38,1 639,8,Community transmission,0
Poland,22 825,352,1 038,10,Community transmission,0
Ukraine,22 811,429,679,10,Community transmission,0
Romania,18 791,197,1 229,10,Community transmission,0
Israel,16 809,38,281,0,Pending,0
Austria,16 543,28,668,23,Community transmission,0
Denmark,11 512,32,568,3,Community transmission,0
Serbia,11 300,25,241,1,Pending,0
Kazakhstan,9 932,356,37,0,Clusters of cases,0
Czechia,9 140,54,319,2,Clusters of cases,0
Armenia,8 676,460,120,7,Community transmission,0
Norway,8 401,18,236,1,Clusters of cases,0
Republic of Moldova,7 725,188,282,6,Community transmission,0
Finland,6 743,51,313,0,Pending,0
Azerbaijan,4 759,191,56,2,Clusters of cases,0
Luxembourg,4 008,7,110,0,Clusters of cases,0
Hungary,3 841,25,517,8,Community transmission,0
Tajikistan,3 563,139,47,0,Pending,0
Uzbekistan,3 463,67,14,0,Clusters of cases,0
Greece,2 906,3,175,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bulgaria,2 485,25,136,3,Clusters of cases,0
Bosnia and Herzegovina,2 462,47,152,3,Community transmission,0
Croatia,2 245,1,102,1,Community transmission,0
North Macedonia,2 078,38,122,3,Clusters of cases,0
Estonia,1 851,11,66,0,Pending,0
Iceland,1 805,0,10,0,Community transmission,1
Kyrgyzstan,1 662,68,16,0,Clusters of cases,0
Lithuania,1 656,9,68,2,Community transmission,0
Slovakia,1 520,5,28,0,Clusters of cases,0
Slovenia,1 473,2,108,1,Clusters of cases,0
Albania,1 099,23,33,0,Clusters of cases,0
Latvia,1 061,4,24,1,Clusters of cases,0
Cyprus,941,2,17,0,Clusters of cases,0
Andorra,764,1,51,0,Community transmission,0
Georgia,746,8,12,0,Community transmission,0
San Marino,687,15,42,0,Community transmission,0
Malta,616,1,7,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,23
Monaco,98,0,1,0,Sporadic cases,5
Liechtenstein,83,0,1,0,Pending,33
Holy See,12,0,0,0,Sporadic cases,22
Territoriesii,,,,,,
Kosovo[1],1 048,1,30,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,7

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,308,1,29,0,Community transmission,0
Guernsey,252,0,13,0,Community transmission,26
Faroe Islands,187,0,0,0,Pending,35
Gibraltar,157,3,0,0,Clusters of cases,0
Greenland,13,1,0,0,Pending,0
South-East Asia,,,,,,
India,165 799,7 466,4 706,175,Clusters of cases,0
Bangladesh,40 321,2 029,559,15,Clusters of cases,0
Indonesia,24 538,687,1 496,23,Community transmission,0
Thailand,3 076,11,57,0,Clusters of cases,0
Sri Lanka,1530,61,10,0,Clusters of cases,0
Maldives,1 513,56,5,0,Clusters of cases,0
Nepal,1 042,156,5,1,Sporadic cases,0
Myanmar,206,0,6,0,Clusters of cases,2
Bhutan,31,3,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,Clusters of cases,35
Western Pacific,,,,,,
China,84 547,0,4 645,0,Clusters of cases,1
Singapore,33 249,373,23,0,Clusters of cases,0
Japan,16 719,36,874,7,Clusters of cases,0
Philippines,15 588,539,921,17,Community transmission,0
Republic of Korea,11 402,58,269,0,Clusters of cases,0
Malaysia,7 629,10,115,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 150,11,103,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,7
Viet Nam,327,0,0,0,Clusters of cases,2
Mongolia,161,13,0,0,Sporadic cases,0
Brunei Darussalam,141,0,2,0,Clusters of cases,21
Cambodia,124,0,0,0,Sporadic cases,6
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,46
Fiji,18,0,0,0,Sporadic cases,38
Papua New Guinea,8,0,0,0,Sporadic cases,36
Territoriesii,,,,,,
Guam,165,1,5,0,Clusters of cases,0
French Polynesia,60,0,0,0,Sporadic cases,23
Northern Mariana Islands,,,,,,
(Commonwealth of the),22,0,2,0,Pending,7
New Caledonia,19,1,0,0,Sporadic cases,0
Subtotal for all regions,5 700 596,107 740,357 675,4 354,,
Other*,741,0,13,0,Not applicable,-
Grand total,5 701 337,107 740,357 688,4 354,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Health Emergency dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and other"
sources using different inclusion criteria and different data cut-off times. While steps are taken
"to ensure accuracy and reliability, all data are subject to continuous verification and change."
"Case detection, definitions, testing strategies, reporting practice, and lag times differ between"
"countries/territories/areas. These factors, amongst others, influence the counts presented,"
"with variable underestimation of true case and death counts, and variable delays to reflecting"
these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become available
"that allow the subtractions to be suitably apportioned to previous days, graphics will be"
updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.
Additional table notes
iTransmission classification is based on a process of country/territory/area self-reporting.
"Classifications are reviewed on a weekly basis, may be revised as new information becomes"
"available, and are based on the highest category reported. Differing degrees of transmission"
may be present within countries/territories/areas. Categories:
• No cases: with no confirmed cases
"• Sporadic cases: with one or more cases, imported or locally detected."

•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures.
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
"• Update 29 May 2020, Venezuela: Counts adjusted retrospectively by national",
authorities: 34 cases have been excluded.,
