Coronavirus disease,,
(COVID-19),,
Situation Report – 141,,
"Data as received by WHO from national authorities by 10:00 CEST, 09 June 2020",,
Highlights,,
More than 7 million cases of COVID-19 and over 400 000 deaths have now been reported to WHO. Although,,
"the situation in Europe is improving, globally it is worsening. On Sunday, more than 136 000 cases were",,
"reported, the most in a single day so far. In countries seeing positive signs, the WHO Director-General warned",,
in his media briefing yesterday ‘the biggest threat now is complacency’.,,
The WHO Regional Office for the Americas has published a guide with recommendations on measures to,,
"reduce COVID-19 transmission among indigenous populations, Afro-descendants, and other ethnic groups. The",,
"recommendations focus on promoting hygiene, social distancing, and improving access to basic health services",,
in these communities.,,
WHO fully supports equality and the global movement against racism. We encourage all those protesting,,
"around the world to do so safely: as much as possible, keep at least 1 metre from others, clean your hands,",,
cover your cough and wear a mask if you attend a protest.,,
WHO has published 14 new community and risk engagement posters on parenting during the pandemic. Some,,
"of the topics that these posters cover include: learning through play, keeping calm and managing stress,",,
"keeping children safe online, family budgeting in times of financial stress, and talking about COVID-19.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,7 039 918 cases (108 918),404 396 deaths (3 539)
Africa,140 498 cases (5 086),3 352 deaths (116)
Americas,3 366 251 cases (54 864),183 950 deaths (2 146)
Eastern Mediterranean,658 614 cases (17 185),14 913 deaths (311)
Europe,2 303 361 cases (16 801),184 671 deaths (551)
South-East Asia,378 118 cases (13 922),10 376 deaths (406)
Western Pacific,192 335 cases (1 060),7 121 deaths (9)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 09 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 09 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Benin,305,37,4,0,Community transmission,0
São Tomé and Príncipe,295,0,10,0,Clusters of cases,13
Zimbabwe,287,8,4,0,Sporadic cases,0
Comoros,97,0,2,0,Community transmission,2
Angola,92,1,4,0,Clusters of cases,0
Burundi,83,0,1,0,Clusters of cases,2
Botswana,42,2,1,0,Clusters of cases,0
Eritrea,41,0,0,0,Sporadic cases,4
Namibia,31,2,0,0,Sporadic cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 28 2 1 0 Sporadic cases 0,,,,,,
Seychelles 11 0 0 0 Clusters of cases 63,,,,,,
Lesotho,4,0,0,0,Sporadic cases,5
Territoriesii,,,,,,
Mayotte,2 151,72,26,1,Clusters of cases,0
Réunion,481,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 933 560,17 848,110 220,474,Community transmission,0
Brazil,691 758,18 912,36 455,525,Community transmission,0
Peru,196 515,4 757,5 465,164,Community transmission,0
Chile,138 846,4 696,2 264,627,Community transmission,0
Mexico,117103,3484,13 699,188,Community transmission,0
Canada,95 699,642,7 800,27,Community transmission,0
Ecuador,43 378,258,3 642,21,Community transmission,0
Colombia,39 236,1 209,1 259,54,Community transmission,0
Argentina,22 794,774,670,14,Community transmission,0
Dominican Republic,20 126,526,539,1,Community transmission,0
Panama,16 425,421,393,7,Community transmission,0
Bolivia (Plurinational State of),13 643,285,465,11,Community transmission,0
Guatemala,7 055,263,252,22,Community transmission,0
Honduras,6 327,172,258,8,Community transmission,0
Haiti,3 334,262,51,1,Community transmission,0
El Salvador,3 104,89,55,0,Community transmission,0
Venezuela (Bolivarian Republic of),2 377,61,22,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 200,9,83,0,Clusters of cases,0
Costa Rica,1 318,55,10,0,Clusters of cases,0
Nicaragua,1 309,0,46,0,Community transmission,5
Paraguay,1 145,10,11,0,Community transmission,0
Uruguay,845,0,23,0,Clusters of cases,1
Jamaica,598,2,10,0,Clusters of cases,0
Guyana,154,0,12,0,Clusters of cases,1
Suriname,128,27,2,1,Sporadic cases,0
Trinidad and Tobago,117,0,8,0,Sporadic cases,8
Bahamas,103,0,11,0,Clusters of cases,2
Barbados,92,0,7,0,Clusters of cases,15
Saint Vincent and the Grenadines,27,1,0,0,Sporadic cases,0
Antigua and Barbuda,25,0,3,0,Clusters of cases,36
Grenada,23,0,0,0,Clusters of cases,13
Belize,19,0,2,0,Sporadic cases,2
Saint Lucia,19,0,0,0,Sporadic cases,3
Dominica,16,0,0,0,Clusters of cases,59
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,49
Territoriesii,,,,,,
Puerto Rico,5 046,61,142,0,Community transmission,0
French Guiana,729,40,2,1,Clusters of cases,0
Martinique,202,0,14,0,Clusters of cases,2
Cayman Islands,164,0,1,0,Clusters of cases,2
Guadeloupe,164,0,14,0,Clusters of cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,141,0,9,0,Clusters of cases,6
Aruba,101,0,3,0,No cases,34
Sint Maarten,77,0,15,0,Sporadic cases,3
United States Virgin Islands,71,0,6,0,Clusters of cases,4
Saint Martin,41,0,3,0,Sporadic cases,9
Curaçao,21,0,1,0,Sporadic cases,4
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,44
Turks and Caicos Islands,12,0,1,0,Sporadic cases,42
Montserrat,11,0,1,0,Sporadic cases,56
British Virgin Islands,8,0,1,0,Sporadic cases,24
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,14
Saint Barthélemy,6,0,0,0,Sporadic cases,70
Anguilla,3,0,0,0,Sporadic cases,66
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,62
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),173 832,2 043,8 351,70,Community transmission,0
Pakistan,108 317,4 646,2 172,105,Clusters of cases,0
Saudi Arabia,105 283,3 369,746,34,Clusters of cases,0
Qatar,70 158,1 368,57,3,Community transmission,0
United Arab Emirates,39 376,568,281,5,Pending,0
Egypt,35 444,1 365,1 271,34,Clusters of cases,0
Kuwait,32 510,662,269,5,Clusters of cases,0
Afghanistan,21 222,305,376,7,Clusters of cases,0
Oman,17 486,604,81,6,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bahrain,15 417,654,27,1,Clusters of cases,0
Iraq,13 481,1 115,370,24,Clusters of cases,0
Morocco,8 302,78,208,0,Clusters of cases,0
Sudan,6 244,161,372,13,Community transmission,0
Djibouti,4 278,71,31,3,Clusters of cases,0
Somalia,2 368,34,84,1,Sporadic cases,0
Lebanon,1 350,19,30,0,Clusters of cases,0
Tunisia,1 087,0,49,0,Community transmission,5
Jordan,831,23,9,0,Clusters of cases,0
Yemen,500,12,113,0,Pending,0
Libya,332,76,5,0,Clusters of cases,0
Syrian Arab Republic,144,3,6,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,652,9,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,485 253,8 595,6 142,171,Clusters of cases,0
The United Kingdom,287 403,1 205,40 597,55,Community transmission,0
Spain,241 717,167,27136,0,Community transmission,0
Italy,235 278,280,33 964,65,Community transmission,0
Germany,184 543,350,8 711,37,Community transmission,0
Turkey,171 121,989,4 711,19,Community transmission,0
France,150 413,98,29 149,52,Community transmission,0
Belgium,59 348,122,9 609,14,Community transmission,0
Belarus,49 453,823,276,7,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Netherlands,47 739,165,6 016,3,Community transmission,0
Sweden,45 133,403,4 694,35,Community transmission,0
Portugal,34 885,392,1 485,6,Community transmission,0
Switzerland,30 889,7,1660,0,Community transmission,0
Ukraine,27 856,394,810,13,Community transmission,0
Poland,27 160,599,1 166,9,Community transmission,0
Ireland,25 207,6,1 683,4,Community transmission,0
Romania,20 604,125,1 334,8,Community transmission,0
Israel,17 915,132,295,1,Pending,0
Austria,16 889,21,672,0,Community transmission,0
Armenia,13 675,350,217,6,Community transmission,0
Kazakhstan,13 074,215,58,2,Clusters of cases,0
Denmark,11 962,14,593,4,Community transmission,0
Serbia,11 896,73,250,1,Pending,0
Republic of Moldova,9 807,107,359,13,Community transmission,0
Czechia,9 697,69,328,1,Clusters of cases,0
Norway,8 547,43,239,1,Clusters of cases,0
Azerbaijan,7 876,323,93,5,Clusters of cases,0
Finland,7 001,20,323,0,Pending,0
Tajikistan,4 609,80,48,0,Pending,0
Uzbekistan,4 448,96,18,1,Clusters of cases,0
Luxembourg,4 040,1,110,0,Clusters of cases,0
Hungary,4 014,44,548,6,Community transmission,0
North Macedonia,3 155,127,156,3,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Greece,3 049,97,182,2,Clusters of cases,0
Bulgaria,2 810,83,164,4,Clusters of cases,0
Bosnia and Herzegovina,2 703,30,159,0,Community transmission,0
Croatia,2 247,0,104,0,Sporadic cases,4
Kyrgyzstan,2 055,23,24,1,Clusters of cases,0
Estonia,1 940,1,69,0,Pending,0
Iceland,1 807,0,10,0,Community transmission,1
Lithuania,1 720,6,71,0,Community transmission,0
Slovakia,1 530,2,28,0,Clusters of cases,0
Slovenia,1 485,0,108,0,Clusters of cases,2
Albania,1 299,36,34,0,Clusters of cases,0
Latvia,1 088,0,26,1,Clusters of cases,1
Cyprus,970,6,18,0,Clusters of cases,0
Andorra,852,0,51,0,Community transmission,4
Georgia,818,8,13,0,Community transmission,0
San Marino,695,0,42,0,Community transmission,4
Malta,630,1,9,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,34
Monaco,99,0,1,0,Sporadic cases,2
Liechtenstein,83,0,1,0,Pending,44
Holy See,12,0,0,0,Sporadic cases,33
Territoriesii,,,,,,
Kosovo[1],1 263,72,31,1,Community transmission,0
Isle of Man,336,0,24,0,Pending,18

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,311,0,30,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,37
Faroe Islands,187,0,0,0,Pending,46
Gibraltar,176,1,0,0,Clusters of cases,0
Greenland,13,0,0,0,Pending,11
South-East Asia,,,,,,
India,266 598,9 987,7 466,331,Clusters of cases,0
Bangladesh,68 504,2 735,930,42,Community transmission,0
Indonesia,32 033,847,1 883,32,Community transmission,0
Nepal,3 762,314,14,1,Sporadic cases,0
Thailand,3 121,2,58,0,Clusters of cases,0
Maldives,1 916,13,8,0,Clusters of cases,0
Sri Lanka,1 857,22,11,0,Clusters of cases,0
Myanmar,244,2,6,0,Clusters of cases,0
Bhutan,59,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,Clusters of cases,46
Western Pacific,,,,,,
China,84 638,4,4 645,0,Clusters of cases,0
Singapore,38 296,386,25,0,Clusters of cases,0
Philippines,22 474,579,1 011,8,Community transmission,0
Japan,17 210,36,916,0,Clusters of cases,0
Republic of Korea,11 852,38,274,1,Clusters of cases,0
Malaysia,8329,7,117,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 265,5,102,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,18
Viet Nam,332,3,0,0,Clusters of cases,0
Mongolia,194,1,0,0,Sporadic cases,0
Brunei Darussalam,141,0,2,0,Clusters of cases,32
Cambodia,126,0,0,0,Sporadic cases,2
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,57
Fiji,18,0,0,0,Sporadic cases,49
Papua New Guinea,8,0,0,0,Sporadic cases,47
Territoriesii,,,,,,
Guam,171,0,5,0,Clusters of cases,4
French Polynesia,60,0,0,0,Sporadic cases,34
Northern Mariana Islands,,,,,,
(Commonwealth of the),28,1,2,0,Pending,0
New Caledonia,20,0,0,0,Sporadic cases,4
Subtotal for all regions,7 039 177,108 918,404 383,3 539,,
Other*,741,0,13,0,Not applicable,-
Grand total,7 039 918,108 918,404 396,3 539,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease,,,,
(COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible,,,,
"illness in a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that",,,,
cannot be related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery,,,,
between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available,,,,
here and here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using",
different inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy,
"and reliability, all data are subject to continuous verification and change. Case detection, definitions,",
"testing strategies, reporting practice, and lag times differ between countries/territories/areas. These",
"factors, amongst others, influence the counts presented, with variable underestimation of true case",
"and death counts, and variable delays to reflecting these data at global level.",
"The designations employed, and the presentation of these materials do not imply the expression of",
"any opinion whatsoever on the part of WHO concerning the legal status of any country, territory or",
"area or of its authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and",
dashed lines on maps represent approximate border lines for which there may not yet be full,
"agreement. Countries, territories and areas are arranged under the administering WHO region.",
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not,
"mentioned. Errors and omissions excepted, the names of proprietary products are distinguished by",
initial capital letters.,
[1] All references to Kosovo should be understood to be in the context of the United Nations Security,
Council resolution 1244 (1999).,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large,
"numbers of cases or deaths from their total counts, WHO will now display such data as negative",
numbers in the “new cases” / “new deaths” columns as appropriate. This will aid readers in identifying,
when such adjustments occur. When additional details become available that allow the subtractions to,
"be suitably apportioned to previous days, graphics will be updated accordingly. Prior situation reports",
will not be edited; see covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmissionclassification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information becomes,
available. and. Differing degrees of transmission may be present within countries/territories/areas;,
classification is based on the highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to"
,transmission chains; large numbers of cases from sentinel lab surveillance; and/or multiple
,unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar",
status.,
"Country, territory, or area-specific updates and errata",
,"• Update 9 June, 2020 Congo: Counts adjusted retrospectively by national authorities: 2"
deaths were excluded.,
