Coronavirus disease,,
(COVID-19),,
Situation Report – 117,,
"Data as received by WHO from national authorities by 10:00 CEST, 16 May 2020",,
Highlights,,
WHO has published a new scientific brief on “Multisystem inflammatory syndrome in children,,
"and adolescents with COVID-19”, given the reported clusters of children and adolescents who",,
require admission to intensive care units with a multisystem inflammatory condition. There is an,,
"urgent need for collecting standardized data describing epidemiology, clinical presentations,",,
"severity, and outcomes.",,
"WHO Director-General Dr Tedros, in his media briefing yesterday, highlighted the need to",,
"“unleash the full power of science, to deliver innovations that are scalable, usable, and benefit",,
"everyone, everywhere, at the same time”.",,
WHO has published new guidance on “Cleaning and disinfection of environmental surfaces in,,
"the context of COVID-19”, intended for healthcare professionals, public health professionals and",,
health authorities that are developing and implementing cleaning and disinfection policies and,,
standard operating procedures.,,
WHO and UNICEF have published a document on frequently asked questions (FAQs) about,,
immunization in the context of the COVID-19 pandemic. These FAQs accompany WHO’s,,
Guiding principles for immunization activities during the COVID-19 pandemic.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,4 425 485 cases (86 827),302 059 deaths (4 940)
Africa,54 461 cases (2 271),1 667 deaths (44)
Americas,1 909 483 cases (45 015),115 057 deaths (3 123)
Eastern Mediterranean,315 668 cases (10 479),9 701 deaths (143)
Europe,1 848 445 cases (22 150),164 723 deaths (1 446)
South-East Asia,127 995 cases (5 741),4 201 deaths (151)
Western Pacific,166 721 cases (1 171),6 697 deaths (33)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 10 May to 16 May**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December 2019 through 16 May 2020**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM",,,,,,
"CEST, 16 May 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Eritrea,39,0,0,0,Sporadic cases,27
Mauritania,29,13,3,1,Sporadic cases,0
Burundi,27,0,1,0,Clusters of cases,3
Botswana,24,0,1,0,Clusters of cases,4
Gambia,23,0,1,0,Sporadic cases,3
Namibia,16,0,0,0,Sporadic cases,40

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Comoros 11 0 1 0 Community transmission 6,,,,,,
Seychelles 11 0 0 0 Clusters of cases 39,,,,,,
Lesotho,1,0,0,0,Pending,2
Territoriesii,,,,,,
Mayotte,1 258,48,16,0,Clusters of cases,0
Réunion,441,1,0,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 382 362,20 840,83 819,1 700,Community transmission,0
Brazil,202 918,13 944,13 993,844,Community transmission,0
Peru,80 604,4 298,2 267,98,Community transmission,0
Canada,73 829,1 293,5 499,162,Community transmission,0
Mexico,42 595,2 409,4 477,257,Community transmission,0
Chile,37 040,0,368,0,Community transmission,1
Ecuador,30 502,0,2 338,0,Community transmission,1
Colombia,13 610,680,525,16,Community transmission,0
Dominican Republic,11 739,419,424,2,Community transmission,0
Panama,9 118,174,260,4,Community transmission,0
Argentina,7 134,161,353,8,Community transmission,0
Bolivia (Plurinational State of),3 372,224,152,10,Clusters of cases,0
Honduras,2 318,63,133,10,Community transmission,0
Cuba,1 840,10,79,0,Clusters of cases,0
Guatemala,1 518,176,29,0,Clusters of cases,0
El Salvador,1 210,98,23,3,Clusters of cases,0
Costa Rica,830,15,8,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Paraguay,759,5,11,0,Community transmission,0
Uruguay,724,5,19,0,Clusters of cases,0
Jamaica,509,0,9,0,Clusters of cases,1
Venezuela (Bolivarian Republic of),455,15,10,0,Clusters of cases,0
Haiti,273,39,20,2,Clusters of cases,0
Trinidad and Tobago,116,0,8,0,Sporadic cases,18
Guyana,113,0,10,0,Clusters of cases,2
Bahamas,96,2,11,0,Clusters of cases,0
Barbados,85,0,7,0,Clusters of cases,2
Antigua and Barbuda,25,0,3,0,Clusters of cases,12
Nicaragua,25,0,8,0,Pending,2
Grenada,22,1,0,0,Clusters of cases,0
Belize,18,0,2,0,Sporadic cases,31
Saint Lucia,18,0,0,0,Sporadic cases,11
Saint Vincent and the Grenadines,17,0,0,0,Sporadic cases,11
Dominica,16,0,0,0,Clusters of cases,35
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,25
Suriname,10,0,1,0,Sporadic cases,42
Territoriesii,,,,,,
Puerto Rico,2 542,115,122,5,Clusters of cases,0
Martinique,189,0,14,0,Clusters of cases,2
French Guiana,184,20,1,0,Clusters of cases,0
Guadeloupe,155,0,13,0,Clusters of cases,3
Bermuda,122,1,9,1,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Aruba,101,0,3,0,Sporadic cases,10
Cayman Islands,93,7,1,0,Clusters of cases,0
Sint Maarten,78,0,15,0,Sporadic cases,2
United States Virgin Islands,69,0,6,0,Clusters of cases,5
Saint Martin,39,0,3,0,Sporadic cases,5
Curaçao,16,0,1,0,Sporadic cases,18
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,20
Turks and Caicos Islands,12,0,1,0,Sporadic cases,18
Montserrat,11,0,1,0,Sporadic cases,32
British Virgin Islands,8,1,1,0,Sporadic cases,0
"Bonaire, Sint Eustatius and Saba",6,0,0,0,Sporadic cases,18
Saint Barthélemy,6,0,0,0,Sporadic cases,46
Anguilla,3,0,0,0,Sporadic cases,42
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,38
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),116 635,2 102,6 902,48,Community transmission,0
Saudi Arabia,49 176,2 307,292,9,Clusters of cases,0
Pakistan,38 799,1 581,834,31,Clusters of cases,0
Qatar,29 425,1 153,14,0,Community transmission,0
United Arab Emirates,21 831,747,210,2,Pending,0
Kuwait,12 860,885,96,8,Clusters of cases,0
Egypt,11 228,399,592,21,Clusters of cases,0
Morocco,6 652,45,190,0,Clusters of cases,0
Bahrain,6 583,385,12,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,6 402,349,168,15,Clusters of cases,0
Oman,5 029,404,20,1,Clusters of cases,0
Iraq,3 193,50,117,2,Clusters of cases,0
Sudan,1 964,0,91,0,Sporadic cases,1
Djibouti,1 309,25,4,1,Clusters of cases,0
Somalia,1 284,0,53,0,Sporadic cases,1
Tunisia,1 035,3,45,0,Community transmission,0
Lebanon,891,5,26,0,Clusters of cases,0
Jordan,596,10,9,0,Clusters of cases,0
Yemen,108,21,16,3,Pending,0
Libya,64,0,3,0,Clusters of cases,9
Syrian Arab Republic,50,2,3,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,554,6,4,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,272 043,9 200,2 537,119,Clusters of cases,0
The United Kingdom,236 715,3 560,33 998,384,Community transmission,0
Spain,230 183,643,27 459,138,Community transmission,0
Italy,223 885,789,31 610,242,Community transmission,0
Germany,173 772,620,7 881,57,Community transmission,0
Turkey,146 457,1 708,4 055,48,Community transmission,0
France,139 646,494,27 482,104,Community transmission,0
Belgium,54 644,356,8 959,56,Community transmission,0
Netherlands,43 681,200,5 643,53,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Switzerland,30 431,51,1 594,6,Community transmission,0
Sweden,29 207,625,3 646,117,Community transmission,0
Portugal,28 583,264,1 190,6,Community transmission,0
Belarus,27 730,958,156,5,Clusters of cases,0
Ireland,23 956,129,1 518,12,Community transmission,0
Poland,18 016,401,907,24,Community transmission,0
Ukraine,17 858,528,497,21,Community transmission,0
Israel,16 589,22,266,2,Pending,0
Romania,16 437,190,1 056,10,Community transmission,0
Austria,16 068,63,628,2,Community transmission,0
Denmark,10 791,78,537,0,Community transmission,0
Serbia,10 438,64,225,1,Pending,0
Czechia,8 406,55,295,2,Community transmission,0
Norway,8 197,22,232,0,Clusters of cases,0
Finland,6 228,83,293,6,Pending,0
Kazakhstan,5 850,161,34,0,Pending,0
Republic of Moldova,5 745,192,204,8,Pending,0
Armenia,4 283,239,55,3,Clusters of cases,0
Luxembourg,3 923,8,104,1,Pending,0
Hungary,3 473,56,448,6,Community transmission,0
Azerbaijan,2 980,101,36,1,Clusters of cases,0
Greece,2 810,40,160,4,Clusters of cases,0
Uzbekistan,2 691,39,11,0,Clusters of cases,0
Bosnia and Herzegovina,2 237,21,127,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Croatia,2 222,1,95,1,Community transmission,0
Bulgaria,2 138,38,102,3,Clusters of cases,0
Iceland,1 802,0,10,0,Community transmission,2
Estonia,1 766,8,63,1,Pending,0
North Macedonia,1 740,17,97,2,Clusters of cases,0
Lithuania,1 523,12,54,0,Community transmission,0
Slovakia,1 480,3,27,0,Clusters of cases,0
Slovenia,1 465,1,103,0,Clusters of cases,0
Tajikistan,1 118,33,36,- 5,Pending,0
Kyrgyzstan,1 117,6,14,0,Clusters of cases,0
Latvia,970,8,19,0,Clusters of cases,0
Albania,933,35,31,0,Clusters of cases,0
Cyprus,910,3,17,0,Clusters of cases,0
Andorra,761,0,49,0,Community transmission,2
Georgia,677,6,12,0,Community transmission,0
San Marino,652,5,41,0,Community transmission,0
Malta,532,10,6,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,10
Monaco,96,0,1,0,Sporadic cases,5
Liechtenstein,83,0,1,0,Pending,20
Holy See,12,0,0,0,Sporadic cases,9
Territoriesii,,,,,,
Kosovo[1],944,0,29,0,Community transmission,1
Isle of Man,333,2,24,1,Pending,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,297,2,27,1,Pending,0
Guernsey,252,0,13,0,Community transmission,13
Faroe Islands,187,0,0,0,Pending,22
Gibraltar,147,0,0,0,Clusters of cases,3
Greenland,11,0,0,0,Pending,40
South-East Asia,,,,,,
India,85 940,3 970,2 752,103,Clusters of cases,0
Bangladesh,20 065,1 202,298,15,Clusters of cases,0
Indonesia,16 496,490,1 076,33,Community transmission,0
Thailand,3 025,0,56,0,Clusters of cases,1
Maldives,1 031,49,4,0,Clusters of cases,0
Sri Lanka,935,10,9,0,Clusters of cases,0
Nepal,276,18,0,0,Sporadic cases,0
Myanmar,182,1,6,0,Clusters of cases,0
Timor-Leste,24,0,0,0,Clusters of cases,22
Bhutan,21,1,0,0,Sporadic cases,0
Western Pacific,,,,,,
China,84 478,9,4 644,0,Clusters of cases,0
Singapore,26 891,793,21,0,Clusters of cases,0
Japan,16 237,44,725,15,Clusters of cases,0
Philippines,12 091,215,806,16,Community transmission,0
Republic of Korea,11 037,19,262,2,Clusters of cases,0
Australia,7 019,30,98,0,Clusters of cases,0
Malaysia,6 855,36,112,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
New Zealand,1 148,0,21,0,Clusters of cases,1
Viet Nam,313,25,0,0,Clusters of cases,0
Brunei Darussalam,141,0,1,0,Clusters of cases,8
Cambodia,122,0,0,0,Sporadic cases,34
Mongolia,98,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,33
Fiji,18,0,0,0,Sporadic cases,25
Papua New Guinea,8,0,0,0,Sporadic cases,23
Territoriesii,,,,,,
Guam,149,0,5,0,Clusters of cases,1
French Polynesia,60,0,0,0,Sporadic cases,10
Northern Mariana Islands,,,,,,
(Commonwealth of the),19,0,2,0,Pending,4
New Caledonia,18,0,0,0,Sporadic cases,43
Subtotal for all regions,4 424 773,86 827,302 046,4 940,,
Other*,712,0,13,0,-,61
Grand total,4 425 485,86 827,302 059,4 940,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international,,,
,community can provide to all countries to prepare and respond to the virus,,,
–,WHO Health Emergency dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear",,,,
alternative cause of death that cannot be related to COVID-19 disease (e.g. trauma). There,,,,
should be no period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of,,,,
death is available here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected,
"between information products published by WHO, national public health authorities, and other",
sources using different inclusion criteria and different data cut-off times. While steps are taken,
"to ensure accuracy and reliability, all data are subject to continuous verification and change.",
"Case detection, definitions, testing strategies, reporting practice, and lag times differ between",
"countries/territories/areas. These factors, amongst others, influence the counts presented,",
"with variable underestimation of true case and death counts, and variable delays to reflecting",
these data at global level.,
"The designations employed, and the presentation of these materials do not imply the",
expression of any opinion whatsoever on the part of WHO concerning the legal status of any,
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or",
boundaries. Dotted and dashed lines on maps represent approximate border lines for which,
"there may not yet be full agreement. Countries, territories and areas are arranged under the",
administering WHO region.,
[1]All references to Kosovo should be understood to be in the context of the United Nations,
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo",
"(UNSCR 1244, 1999) have been aggregated for visualization purposes.",
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case",
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and",
"errata), and include both domestic and repatriated cases.",
Other*: includes cases reported from an international conveyance (Diamond Princess).,
Due to the recent trend of countries conducting data reconciliation exercises which remove,
"large numbers of cases or deaths from their total counts, WHO will now display such data as",
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid,
readers in identifying when such adjustments occur. When additional details become available,
"that allow the subtractions to be suitably apportioned to previous days, graphics will be",
updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the,
most up-to-date data.,
Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
"Classifications are reviewed on a weekly basis, may be revised as new information becomes",
"available, and are based on the highest category reported. Differing degrees of transmission",
may be present within countries/territories/areas. Categories:,
•,No cases: with no confirmed cases (not shown in table).
•,"Sporadic cases: with one or more cases, imported or locally detected."
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures.
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area.
•,Pending: transmission classification has not been reported to WHO.
ii,"“Territories” include territories, areas, overseas dependencies and other jurisdictions of"
similar status.,
"Country, territory, or area-specific updates and errata",
None,
