Coronavirus disease,,
(COVID-19),,
Situation Report – 171,,
"Data as received by WHO from national authorities by 10:00 CEST, 9 July 2020",,
Highlights,,
WHO has partnered with Facebook and Praekelt.org to provide COVID-19 information in Free,,
"Basics and Discover, in a mobile-friendly format. This will enable some of the most vulnerable",,
"people to access health information without any data charges, in more than 50 countries.",,
"A WHO mission arrived yesterday in Ashgabat, Turkmenistan, to assess the risks and develop",,
the response mechanisms required to tackle COVID-19. “This mission reflects the commitment,,
"of WHO to a strong partnership with the central Asian countries.” said Dr Catherine Smallwood,",,
Senior Emergency Officer in WHO’s Europe region and mission lead.,,
The Regional Office for the Americas has been holding webinars on a range of issues in relation,,
"to COVID-19. Tomorrow, they will hold a webinar focusing on‘Caring for the Carers: Managing",,
your Mental Health While Caring for Others’ .,,
"OpenWHO.org, WHO’s health emergencies online learning platform, has published courses on",,
"thirteen COVID-19 topics with more than 3.7 million enrollments. In the meantime, the WHO",,
"Academy, which aims to build one of the world’s largest and most innovative digital learning",,
"platforms, is holding a survey from 8 to 29 July.",,
"In today’s ‘Subject in Focus’ below, we provide an update on WHO’s COVID-19 support to",,
Africa.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,11 874 226 cases (204 967),545 481 deaths (5 575)
Africa,410 744 cases (12 802),7 559 deaths (144)
Americas,6 125 802 cases (121 117),272 606 deaths (3 778)
Eastern Mediterranean,1 222 070 cases (17 372),29 127 deaths (463)
Europe,2 847 887 cases (20 098),201 853 deaths (598)
South-East Asia,1 032 167 cases (30 512),26 808 deaths (584)
Western Pacific,234 815 cases (3 066),7 515 deaths (8)

Subject in Focus: WHO COVID-19 support to Africa
"As of 7 July, there have been 493 131 cases of COVID-19 and 11 643 deaths reported from the"
African continent – a 25% increase in cases and 18% increase in deaths over the past week.
WHO is working closely with Ministries of Health and other partners in the African region to
support the strengthening of essential health services in managing the COVID-19 pandemic.
WHO continues to advise and support countries to strengthen both emergency and routine
health services and to maintain influenza surveillance and other disease control strategies.
"As countries begin to reopen borders and resume air travel, including commercial flights,"
"WHO urges governments to take effective measures, including entry and exit screenings and"
"the practising of hand hygiene, cough etiquette and physical distancing measures, to mitigate"
the risk of a surge in COVID-19 transmission due to the resumption of commercial flights and
airport operations.
"After initial delays in delivering medical supplies for the COVID-19 response, tthe reopening of"
air spaces and increased availability of commercial flights in recent weeks have been a critical
"factor in facilitating shipments and the delivery of personal protective equipment, diagnostic"
tests and biomedical equipment.
"Over the coming weeks, WHO Operations Support and Logistics (OSL) is preparing to ship"
"nearly 47 million items of personal protective equipment, including medical masks,"
"examination gloves, gowns, face shields and goggles to countries across Africa."
WHO is also seeing progress in the procurement of diagnostic tests through a purchasing
"consortium comprising WHO, UNICEF and the Global Fund. In recent weeks, the consortium"
has begun deliveries of polymerase chain reaction (PCR) tests to approximately 130 countries.
"More than 420 000 PCR tests have been delivered to Angola, Benin, Burkina Faso, Cameroon,"
"Central African Republic, Comoros, Congo, the Democratic Republic of the Congo, Ethiopia,"
"Gabon, Kenya, Lesotho, Mali, Nigeria, Senegal, South Africa, Uganda, Zambiaand Zimbabwe."
"An additional 626 000 tests are presently in transit to 25 countries, and 910 582 tests are"
awaiting shipment to 42 countries.
"More than 195 000 sample collection kits also have been delivered to 25 countries, and an"
additional 866 700 kits are in transit to 37 countries.
"To date, 2522 oxygen concentrators have been shipped to 26 countries and an additional 700"
are being prepared for shipment to 30 countries.
"WHO continues to provide operational and technical design support, upon the request of"
"governments and UN partner agencies, to establish Severe Acute Respiratory Infection (SARI)"
treatment facilities in Africa and other regions. In collaboration with a network of architects
"and engineers, WHO has assisted 15 countries in setting up SARI treatment centres to"
support the COVID-19 response. The OSL HealthTech unit continues to accept requests for
technical assistance via the HealthTech Help Desk (reachable by email at

"oslhealthtech@who.int). Current projects in Africa include facilities in Mozambique, Burkina"
"Faso, Gambia and Chad."

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 3 July to 9 July **"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 9 July**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
9 July 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Antigua and Barbuda,70,0,3,0,Clusters of cases,1
Belize,30,0,2,0,Sporadic cases,4
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,21
Grenada,23,0,0,0,Clusters of cases,43
Saint Lucia,22,0,0,0,Sporadic cases,5
Dominica,18,0,0,0,Clusters of cases,26
Saint Kitts and Nevis,16,0,0,0,No cases,3
Territoriesii,,,,,,
Puerto Rico,8 745,31,159,2,Community transmission,0
French Guiana,5 459,281,22,1,Community transmission,0
Martinique,249,0,14,0,Clusters of cases,4
Cayman Islands,201,0,1,0,Clusters of cases,6
Guadeloupe,184,0,14,0,Clusters of cases,4

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,149,3,9,0,Sporadic cases,0
United States Virgin Islands,122,6,6,0,Clusters of cases,0
Aruba,105,0,3,0,Sporadic cases,2
Sint Maarten,78,0,15,0,No cases,5
Turks and Caicos Islands,55,6,2,0,Clusters of cases,0
Saint Martin,44,0,3,0,Sporadic cases,4
Curaçao,25,0,1,0,Sporadic cases,8
Falkland Islands (Malvinas),13,0,0,0,No cases,74
Montserrat,11,0,1,0,No cases,86
British Virgin Islands,8,0,1,0,No cases,54
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,44
Saint Barthélemy,6,0,0,0,No cases,100
Anguilla,3,0,0,0,No cases,96
Saint Pierre and Miquelon,1,0,0,0,No cases,92
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),248 379,2 691,12 084,153,Community transmission,0
Pakistan,240 848,3 359,4 983,61,Clusters of cases,0
Saudi Arabia,220 144,3 036,2 059,42,Clusters of cases,0
Qatar,101 553,608,138,4,Community transmission,0
Egypt,78 304,1 025,3 564,75,Clusters of cases,0
Iraq,67 442,2 741,2 779,94,Community transmission,0
United Arab Emirates,53 045,445,327,1,Community transmission,0
Kuwait,52 007,762,379,2,Clusters of cases,0
Oman,50 207,1 210,233,9,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,33 653,59,937,1,Clusters of cases,0
Bahrain,30 931,610,98,0,Clusters of cases,0
Morocco,14 771,164,242,2,Clusters of cases,0
Sudan,10 084,87,636,14,Community transmission,0
Djibouti,4 889,11,55,0,Clusters of cases,0
Somalia,3 028,13,92,0,Sporadic cases,0
Lebanon,1 946,39,36,0,Clusters of cases,0
Yemen,1 328,21,352,3,Community transmission,0
Tunisia,1 221,16,50,0,Sporadic cases,0
Libya,1 182,0,35,0,Clusters of cases,1
Jordan,1 169,0,10,0,Clusters of cases,1
Syrian Arab Republic,372,0,14,0,Community transmission,2
Territoriesii,,,,,,
occupied Palestinian territory,5 567,475,24,2,Clusters of cases,0
Europe,,,,,,
Russian Federation,707 301,6 509,10 843,176,Clusters of cases,0
The United Kingdom,286 983,630,44 517,126,Community transmission,0
Spain,252 513,383,28 396,4,Clusters of cases,0
Italy,242 149,193,34 914,15,Community transmission,0
Turkey,208 938,1 041,5 282,22,Community transmission,0
Germany,197 783,442,9 048,12,Clusters of cases,0
France,160 279,370,29 873,30,Clusters of cases,0
Sweden,73 858,514,5 482,35,Community transmission,0
Belarus,64 224,221,443,7,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belgium,62 210,87,9 778,2,Community transmission,0
Kazakhstan,53 021,1 962,296,32,Clusters of cases,0
Ukraine,51 224,810,1 327,20,Community transmission,0
Netherlands,50 691,52,6 126,3,Community transmission,0
Portugal,44 859,443,1 631,2,Community transmission,0
Poland,36 689,277,1 542,14,Community transmission,0
Israel,32 543,1 406,342,6,Pending,0
Switzerland,32 413,129,1 685,0,Community transmission,0
Armenia,30 346,526,535,14,Community transmission,0
Romania,30 175,555,1 817,18,Community transmission,0
Ireland,25 542,4,1 743,0,Clusters of cases,0
Azerbaijan,21 916,542,274,9,Clusters of cases,0
Austria,18 516,101,706,0,Community transmission,0
Republic of Moldova,18 471,330,614,10,Community transmission,0
Serbia,17 076,357,341,11,Pending,0
Denmark,12 900,12,609,0,Community transmission,0
Czechia,12 814,129,351,0,Clusters of cases,0
Uzbekistan,11 259,421,47,6,Clusters of cases,0
Norway,8 947,11,251,0,Clusters of cases,0
Kyrgyzstan,8 847,361,116,4,Clusters of cases,0
North Macedonia,7 405,162,359,8,Clusters of cases,0
Finland,7 265,3,329,0,Clusters of cases,0
Tajikistan,6 363,48,54,1,Pending,0
Bulgaria,6 342,240,259,5,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bosnia and Herzegovina,5 868,250,207,1,Community transmission,0
Luxembourg,4 650,47,110,0,Community transmission,0
Hungary,4 210,0,589,0,Community transmission,1
Greece,3 622,33,193,0,Clusters of cases,0
Croatia,3 325,53,114,1,Clusters of cases,0
Albania,3 188,82,83,0,Clusters of cases,0
Estonia,2 003,8,69,0,Clusters of cases,0
Iceland,1 880,7,10,0,Community transmission,0
Lithuania,1 854,10,79,0,Community transmission,0
Slovakia,1 798,31,28,0,Clusters of cases,0
Slovenia,1 763,24,111,0,Clusters of cases,0
Latvia,1 141,7,30,0,Sporadic cases,0
Cyprus,1 008,3,19,0,Clusters of cases,0
Georgia,968,5,15,0,Sporadic cases,0
Montenegro,960,53,17,0,Clusters of cases,0
Andorra,855,0,52,0,Community transmission,20
San Marino,713,0,42,0,Community transmission,19
Malta,673,0,9,0,Sporadic cases,1
Monaco,99,0,1,0,Sporadic cases,32
Liechtenstein,85,0,1,0,Sporadic cases,2
Holy See,12,0,0,0,Sporadic cases,63
Territoriesii,,,,,,
Kosovo[1],4 057,214,76,4,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,No cases,48
Jersey,325,0,31,0,Community transmission,1
Guernsey,252,0,13,0,Community transmission,67
Faroe Islands,188,0,0,0,Pending,1
Gibraltar,179,0,0,0,Clusters of cases,2
Greenland,13,0,0,0,Pending,41
South-East Asia,,,,,,
India,767 296,24 879,21 129,487,Clusters of cases,0
Bangladesh,172 134,3 489,2 197,46,Community transmission,0
Indonesia,68 079,1 853,3 359,50,Community transmission,0
Nepal,16 423,255,35,0,Clusters of cases,0
Thailand,3 202,5,58,0,Clusters of cases,0
Maldives,2 517,16,13,1,Clusters of cases,0
Sri Lanka,2 094,13,11,0,Clusters of cases,0
Myanmar,318,2,6,0,Clusters of cases,0
Bhutan,80,0,0,0,Sporadic cases,3
Timor-Leste,24,0,0,0,No cases,76
Western Pacific,,,,,,
China,85 399,33,4 648,0,Clusters of cases,0
Philippines,50 359,2 486,1 314,5,Community transmission,0
Singapore,45 298,158,26,0,Clusters of cases,0
Japan,20 371,197,981,1,Clusters of cases,0
Republic of Korea,13 293,49,287,2,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,8 886,131,106,0,Clusters of cases,0
Malaysia,8 677,3,121,0,Clusters of cases,0
New Zealand,1 190,3,22,0,Clusters of cases,0
Viet Nam,369,0,0,0,Clusters of cases,2
Mongolia,227,2,0,0,Sporadic cases,0
Brunei Darussalam,141,0,3,0,No cases,62
Cambodia,141,0,0,0,Sporadic cases,10
Fiji,21,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,87
Papua New Guinea,11,0,0,0,Sporadic cases,13
Territoriesii,,,,,,
Guam,299,4,5,0,Clusters of cases,0
,62,0,0,0,Sporadic cases,11
French Polynesia,,,,,,
Northern Mariana Islands,31,0,2,0,Pending,6
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,29
Subtotal for all regions,11 873 485,204 967,545 468,5 575,,
Other*,741,0,13,0,Not applicable,-
Grand total,11 874 226,204 967,545 481,5 575,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,"Update: 9 July 2020, Spain: Data distribution and dates of initial reported cases and"
,deaths adjusted to align with updated information from national authorities and
,regional office. Cumulative cases and deaths remain unaffected.
