Coronavirus disease,,
(COVID-19),,
Situation Report – 144,,
"Data as received by WHO from national authorities by 10:00 CEST, 12 June 2020",,
Highlights,,
WHO has published a rapid advice guidance on the Use of chest imaging in COVID-19. The,,
"guide examines available evidence and makes recommendations for the use of radiography,",,
"computed tomography and ultrasound for acute care of adult patients with suspected,",,
probable or confirmed COVID-19 at different levels of disease severity.,,
The private sector plays a critical role in the preparedness and response activities for COVID-19,,
"locally, nationally and globally. WHO has published ‘Asks’ to the private sector in the response",,
"to COVID-19, such as protecting stakeholders and businesses, making essential supplies",,
"available, and providing financial support.",,
The Government of Canada has agreed to contribute over US $5 million to the WHO Regional,,
"Office for the Americas to support COVID-19 response activities, including increasing access to",,
personal protective equipment and other critical supplies. The contribution will focus on,,
supporting marginalized and vulnerable communities in 23 countries in the Americas.,,
Doctors and nurses on the frontlines of the COVID-19 response in the Republic of the Congo,,
"have shared stories about their daily lives, personal sacrifices and inspirations.",,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,7 410 510 cases (136 572),418 294 deaths (4 925)
Africa,155 762 cases (5 680),3 700 deaths (107)
Americas,3 560 591 cases (75 346),192 944 deaths (3 401)
Eastern Mediterranean,716 151 cases (19 310),15 947 deaths (366)
Europe,2 358 953 cases (19 808),186 889 deaths (565)
South-East Asia,422 825 cases (15 411),11 645 deaths (474)
Western Pacific,195 487 cases (1 017),7 156 deaths (12)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 06 June to 12 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 12 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST,",,,,,,
12 June 2020**,,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Mauritius,337,0,10,0,Clusters of cases,6
Zimbabwe,332,12,4,0,Sporadic cases,0
Comoros,162,0,2,0,Community transmission,1
Angola,118,5,5,1,Clusters of cases,0
Burundi,94,11,1,0,Clusters of cases,0
Botswana,48,0,1,0,Clusters of cases,1
Eritrea,41,0,0,0,Sporadic cases,7
Namibia,31,0,0,0,Sporadic cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Gambia 28 0 1 0 Sporadic cases 3,,,,,,
Seychelles 11 0 0 0 Clusters of cases 66,,,,,,
Lesotho,4,0,0,0,Sporadic cases,8
Territoriesii,,,,,,
Mayotte,2 240,34,28,0,Clusters of cases,0
Réunion,487,1,1,0,Clusters of cases,0
Americas,,,,,,
United States of America,1 988 646,20 315,112 810,832,Community transmission,0
Brazil,772 416,32 913,39 680,1 274,Community transmission,0
Peru,208 823,5 087,5 903,165,Community transmission,0
Chile,154 092,5 596,2 648,173,Community transmission,0
Mexico,129 184,4 883,15 357,708,Community transmission,0
Canada,97 125,472,7 960,63,Community transmission,0
Ecuador,44 440,0,3 720,0,Community transmission,1
Colombia,43 682,1 604,1 433,61,Community transmission,0
Argentina,25 987,1 226,741,24,Community transmission,0
Dominican Republic,21 437,629,561,11,Community transmission,0
Panama,17 889,656,413,10,Community transmission,0
Bolivia (Plurinational State of),15 281,637,512,25,Community transmission,0
Guatemala,8 221,355,316,27,Community transmission,0
Honduras,7 360,425,290,19,Community transmission,0
Haiti,3 796,134,58,2,Community transmission,0
El Salvador,3 373,99,64,4,Community transmission,0
Venezuela (Bolivarian Republic of),2 738,106,23,0,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Cuba,2 219,8,84,1,Clusters of cases,0
Nicaragua,1 655,0,55,0,Community transmission,1
Costa Rica,1 461,86,12,1,Clusters of cases,0
Paraguay,1 230,28,11,0,Community transmission,0
Uruguay,847,1,23,0,Clusters of cases,0
Jamaica,598,0,10,0,Clusters of cases,3
Guyana,156,0,12,0,Clusters of cases,1
Suriname,144,7,2,0,Clusters of cases,0
Trinidad and Tobago,117,0,8,0,Sporadic cases,11
Bahamas,103,0,11,0,Clusters of cases,5
Barbados,96,0,7,0,Clusters of cases,1
Saint Vincent and the Grenadines,27,0,0,0,Sporadic cases,3
Antigua and Barbuda,25,0,3,0,Clusters of cases,39
Grenada,23,0,0,0,Clusters of cases,16
Belize,20,0,2,0,Sporadic cases,1
Saint Lucia,19,0,0,0,Sporadic cases,6
Dominica,16,0,0,0,Clusters of cases,62
Saint Kitts and Nevis,15,0,0,0,Sporadic cases,52
Territoriesii,,,,,,
Puerto Rico,5 352,23,144,1,Community transmission,0
French Guiana,917,52,2,0,Clusters of cases,0
Martinique,202,0,14,0,Clusters of cases,5
Cayman Islands,180,4,1,0,Clusters of cases,0
Guadeloupe,164,0,14,0,Clusters of cases,6

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,141,0,9,0,Clusters of cases,9
Aruba,101,0,3,0,No cases,37
Sint Maarten,77,0,15,0,Sporadic cases,6
United States Virgin Islands,72,0,6,0,Clusters of cases,1
Saint Martin,41,0,3,0,Sporadic cases,12
Curaçao,22,0,1,0,Sporadic cases,1
Falkland Islands (Malvinas),13,0,0,0,Clusters of cases,47
Turks and Caicos Islands,12,0,1,0,Sporadic cases,45
Montserrat,11,0,1,0,Sporadic cases,59
British Virgin Islands,8,0,1,0,Sporadic cases,27
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,17
Saint Barthélemy,6,0,0,0,Sporadic cases,73
Anguilla,3,0,0,0,Sporadic cases,69
Saint Pierre and Miquelon,1,0,0,0,Sporadic cases,65
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),180 176,2 238,8 584,78,Community transmission,0
Pakistan,125 521,5 985,2 463,107,Clusters of cases,0
Saudi Arabia,116 021,3 733,857,38,Clusters of cases,0
Qatar,75 071,1 476,69,3,Community transmission,0
United Arab Emirates,40 986,479,286,2,Pending,0
Egypt,39 726,1 442,1 395,53,Clusters of cases,0
Kuwait,34 432,609,279,4,Clusters of cases,0
Afghanistan,23 546,656,446,20,Clusters of cases,0
Oman,19 954,1 067,89,5,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Iraq,16 675,1 261,457,31,Clusters of cases,0
Bahrain,16 667,0,34,2,Clusters of cases,1
Morocco,8 537,29,211,0,Clusters of cases,0
Sudan,6 730,148,413,12,Community transmission,0
Djibouti,4 398,25,37,3,Clusters of cases,0
Somalia,2 513,61,85,0,Sporadic cases,0
Lebanon,1 402,14,31,1,Clusters of cases,0
Tunisia,1 087,0,49,0,Community transmission,8
Jordan,890,27,9,0,Clusters of cases,0
Yemen,595,31,137,7,Pending,0
Libya,393,15,5,0,Clusters of cases,0
Syrian Arab Republic,164,12,6,0,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,667,2,5,0,Clusters of cases,0
Europe,,,,,,
Russian Federation,511 423,8 987,6 715,183,Clusters of cases,0
The United Kingdom,291 413,1 266,41 279,151,Community transmission,0
Spain,242 707,427,27 136,0,Community transmission,0
Italy,236 142,379,34 167,53,Community transmission,0
Germany,185 674,258,8 763,8,Community transmission,0
Turkey,174 023,987,4 763,17,Community transmission,0
France,151 503,358,29 284,27,Community transmission,0
Belgium,59 711,142,9 636,7,Community transmission,0
Belarus,51 816,750,293,5,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Sweden,48 288,1 474,4 814,19,Community transmission,0
Netherlands,48 251,164,6 044,2,Community transmission,0
Portugal,35 910,310,1 504,9,Community transmission,0
Switzerland,30 961,33,1 674,0,Community transmission,0
Ukraine,29 753,683,870,16,Community transmission,0
Poland,28 201,444,1 215,9,Community transmission,0
Ireland,25 238,7,1 703,8,Community transmission,0
Romania,21 182,237,1 369,9,Community transmission,0
Israel,18 461,193,300,1,Pending,0
Austria,16 964,28,674,1,Community transmission,0
Armenia,15 281,612,258,13,Community transmission,0
Kazakhstan,13 872,313,67,0,Clusters of cases,0
Serbia,12 102,71,252,1,Pending,0
Denmark,12 035,19,593,0,Community transmission,0
Republic of Moldova,10 727,406,375,4,Community transmission,0
Czechia,9 886,62,329,1,Clusters of cases,0
Azerbaijan,8 882,352,108,6,Clusters of cases,0
Norway,8 594,18,242,3,Clusters of cases,0
Finland,7 064,24,325,1,Pending,0
Tajikistan,4 834,71,49,1,Pending,0
Uzbekistan,4 819,124,19,0,Clusters of cases,0
Luxembourg,4 052,3,110,0,Clusters of cases,0
Hungary,4 039,12,553,2,Community transmission,0
North Macedonia,3 542,175,169,5,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Greece,3 088,20,183,0,Clusters of cases,0
Bulgaria,3 086,197,168,1,Clusters of cases,0
Bosnia and Herzegovina,2 831,55,160,0,Community transmission,0
Croatia,2 249,0,106,0,Sporadic cases,1
Kyrgyzstan,2 166,37,26,0,Clusters of cases,0
Estonia,1 965,7,69,0,Sporadic cases,0
Iceland,1 807,0,10,0,Community transmission,4
Lithuania,1 752,19,74,0,Community transmission,0
Slovakia,1 541,8,28,0,Clusters of cases,0
Slovenia,1 488,0,109,0,Clusters of cases,1
Albania,1 416,31,36,2,Clusters of cases,0
Latvia,1 094,2,26,0,Clusters of cases,0
Cyprus,975,1,18,0,Clusters of cases,0
Andorra,852,0,51,0,Community transmission,7
Georgia,837,9,13,0,Community transmission,0
San Marino,695,0,42,0,Community transmission,7
Malta,640,5,9,0,Sporadic cases,0
Montenegro,324,0,9,0,Clusters of cases,37
Monaco,99,0,1,0,Sporadic cases,5
Liechtenstein,83,0,1,0,Pending,47
Holy See,12,0,0,0,Sporadic cases,36
Territoriesii,,,,,,
Kosovo[1],1 326,28,31,0,Community transmission,0
Isle of Man,336,0,24,0,Pending,21

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Jersey,313,0,30,0,Community transmission,2
Guernsey,252,0,13,0,Community transmission,40
Faroe Islands,187,0,0,0,Pending,49
Gibraltar,176,0,0,0,Clusters of cases,3
Greenland,13,0,0,0,Pending,14
South-East Asia,,,,,,
India,297 535,10 956,8 498,396,Clusters of cases,0
Bangladesh,78 052,3 187,1 049,37,Community transmission,0
Indonesia,35 295,979,2 000,41,Community transmission,0
Nepal,4 614,250,15,0,Sporadic cases,0
Thailand,3 129,4,58,0,Clusters of cases,0
Maldives,1 976,14,8,0,Clusters of cases,0
Sri Lanka,1 877,8,11,0,Clusters of cases,0
Myanmar,261,13,6,0,Clusters of cases,0
Bhutan,62,0,0,0,Sporadic cases,1
Timor-Leste,24,0,0,0,Clusters of cases,49
Western Pacific,,,,,,
China,84 659,7,4 645,0,Clusters of cases,0
Singapore,39 387,422,25,0,Clusters of cases,0
Philippines,24 175,443,1 036,9,Community transmission,0
Japan,17 332,40,922,2,Clusters of cases,0
Republic of Korea,12 003,56,277,1,Clusters of cases,0
Malaysia,8 369,31,118,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Australia,7 285,18,102,0,Clusters of cases,0
New Zealand,1 154,0,22,0,Clusters of cases,21
Viet Nam,332,0,0,0,Clusters of cases,3
Mongolia,194,0,0,0,Sporadic cases,3
Brunei Darussalam,141,0,2,0,Clusters of cases,35
Cambodia,126,0,0,0,Sporadic cases,5
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,60
Fiji,18,0,0,0,Sporadic cases,52
Papua New Guinea,8,0,0,0,Sporadic cases,50
Territoriesii,,,,,,
Guam,174,0,5,0,Clusters of cases,1
,60,0,0,0,Sporadic cases,37
French Polynesia,,,,,,
Northern Mariana Islands,30,0,2,0,Pending,2
(Commonwealth of the),,,,,,
New Caledonia,21,0,0,0,Sporadic cases,2
Subtotal for all regions,7 409 769,136 572,418 281,4 925,,
Other*,741,0,13,0,Not applicable,-
Grand total,7 410 510,136 572,418 294,4 925,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,,,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the,,,
,international community can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
,Weekly COVID-19 Operations Updates,,,
–,,,,
Recommendations and advice for the public,,,,
,Protect yourself,,,
–,,,,
–,Questions and answers,,,
–,Travel advice,,,
,"EPI-WIN: tailored information for individuals, organizations and communities",,,
–,,,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus,,,,
disease (COVID-19) document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically,,,,
"compatible illness in a probable or confirmed COVID-19 case, unless there is a clear alternative",,,,
cause of death that cannot be related to COVID-19 disease (e.g. trauma). There should be no,,,,
period of complete recovery between the illness and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is,,,,
available here and here.,,,,

"Annex 1: Data, table and figure notes"
Caution must be taken when interpreting all data presented. Differences are to be expected
"between information products published by WHO, national public health authorities, and"
other sources using different inclusion criteria and different data cut-off times. While steps
"are taken to ensure accuracy and reliability, all data are subject to continuous verification and"
"change. Case detection, definitions, testing strategies, reporting practice, and lag times differ"
"between countries/territories/areas. These factors, amongst others, influence the counts"
"presented, with variable underestimation of true case and death counts, and variable delays"
to reflecting these data at global level.
"The designations employed, and the presentation of these materials do not imply the"
expression of any opinion whatsoever on the part of WHO concerning the legal status of any
"country, territory or area or of its authorities, or concerning the delimitation of its frontiers or"
boundaries. Dotted and dashed lines on maps represent approximate border lines for which
"there may not yet be full agreement. Countries, territories and areas are arranged under the"
administering WHO region.
The mention of specific companies or of certain manufacturers’ products does not imply that
they are endorsed or recommended by WHO in preference to others of a similar nature that
"are not mentioned. Errors and omissions excepted, the names of proprietary products are"
distinguished by initial capital letters.
[1]All references to Kosovo should be understood to be in the context of the United Nations
"Security Council resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo"
"(UNSCR 1244, 1999) have been aggregated for visualization purposes."
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case"
"definitions, unless stated otherwise (see Country, territory, or area-specific updates and"
"errata), and include both domestic and repatriated cases."
Other*: includes cases reported from international conveyances.
Due to the recent trend of countries conducting data reconciliation exercises which remove
"large numbers of cases or deaths from their total counts, WHO will now display such data as"
negative numbers in the “new cases” / “new deaths” columns as appropriate. This will aid
readers in identifying when such adjustments occur. When additional details become
"available that allow the subtractions to be suitably apportioned to previous days, graphics will"
be updated accordingly. Prior situation reports will not be edited; see covid19.who.int for the
most up-to-date data.

Additional table notes,
iTransmission classification is based on a process of country/territory/area self-reporting.,
Classifications are reviewed on a weekly basis and may be revised as new information,
becomes available. and. Differing degrees of transmission may be present within,
countries/territories/areas; classification is based on the highest category reported within a,
country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by"
,common exposures
•,Community transmission: experiencing larger outbreaks of local transmission defined
,"through an assessment of factors including, but not limited to: large numbers of cases not"
,linkable to transmission chains; large numbers of cases from sentinel lab surveillance;
,and/or multiple unrelated clusters in several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of",
similar status.,
"Country, territory, or area-specific updates and errata",
•,None
