Coronavirus disease,,
(COVID-19),,
Situation Report – 160,,
"Data as received by WHO from national authorities by 10:00 CEST, 28 June 2020",,
"Today we report a record number of new cases in the last 24 hours globally (189 077 cases), with several",,
countries reporting their highest number of new cases in a 24-hour period. As Dr Tedros remarked in his media,,
"briefing on 24 June, ‘(E)ven as we continue research into vaccines and therapeutics we have an urgent",,
responsibility to do everything we can with the tools we have now to suppress transmission and save lives.’,,
WHO has recently updated guidance on critical actions countries can take.,,
"Planes carrying more than 4.7 million items of personal protective equipment, procured by WHO/Europe with",,
"funding from the European Union, have landed in Azerbaijan, Belarus and Ukraine over the last two days. The",,
essential protective equipment will help health-care workers in the three countries respond effectively and,,
safely to the COVID-19 pandemic.,,
The phenomenon of an ‘infodemic’ has escalated to a level that requires a coordinated response. An infodemic,,
is an overabundance of information–some accurate and some not–occurring during an epidemic. WHO is,,
"holding its first Infodemiology Conference, with a public conference on 29 June followed by a scientific",,
conference from 30 June through 16 July.,,
Situation in numbers (by WHO Region),,
Total (new cases in last 24 hours),,
Globally,9 843 073 cases (189 077),495 760 deaths (4 612)
Africa,278 815 cases (10 713),5 785 deaths (112)
Americas,4 933 972 cases (117 178),241 931 deaths (3 169)
Eastern Mediterranean,1 024 222 cases (17 943),23 449 deaths (485)
Europe,2 656 437 cases (16 586),196 541 deaths (352)
South-East Asia,735 854 cases (25 399),20 621 deaths (482)
Western Pacific,213 032 cases (1 258),7 420 deaths (12)

Surveillance
"Figure 1. Number of confirmed COVID-19 cases reported in the last seven days by country, territory or area, 22 June to 28 June**"
"**See Annex 1 for data, table and figure notes."

"Figure 2. Number of confirmed COVID-19 cases, by date of report and WHO region, 30 December through 28 June**"
"**See Annex 1 for data, table and figure notes."

"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths, by WHO region. Data as of 10 AM CEST, 28 June 2020**",,,,,,
Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
Sao Tome and Principe,393,1,11,0,Clusters of cases,0
Mauritius,341,0,10,0,Clusters of cases,3
Comoros,272,0,7,0,Community transmission,2
Angola,259,47,10,0,Clusters of cases,0
Eritrea,191,24,0,0,Sporadic cases,0
Burundi,144,0,1,0,Clusters of cases,7
Namibia,136,34,0,0,Sporadic cases,0
Botswana,125,0,1,0,Clusters of cases,3

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Seychelles 70 50 0 0 Clusters of cases 0,,,,,,
Gambia 45 1 2 0 Sporadic cases 0,,,,,,
Lesotho,24,0,0,0,Sporadic cases,1
Territoriesii,,,,,,
Mayotte,2 540,14,35,1,Clusters of cases,0
Réunion,520,3,2,0,Clusters of cases,0
Americas,,,,,,
United States of America,2 452 048,44 458,124 811,650,Community transmission,0
Brazil,1 274 974,46 860,55 961,990,Community transmission,0
Peru,272 364,3 762,8 939,178,Community transmission,0
Chile,267 766,4 406,5 347,279,Community transmission,0
Mexico,208 392,5 441,25 779,719,Community transmission,0
Canada,102 794,172,8 508,4,Community transmission,0
Colombia,84 442,3 843,2 811,157,Community transmission,0
Argentina,55 343,2 886,1 192,25,Community transmission,0
Ecuador,54 574,718,4 424,18,Community transmission,0
Dominican Republic,30 619,855,718,6,Community transmission,0
Panama,29 905,868,575,11,Community transmission,0
Bolivia (Plurinational State of),29 423,920,934,21,Community transmission,0
Honduras,15 994,628,471,45,Community transmission,0
Guatemala,15 828,209,672,49,Community transmission,0
El Salvador,5 727,210,143,10,Community transmission,0
Haiti,5 722,179,98,2,Community transmission,0
Venezuela (Bolivarian Republic of),4 779,216,41,2,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Costa Rica,2 836,152,12,0,Clusters of cases,0
Cuba,2 330,5,86,1,Clusters of cases,0
Nicaragua,2 014,0,74,0,Community transmission,10
Paraguay,1 711,0,13,0,Community transmission,1
Uruguay,919,12,26,0,Clusters of cases,0
Jamaica,686,2,10,0,Clusters of cases,0
Suriname,391,18,10,0,Clusters of cases,0
Guyana,230,15,12,0,Clusters of cases,0
Trinidad and Tobago,124,1,8,0,Sporadic cases,0
Bahamas,104,0,11,0,Clusters of cases,12
Barbados,97,0,7,0,Clusters of cases,12
Saint Vincent and the Grenadines,29,0,0,0,Sporadic cases,10
Antigua and Barbuda,26,0,3,0,Clusters of cases,14
Belize,24,1,2,0,Sporadic cases,0
Grenada,23,0,0,0,Clusters of cases,32
Saint Lucia,19,0,0,0,Sporadic cases,22
Dominica,18,0,0,0,Clusters of cases,15
Saint Kitts and Nevis,15,0,0,0,No cases,68
Territoriesii,,,,,,
Puerto Rico,7 066,144,152,1,Community transmission,0
French Guiana,3 461,191,12,1,Community transmission,0
Martinique,242,6,14,0,Clusters of cases,0
Cayman Islands,196,0,1,0,Clusters of cases,2
Guadeloupe,182,0,14,0,Clusters of cases,1

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Bermuda,146,0,9,0,Sporadic cases,7
Aruba,101,0,3,0,No cases,53
United States Virgin Islands,81,0,6,0,Clusters of cases,1
Sint Maarten,77,0,15,0,No cases,22
Saint Martin,42,0,3,0,Sporadic cases,11
Curaçao,23,0,1,0,No cases,1
Turks and Caicos Islands,16,0,1,0,No cases,1
Falkland Islands (Malvinas),13,0,0,0,No cases,63
Montserrat,11,0,1,0,No cases,75
British Virgin Islands,8,0,1,0,No cases,43
"Bonaire, Sint Eustatius and Saba",7,0,0,0,No cases,33
Saint Barthélemy,6,0,0,0,No cases,89
Anguilla,3,0,0,0,No cases,85
Saint Pierre and Miquelon,1,0,0,0,No cases,81
Eastern Mediterranean,,,,,,
Iran (Islamic Republic of),220 180,2 456,10 364,125,Community transmission,0
Pakistan,202 955,4 072,4 118,83,Clusters of cases,0
Saudi Arabia,178 504,3 927,1 511,37,Clusters of cases,0
Qatar,93 663,879,110,1,Community transmission,0
Egypt,63 923,1 168,2 708,88,Clusters of cases,0
United Arab Emirates,47 360,387,311,1,Pending,0
Kuwait,44 391,688,344,3,Clusters of cases,0
Iraq,43 262,2 069,1 660,101,Community transmission,0
Oman,36 953,919,159,6,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Afghanistan,30 967,351,729,26,Clusters of cases,0
Bahrain,25 267,462,78,5,Clusters of cases,0
Morocco,11 877,244,220,2,Clusters of cases,0
Sudan,9 258,0,572,0,Community transmission,1
Djibouti,4 643,0,52,0,Clusters of cases,1
Somalia,2 878,0,90,0,Sporadic cases,2
Lebanon,1 719,22,33,0,Clusters of cases,0
Tunisia,1 168,4,50,0,Sporadic cases,0
Jordan,1 111,7,9,0,Clusters of cases,0
Yemen,1 107,14,297,3,Community transmission,0
Libya,727,14,18,0,Clusters of cases,0
Syrian Arab Republic,256,2,9,2,Community transmission,0
Territoriesii,,,,,,
occupied Palestinian territory,2 053,258,7,2,Clusters of cases,0
Europe,,,,,,
Russian Federation,634 437,6 791,9 073,104,Clusters of cases,0
The United Kingdom,310 254,890,43 514,100,Community transmission,0
Spain,248 469,564,28 341,3,Community transmission,0
Italy,240 136,175,34 716,8,Community transmission,0
Turkey,195 883,1 372,5 082,17,Community transmission,0
Germany,193 499,256,8 957,3,Clusters of cases,0
France,156 156,0,29 700,0,Community transmission,1
Sweden,65 137,0,5 280,0,Community transmission,1
Belgium,61 209,103,9 732,1,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Belarus,61 095,382,377,4,Community transmission,0
Netherlands,50 074,69,6 105,2,Community transmission,0
Ukraine,42 982,917,1 129,19,Community transmission,0
Portugal,41 189,323,1 561,6,Community transmission,0
Poland,33 714,319,1 435,6,Community transmission,0
Switzerland,31 472,69,1 681,0,Community transmission,0
Romania,26 022,325,1 589,10,Community transmission,0
Ireland,25 437,23,1 734,4,Clusters of cases,0
Armenia,24 645,736,426,6,Community transmission,0
Israel,22 519,0,312,0,Pending,1
Kazakhstan,20 780,461,173,15,Clusters of cases,0
Austria,17 562,64,700,2,Community transmission,0
Republic of Moldova,16 080,304,526,11,Community transmission,0
Azerbaijan,15 890,521,193,6,Clusters of cases,0
Serbia,13 792,227,267,2,Pending,0
Denmark,12 675,0,604,0,Community transmission,1
Czechia,11 298,260,347,2,Clusters of cases,0
Norway,8 815,0,249,0,Clusters of cases,1
Uzbekistan,7 725,235,20,0,Clusters of cases,0
Finland,7 191,0,328,0,Pending,1
North Macedonia,5 906,148,277,9,Clusters of cases,0
Tajikistan,5 799,52,52,0,Pending,0
Bulgaria,4 625,112,216,1,Clusters of cases,0
Kyrgyzstan,4 513,309,46,3,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Luxembourg,4 217,44,110,0,Clusters of cases,0
Hungary,4 138,11,578,0,Community transmission,0
Bosnia and Herzegovina,4 107,173,179,2,Community transmission,0
Greece,3 366,23,191,0,Clusters of cases,0
Croatia,2 624,85,107,0,Sporadic cases,0
Albania,2 402,72,55,2,Clusters of cases,0
Estonia,1 986,0,69,0,Clusters of cases,1
Iceland,1 836,4,10,0,Community transmission,0
Lithuania,1 813,5,78,0,Community transmission,0
Slovakia,1 657,14,28,0,Clusters of cases,0
Slovenia,1 572,14,111,0,Clusters of cases,0
Latvia,1 115,3,30,0,Sporadic cases,0
Cyprus,994,2,19,0,Clusters of cases,0
Georgia,924,3,15,1,Sporadic cases,0
Andorra,855,0,52,0,Community transmission,9
San Marino,713,0,42,0,Community transmission,8
Malta,670,0,9,0,Sporadic cases,1
Montenegro,444,30,9,0,Clusters of cases,0
Monaco,99,0,1,0,Sporadic cases,21
Liechtenstein,83,0,1,0,Pending,63
Holy See,12,0,0,0,Sporadic cases,52
Territoriesii,,,,,,
Kosovo,2 547,96,37,3,Community transmission,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Isle of Man,336,0,24,0,Pending,37
Jersey,319,0,31,0,Community transmission,2
Guernsey,252,0,13,0,Community transmission,56
Faroe Islands,187,0,0,0,Pending,65
Gibraltar,176,0,0,0,Clusters of cases,19
Greenland,13,0,0,0,Pending,30
South-East Asia,,,,,,
India,528 859,19 906,16 095,410,Clusters of cases,0
Bangladesh,133 978,3 504,1 695,34,Community transmission,0
Indonesia,52 812,1 385,2 720,37,Community transmission,0
Nepal,12 309,554,28,1,Sporadic cases,0
Thailand,3 162,0,58,0,Clusters of cases,2
Maldives,2 305,22,8,0,Clusters of cases,0
Sri Lanka,2 033,19,11,0,Clusters of cases,0
Myanmar,296,3,6,0,Clusters of cases,0
Bhutan,76,6,0,0,Sporadic cases,0
Timor-Leste,24,0,0,0,Clusters of cases,65
Western Pacific,,,,,,
China,85 190,18,4 648,0,Clusters of cases,0
Singapore,43 246,291,26,0,Clusters of cases,0
Philippines,34 803,730,1 236,12,Community transmission,0
Japan,18 390,93,971,0,Clusters of cases,0
Republic of Korea,12 715,62,282,0,Clusters of cases,0

Reporting Country/ Territory/Area,Total confirmed,Total confirmed,Total deaths,Total new deaths,Transmission,Days since last
,cases,new cases,,,classificationi,reported case
Malaysia,8 616,10,121,0,Clusters of cases,0
Australia,7 641,46,104,0,Clusters of cases,0
New Zealand,1 176,4,22,0,Clusters of cases,0
Viet Nam,355,2,0,0,Clusters of cases,0
Mongolia,219,0,0,0,Sporadic cases,1
Brunei Darussalam,141,0,3,0,Clusters of cases,51
Cambodia,139,0,0,0,Sporadic cases,1
Lao People's Democratic Republic,19,0,0,0,Sporadic cases,76
Fiji,18,0,0,0,Sporadic cases,68
Papua New Guinea,11,0,0,0,Sporadic cases,2
Territoriesii,,,,,,
Guam,240,0,5,0,Clusters of cases,1
French Polynesia,62,2,0,0,Sporadic cases,0
Northern Mariana Islands,,,,,,
(Commonwealth of the),30,0,2,0,Pending,18
New Caledonia,21,0,0,0,Sporadic cases,18
Subtotal for all regions,9 842 332,189 077,495 747,4 612,,
Other*,741,0,13,0,Not applicable,-
Grand total,9 843 073,189 077,495 760,4 612,,
"**See Annex 1 for data, table and figure notes.",,,,,,

Technical guidance and other resources,,,,
–,"To view all technical guidance documents regarding COVID-19, please go to this webpage.",,,
–,Updates from WHO regional offices,,,
,–,WHO AFRO,–,WHO PAHO
,–,WHO EMRO,–,WHO SEARO
,–,WHO EURO,–,WHO WPRO
–,Research and Development,,,
–,Online courses on COVID-19 and in additional national languages,,,
–,The Strategic Preparedness and Response Plan (SPRP) outlining the support the international community,,,
,can provide to all countries to prepare and respond to the virus,,,
–,WHO Coronavirus Disease (COVID-19) Dashboard,,,
–,Weekly COVID-19 Operations Updates,,,
Recommendations and advice for the public,,,,
–,Protect yourself,,,
–,Questions and answers,,,
–,Travel advice,,,
–,"EPI-WIN: tailored information for individuals, organizations and communities",,,
Case definitions,,,,
WHO periodically updates the Global Surveillance for human infection with coronavirus disease (COVID-19),,,,
document which includes surveillance definitions.,,,,
Definition of COVID-19 death,,,,
A COVID-19 death is defined for surveillance purposes as a death resulting from a clinically compatible illness in,,,,
"a probable or confirmed COVID-19 case, unless there is a clear alternative cause of death that cannot be",,,,
related to COVID-19 disease (e.g. trauma). There should be no period of complete recovery between the illness,,,,
and death.,,,,
Further guidance for certification and classification (coding) of COVID-19 as cause of death is available here and,,,,
here.,,,,

"Annex 1: Data, table and figure notes",
Caution must be taken when interpreting all data presented. Differences are to be expected between,
"information products published by WHO, national public health authorities, and other sources using different",
"inclusion criteria and different data cut-off times. While steps are taken to ensure accuracy and reliability, all",
"data are subject to continuous verification and change. Case detection, definitions, testing strategies,",
"reporting practice, and lag times differ between countries/territories/areas. These factors, amongst others,",
"influence the counts presented, with variable underestimation of true case and death counts, and variable",
delays to reflecting these data at global level.,
"The designations employed, and the presentation of these materials do not imply the expression of any",
"opinion whatsoever on the part of WHO concerning the legal status of any country, territory or area or of its",
"authorities, or concerning the delimitation of its frontiers or boundaries. Dotted and dashed lines on maps",
"represent approximate border lines for which there may not yet be full agreement. Countries, territories and",
areas are arranged under the administering WHO region.,
The mention of specific companies or of certain manufacturers’ products does not imply that they are,
endorsed or recommended by WHO in preference to others of a similar nature that are not mentioned.,
"Errors and omissions excepted, the names of proprietary products are distinguished by initial capital letters.",
[1] All references to Kosovo should be understood to be in the context of the United Nations Security Council,
"resolution 1244 (1999). In the map, number of cases of Serbia and Kosovo (UNSCR 1244, 1999) have been",
aggregated for visualization purposes.,
"Counts reflect laboratory-confirmed cases and deaths, based on WHO case definitions, unless stated",
"otherwise (see Country, territory, or area-specific updates and errata), and include both domestic and",
repatriated cases.,
Other*: includes cases reported from international conveyances.,
Due to the recent trend of countries conducting data reconciliation exercises which remove large numbers of,
"cases or deaths from their total counts, WHO will now display such data as negative numbers in the “new",
cases” / “new deaths” columns as appropriate. This will aid readers in identifying when such adjustments,
occur. When additional details become available that allow the subtractions to be suitably apportioned to,
"previous days, graphics will be updated accordingly. Prior situation reports will not be edited; see",
covid19.who.int for the most up-to-date data.,
Additional table notes,
i Transmission classification is based on a process of country/territory/area self -reporting. Classifications are,
reviewed on a weekly basis and may be revised as new information becomes available. and. Differing,
degrees of transmission may be present within countries/territories/areas; classification is based on the,
highest category reported within a country/territory/area. Categories:,
•,No cases: with no confirmed cases
•,"Sporadic cases: with one or more cases, imported or locally detected"
•,"Clusters of cases: experiencing cases, clustered in time, geographic location and/or by common"
,exposures

•,Community transmission: experiencing larger outbreaks of local transmission defined through an
,"assessment of factors including, but not limited to: large numbers of cases not linkable to transmission"
,chains; large numbers of cases from sentinel lab surveillance; and/or multiple unrelated clusters in
,several areas of the country/territory/area
•,Pending: transmission classification has not been reported to WHO
"ii “Territories” include territories, areas, overseas dependencies and other jurisdictions of similar status.",
"Country, territory, or area-specific updates and errata",
•,"Update 28 June 2020, Czechia: Counts adjusted retrospectively by national authorities: 4 deaths"
,were excluded on 27 June
•,"Update 28 June 2020, Ukraine: Counts adjusted retrospectively by national authorities: an additional"
,948 cases and 24 deaths were reported on 27 June
